Episode,Update,Return,Reason,StartAlt,StartDist,final_dist,final_vel
55,2729,-233.9041,Crash,43.03,3.43,3.14,-2.65
56,2729,-254.4099,Crash,43.63,2.48,11.03,-2.80
57,2729,-265.6262,Spin,42.7,1.89,1.29,-8.42
58,2730,755.5812,Success,42.05,2.31,8.48,-3.31
59,2730,789.144,Success,41.84,0.36,6.95,-1.88
60,2730,792.1536,Success,41.19,1.54,1.23,-2.87
61,2730,736.8338,Success,42.22,2.38,11.53,-1.70
62,2730,-273.9307,Crash,42.89,3.35,12.77,-4.12
63,2730,784.7258,Success,42.63,2.29,2.81,-2.39
64,2731,780.0675,Success,43.48,2.95,3.39,-2.63
65,2731,773.9468,Success,42.75,3.18,3.94,-2.80
66,2731,790.1401,Success,41.64,0.76,3.87,-2.74
67,2731,779.0843,Success,41.26,1.68,6.41,-2.30
68,2731,765.2757,Success,42.29,1.78,4.43,-1.50
69,2731,794.0729,Success,41.68,1.92,0.95,-2.58
70,2732,756.5378,Success,43.4,4.02,8.25,-3.31
71,2732,-257.6688,Crash,42.46,3.21,11.85,-2.13
72,2732,792.6519,Success,41.37,1.44,4.61,-3.84
73,2732,797.6299,Success,43.29,0.69,1.29,-3.05
74,2732,776.4838,Success,42.43,2.44,5.12,-2.54
75,2732,794.4098,Success,41.16,1.1,4.80,-1.96
76,2733,776.2712,Success,42.99,3.97,2.68,-2.17
77,2733,791.742,Success,42.49,0.49,4.00,-2.39
78,2733,-250.2204,Crash,43.54,3.44,9.62,-1.93
79,2733,779.2234,Success,42.68,2.7,3.35,-3.79
80,2733,771.4247,Success,42.87,4.0,6.14,-3.36
81,2733,-276.556,Crash,41.76,3.01,12.74,-2.15
82,2734,790.1917,Success,43.57,1.48,2.46,-3.09
83,2734,796.3065,Success,43.31,1.79,3.24,-4.07
84,2734,791.2359,Success,43.2,0.91,2.21,-1.84
85,2734,785.6986,Success,42.02,2.19,4.33,-2.25
86,2734,772.5428,Success,43.16,3.0,6.11,-3.49
87,2734,757.3265,Success,42.26,3.35,7.08,-2.85
88,2734,796.2155,Success,43.14,2.0,2.22,-3.60
89,2735,799.9289,Success,42.21,0.1,5.04,-2.04
90,2735,794.8624,Success,43.18,1.44,2.52,-4.29
91,2735,768.076,Success,42.52,3.42,3.67,-1.92
92,2735,813.4273,Success,42.15,1.02,2.15,-3.83
93,2735,768.5609,Success,41.3,2.31,6.00,-3.86
94,2735,803.9568,Success,42.85,0.48,1.69,-1.79
95,2736,772.6266,Success,42.79,2.89,7.48,-2.79
96,2736,779.1988,Success,43.12,2.29,6.84,-4.33
97,2736,-246.7772,Crash,41.74,2.43,9.87,-3.16
98,2736,769.9155,Success,41.23,3.35,4.54,-1.45
99,2736,784.9315,Success,42.56,2.51,5.22,-2.63
100,2736,-258.4187,Crash,41.9,2.75,11.48,-6.11
101,2737,773.9158,Success,42.72,2.7,5.66,-1.46
102,2737,780.8456,Success,43.03,1.51,6.62,-3.09
103,2737,799.1359,Success,41.73,1.15,3.89,-3.25
104,2737,773.4259,Success,41.22,3.08,5.31,-2.43
105,2737,772.5059,Success,42.87,1.6,6.79,-3.83
106,2737,794.2355,Success,41.5,1.4,1.85,-2.37
107,2738,795.8168,Success,41.36,1.98,3.46,-2.82
108,2738,787.1488,Success,41.94,2.84,0.84,-4.17
109,2738,-203.7637,Crash,42.71,1.51,1.52,-6.07
110,2738,-233.5122,Crash,41.46,1.78,10.64,-3.57
111,2738,-248.8897,Crash,42.35,2.97,11.09,-4.48
112,2738,-289.1216,MissedZone,42.42,1.99,16.56,-0.98
113,2739,772.3711,Success,42.54,3.16,5.16,-3.10
114,2739,790.3994,Success,43.01,3.2,1.84,-3.53
115,2739,767.6563,Success,42.38,1.66,7.57,-1.51
116,2739,772.4373,Success,43.29,2.19,5.45,-2.33
117,2739,743.8093,Success,41.58,3.54,8.04,-1.92
118,2739,-222.9555,Crash,41.52,2.91,1.52,-3.21
119,2739,-233.5171,Crash,41.77,3.25,7.55,-3.56
120,2740,775.6554,Success,42.16,1.49,4.73,-2.53
121,2740,791.4204,Success,41.45,0.12,5.11,-3.66
122,2740,777.7451,Success,42.29,2.93,1.86,-2.86
123,2740,766.7116,Success,43.44,3.17,2.11,-1.98
124,2740,808.4097,Success,41.55,0.68,1.13,-3.70
125,2740,778.2301,Success,41.82,2.44,4.28,-2.37
126,2741,807.707,Success,42.37,0.76,0.76,-3.47
127,2741,793.7753,Success,41.63,1.75,2.14,-1.44
128,2741,-227.3534,Crash,41.71,2.5,3.71,-5.06
129,2741,791.7465,Success,43.19,1.1,3.29,-3.57
130,2741,762.1829,Success,42.2,4.0,5.72,-3.31
131,2741,811.2242,Success,41.3,0.67,2.01,-3.21
132,2742,777.0183,Success,42.66,3.24,2.42,-1.72
133,2742,800.4171,Success,43.53,0.99,1.65,-2.39
134,2742,771.4446,Success,43.61,2.68,3.39,-2.22
135,2742,762.1835,Success,43.43,2.24,6.66,-1.63
136,2742,779.8793,Success,41.38,2.99,5.61,-3.81
137,2742,789.6134,Success,41.15,2.06,3.63,-4.04
138,2743,-243.8222,Crash,41.57,3.48,7.47,-1.46
139,2743,-215.2195,Crash,42.38,0.93,4.90,-4.54
140,2743,790.2723,Success,41.23,2.55,1.14,-2.68
141,2743,804.4566,Success,41.23,1.44,4.00,-2.36
142,2743,805.5095,Success,41.77,1.32,3.68,-3.27
143,2743,795.1744,Success,42.54,2.53,1.96,-3.79
144,2743,780.6728,Success,41.7,3.02,4.78,-1.54
145,2744,-221.9149,Crash,43.07,2.41,2.60,-5.50
146,2744,-238.7157,Crash,41.63,2.88,6.97,-1.52
147,2744,785.1387,Success,42.98,3.16,4.98,-2.32
148,2744,806.7915,Success,43.23,1.2,1.48,-2.20
149,2744,-216.6249,Crash,41.41,0.63,7.18,-2.25
150,2744,775.2054,Success,42.58,1.41,7.18,-2.16
151,2744,768.1968,Success,41.74,3.05,6.89,-1.70
152,2745,785.9552,Success,41.43,2.75,4.12,-1.44
153,2745,779.7671,Success,41.2,3.5,4.31,-1.89
154,2745,787.8107,Success,42.22,2.26,2.99,-1.81
155,2745,766.8958,Success,41.89,1.74,7.10,-1.28
156,2745,787.1565,Success,41.67,2.19,4.32,-2.19
157,2745,791.0942,Success,42.26,2.6,1.20,-1.25
158,2745,792.0221,Success,41.97,1.31,4.99,-2.23
159,2746,799.755,Success,41.36,2.04,3.29,-1.96
160,2746,-256.1859,Crash,42.92,2.86,12.60,-5.64
161,2746,-221.8149,Crash,41.33,2.9,3.04,-2.56
162,2746,777.001,Success,43.59,2.77,4.43,-2.27
163,2746,-220.0117,Crash,41.71,2.07,5.66,-4.17
164,2746,780.9146,Success,42.19,3.0,0.55,-1.21
165,2747,773.5952,Success,41.77,1.83,6.42,-1.96
166,2747,775.8421,Success,43.55,2.81,5.05,-2.39
167,2747,804.1207,Success,43.22,0.83,3.29,-3.20
168,2747,795.4412,Success,41.55,1.65,2.34,-2.46
169,2747,796.153,Success,41.21,3.12,1.96,-3.34
170,2747,779.55,Success,41.22,2.84,5.08,-2.25
171,2747,-446.8902,OutOfBounds,42.24,0.49,23.11,0.41
172,2748,808.0876,Success,41.31,1.9,2.73,-4.19
173,2748,798.5165,Success,42.39,2.4,1.37,-2.56
174,2748,806.7043,Success,42.48,0.9,3.48,-2.32
175,2748,779.3443,Success,42.88,2.21,5.28,-2.56
176,2748,802.0989,Success,42.04,1.23,4.50,-3.61
177,2748,796.9351,Success,43.14,2.64,1.76,-3.81
178,2748,782.0729,Success,42.34,3.43,4.77,-2.53
179,2749,785.1512,Success,43.47,2.27,4.99,-3.12
180,2749,778.3522,Success,43.54,2.04,5.37,-1.83
181,2749,784.8347,Success,42.56,3.28,4.93,-2.78
182,2749,-223.7583,Crash,41.89,2.13,6.51,-3.07
183,2749,797.8857,Success,43.22,2.12,1.66,-2.29
184,2749,794.9695,Success,42.63,2.68,1.66,-4.35
185,2750,789.3969,Success,42.53,2.63,3.98,-2.71
186,2750,-224.2441,Crash,42.26,1.91,6.41,-2.79
187,2750,802.0418,Success,43.61,1.52,3.19,-3.74
188,2750,783.433,Success,42.9,2.42,4.28,-2.01
189,2750,781.4689,Success,41.15,0.99,7.67,-0.90
190,2750,789.6772,Success,43.52,3.0,2.30,-3.17
191,2750,784.2626,Success,41.57,2.49,6.42,-3.12
192,2751,777.1064,Success,43.05,3.32,5.24,-2.55
193,2751,-219.356,Crash,41.92,2.48,3.62,-4.91
194,2751,793.2469,Success,41.66,3.09,2.48,-3.31
195,2751,771.0225,Success,43.29,2.4,5.63,-2.12
196,2751,775.4582,Success,41.7,3.97,6.05,-3.48
197,2751,-239.0311,Crash,41.33,1.24,10.11,-1.64
198,2751,784.2137,Success,41.57,2.68,4.20,-2.28
199,2752,-238.8974,Crash,42.07,1.66,11.43,-4.54
200,2752,805.871,Success,43.12,0.11,2.36,-1.86
201,2752,-234.7292,Crash,41.43,1.5,9.51,-1.56
202,2752,793.1078,Success,41.62,2.62,4.06,-2.48
203,2752,-236.4939,Crash,43.08,2.89,6.10,-2.34
204,2752,787.5792,Success,43.08,1.28,5.18,-2.28
205,2752,775.7411,Success,42.63,3.12,4.86,-1.12
206,2753,802.021,Success,41.42,0.92,3.20,-1.49
207,2753,785.7287,Success,43.36,2.54,1.05,-2.29
208,2753,784.3435,Success,43.19,2.89,3.45,-1.82
209,2753,-219.7113,Crash,41.64,2.37,0.82,-1.02
210,2753,-240.9454,Crash,41.77,2.88,8.40,-1.16
211,2753,767.2902,Success,43.04,3.0,3.99,-2.19
212,2754,791.1311,Success,42.45,1.96,4.27,-1.68
213,2754,815.9438,Success,41.84,1.02,0.84,-3.27
214,2754,793.1379,Success,42.38,2.29,3.56,-1.73
215,2754,771.3423,Success,41.34,2.61,5.22,-1.85
216,2754,-252.546,Crash,41.72,2.8,11.68,-3.69
217,2754,-223.83,Crash,43.37,1.84,4.34,-1.39
218,2755,-224.7817,Crash,41.51,2.3,4.95,-1.60
219,2755,772.4153,Success,42.35,3.03,3.58,-1.26
220,2755,-239.4112,Crash,43.22,0.72,14.76,-3.90
221,2755,748.376,Success,43.4,3.2,8.55,-1.81
222,2755,-251.7093,Crash,43.03,2.97,11.08,-1.99
223,2755,-238.9808,Crash,43.49,2.05,11.32,-3.09
224,2755,796.3639,Success,42.91,2.0,3.02,-2.72
225,2756,780.6596,Success,42.32,1.27,5.99,-0.92
226,2756,-223.5242,Crash,43.6,2.12,4.11,-2.37
227,2756,-436.956,OutOfBounds,43.28,2.89,21.48,-0.68
228,2756,804.4222,Success,43.3,0.46,4.63,-1.51
229,2756,778.7149,Success,42.92,2.47,3.44,-0.50
230,2756,792.1415,Success,43.57,0.54,3.48,-0.45
231,2757,786.7748,Success,43.06,2.35,2.86,-1.18
232,2757,782.7335,Success,41.81,1.52,5.22,-1.48
233,2757,791.2968,Success,43.02,1.79,3.64,-2.00
234,2757,774.1283,Success,43.28,3.16,3.67,-0.83
235,2757,775.0418,Success,43.63,1.59,6.44,-0.90
236,2757,804.9164,Success,42.8,2.52,3.46,-2.49
237,2758,-485.9536,OutOfBounds,41.82,3.07,23.66,3.24
238,2758,-236.9581,Crash,43.24,2.72,8.57,-2.93
239,2758,779.58,Success,43.31,3.02,1.28,-1.34
240,2758,757.4903,Success,42.0,3.61,5.81,-0.98
241,2758,-235.1688,Crash,41.31,2.71,5.71,-5.59
242,2758,770.4937,Success,43.39,1.43,7.82,-1.24
243,2759,-238.6128,Crash,42.35,1.88,10.39,-2.52
244,2759,784.5087,Success,42.16,2.26,4.44,-1.17
245,2759,818.5934,Success,41.77,0.94,0.89,-2.64
246,2759,804.7135,Success,42.13,1.45,2.69,-2.44
247,2759,-218.0925,Crash,41.45,3.01,0.89,-4.87
248,2759,786.6103,Success,41.43,3.44,4.26,-3.15
249,2759,795.6372,Success,41.37,1.78,3.41,-1.35
250,2760,790.6587,Success,42.68,1.82,5.92,-1.08
251,2760,779.6493,Success,41.75,1.22,5.51,-1.53
252,2760,802.7882,Success,42.04,1.81,1.16,-1.67
253,2760,786.0132,Success,43.08,3.55,4.18,-3.47
254,2760,790.4112,Success,42.77,2.07,4.98,-1.03
255,2760,810.7838,Success,41.45,0.39,2.35,-0.69
256,2760,800.4022,Success,41.49,1.78,2.77,-1.62
257,2761,795.9646,Success,42.35,2.92,2.49,-3.39
258,2761,790.8737,Success,42.97,3.2,3.30,-3.44
259,2761,789.0339,Success,42.39,0.14,6.81,-1.30
260,2761,795.0429,Success,41.62,2.78,4.08,-3.57
261,2761,805.7675,Success,42.78,0.92,3.89,-2.72
262,2761,-254.15,Crash,42.45,2.91,10.88,-0.69
263,2761,-221.6691,Crash,43.62,2.47,0.76,-0.64
264,2762,794.7024,Success,41.29,2.99,4.45,-2.64
265,2762,774.4693,Success,42.76,3.56,4.23,-1.20
266,2762,790.934,Success,43.63,2.63,3.63,-2.22
267,2762,798.9041,Success,41.63,3.21,1.49,-2.97
268,2762,800.2824,Success,41.65,2.58,2.54,-2.53
269,2762,808.8468,Success,41.47,1.45,2.07,-1.24
270,2762,-205.7238,Crash,41.62,0.92,1.88,-1.89
271,2763,785.1327,Success,43.22,3.25,1.91,-0.99
272,2763,792.8499,Success,43.63,1.93,2.30,-1.03
273,2763,786.1824,Success,43.57,3.17,5.08,-4.11
274,2763,800.5939,Success,41.4,2.47,2.70,-2.82
275,2763,798.8779,Success,43.5,2.89,2.59,-4.08
276,2763,821.0538,Success,41.28,0.24,1.94,-4.20
277,2763,-232.3461,Crash,41.7,3.01,7.38,-3.02
278,2763,806.6252,Success,42.62,1.44,2.19,-3.22
279,2764,797.4207,Success,41.55,0.88,4.61,-2.49
280,2764,789.2749,Success,41.95,2.37,5.90,-2.62
281,2764,-219.7611,Crash,43.26,2.18,2.09,-1.01
282,2764,-226.0351,Crash,41.27,2.75,4.15,-3.17
283,2764,783.4443,Success,42.3,3.58,5.17,-2.46
284,2764,-220.1559,Crash,42.67,2.32,1.42,-5.67
285,2764,-211.1365,Crash,42.94,1.44,0.96,-4.25
286,2764,-220.0727,Crash,41.19,2.69,1.14,-2.67
287,2765,-204.5132,Crash,43.12,0.71,0.62,-3.62
288,2765,793.2521,Success,41.55,2.95,4.05,-3.41
289,2765,811.8713,Success,42.44,1.62,0.22,-4.48
290,2765,-220.1639,Crash,42.87,1.66,3.71,-3.39
291,2765,-236.3592,Crash,43.52,2.93,5.49,-1.71
292,2765,805.2878,Success,43.64,0.94,1.65,-2.20
293,2765,814.3897,Success,41.22,1.75,0.31,-4.02
294,2766,814.9057,Success,42.43,0.82,2.28,-4.30
295,2766,-211.9003,Crash,42.88,1.73,0.67,-4.53
296,2766,-218.9497,Crash,41.9,2.16,1.81,-4.59
297,2766,795.9755,Success,41.23,3.13,3.49,-4.01
298,2766,-210.3972,Crash,43.19,1.38,1.60,-4.81
299,2766,801.6551,Success,41.75,2.06,3.52,-3.30
300,2766,797.7411,Success,43.37,2.52,3.82,-4.37
301,2766,-224.5674,Crash,42.95,2.94,2.89,-5.13
302,2767,804.9505,Success,41.25,2.54,2.89,-3.74
303,2767,802.9384,Success,43.23,1.85,3.65,-4.05
304,2767,803.6445,Success,41.5,2.18,3.39,-3.07
305,2767,804.0935,Success,42.39,2.36,3.64,-3.51
306,2767,797.0937,Success,42.21,3.35,2.99,-3.25
307,2767,802.0836,Success,41.16,2.99,2.03,-2.01
308,2767,-203.8735,Crash,43.38,0.55,0.38,-4.87
309,2767,792.8341,Success,43.5,3.65,2.96,-3.47
310,2768,-215.2752,Crash,41.54,1.88,3.48,-5.00
311,2768,808.7348,Success,42.88,0.88,4.83,-2.12
312,2768,-211.0669,Crash,41.89,1.32,1.76,-4.80
313,2768,-217.3324,Crash,42.84,2.1,2.69,-3.43
314,2768,801.9076,Success,41.97,2.58,2.16,-2.30
315,2768,808.501,Success,43.53,1.12,3.41,-3.35
316,2768,806.8828,Success,42.24,1.55,0.87,-1.67
317,2768,798.3871,Success,42.75,2.77,3.84,-2.61
318,2769,-235.588,Crash,42.29,3.69,3.10,-2.66
319,2769,778.4225,Success,42.71,3.79,5.64,-2.12
320,2769,-226.0549,Crash,41.62,2.74,3.98,-5.77
321,2769,800.504,Success,42.18,1.97,5.38,-2.78
322,2769,800.1472,Success,41.9,2.17,2.72,-2.61
323,2769,-228.265,Crash,42.97,2.2,4.04,-5.13
324,2769,821.6111,Success,41.17,0.69,1.00,-3.93
325,2769,804.7464,Success,42.46,1.47,4.13,-3.12
326,2770,806.8564,Success,43.09,1.6,2.75,-3.02
327,2770,805.6018,Success,41.41,1.31,3.58,-2.08
328,2770,786.8919,Success,42.29,3.64,2.02,-3.54
329,2770,794.4798,Success,43.1,2.95,2.33,-2.62
330,2770,783.7209,Success,43.21,1.85,4.49,-0.34
331,2770,783.3944,Success,43.52,2.72,6.10,-1.41
332,2770,794.3501,Success,42.85,2.05,2.74,-0.79
333,2771,817.8633,Success,43.22,0.69,2.45,-3.28
334,2771,789.6217,Success,42.84,2.28,5.26,-2.72
335,2771,-228.5171,Crash,43.46,2.91,4.82,-11.18
336,2771,794.82,Success,43.08,2.41,4.05,-4.35
337,2771,811.5716,Success,42.38,1.32,3.44,-4.17
338,2771,-213.2839,Crash,42.04,1.43,3.12,-3.20
339,2771,-221.4128,Crash,41.43,2.46,3.48,-4.30
340,2771,-218.7173,Crash,42.28,2.46,3.24,-6.04
341,2772,-203.5474,Crash,43.19,0.72,1.94,-4.78
342,2772,792.4621,Success,42.59,3.33,4.82,-4.18
343,2772,813.9377,Success,43.18,0.89,1.73,-3.30
344,2772,-224.3316,Crash,41.47,2.69,5.30,-3.79
345,2772,806.136,Success,41.59,2.03,1.64,-4.14
346,2772,-204.8144,Crash,43.06,0.51,1.44,-5.40
347,2772,810.1413,Success,42.22,1.5,2.72,-3.64
348,2772,-224.5843,Crash,41.47,3.03,4.55,-4.55
349,2773,805.2384,Success,42.25,1.36,2.45,-3.88
350,2773,796.7988,Success,43.62,2.67,1.28,-3.73
351,2773,796.5489,Success,43.38,1.36,4.24,-2.14
352,2773,812.2532,Success,42.19,1.9,2.34,-2.84
353,2773,811.3851,Success,41.76,1.67,1.74,-2.68
354,2773,-226.3545,Crash,42.63,2.94,3.41,-5.54
355,2773,792.7887,Success,43.31,2.89,2.95,-3.60
356,2774,801.205,Success,43.03,1.77,2.36,-2.67
357,2774,815.7899,Success,42.95,0.83,0.57,-3.66
358,2774,805.0891,Success,42.08,1.99,1.12,-2.37
359,2774,-227.7385,Crash,43.58,2.63,5.39,-1.33
360,2774,787.3254,Success,42.98,1.95,2.92,-1.45
361,2774,-234.0407,Crash,42.17,2.84,6.08,-2.95
362,2774,803.2836,Success,42.55,1.86,1.72,-2.75
363,2774,788.974,Success,41.58,3.02,5.60,-2.62
364,2775,786.7452,Success,43.26,3.68,2.96,-4.33
365,2775,806.5271,Success,41.6,1.21,4.56,-3.35
366,2775,804.1175,Success,41.26,2.83,2.64,-3.82
367,2775,-229.8182,Crash,41.77,3.38,6.12,-3.30
368,2775,793.1984,Success,41.24,3.24,4.94,-3.02
369,2775,798.772,Success,42.43,2.54,2.88,-3.68
370,2775,-216.3551,Crash,42.31,1.9,3.05,-3.47
371,2776,800.363,Success,43.33,2.59,1.73,-3.10
372,2776,812.483,Success,42.02,1.89,1.24,-3.14
373,2776,817.5855,Success,41.26,0.85,2.13,-2.20
374,2776,-227.0676,Crash,43.59,3.33,2.58,-5.62
375,2776,805.4617,Success,43.34,1.69,2.02,-3.17
376,2776,800.0171,Success,41.68,2.95,2.59,-2.69
377,2776,813.4548,Success,43.33,1.67,1.32,-1.36
378,2776,798.1862,Success,43.61,2.72,1.37,-3.32
379,2777,-215.4003,Crash,42.25,2.16,0.86,-6.34
380,2777,799.2894,Success,43.05,2.38,0.90,-3.17
381,2777,-222.4488,Crash,42.78,3.12,1.27,-4.69
382,2777,800.1871,Success,43.01,2.24,2.34,-2.98
383,2777,-235.9931,Crash,43.64,2.59,5.87,-3.56
384,2777,-230.394,Crash,43.26,3.03,5.40,-5.11
385,2777,-224.7941,Crash,41.74,2.49,6.60,-5.23
386,2777,-214.6567,Crash,41.82,2.22,1.39,-4.75
387,2778,789.9906,Success,41.21,2.94,3.79,-1.83
388,2778,786.062,Success,43.29,2.23,4.87,-2.22
389,2778,806.6065,Success,41.77,1.79,1.31,-3.01
390,2778,-233.2447,Crash,42.08,3.41,4.39,-2.29
391,2778,798.2742,Success,41.88,2.32,1.11,-3.17
392,2778,789.624,Success,43.52,2.91,3.28,-2.58
393,2778,-216.9212,Crash,43.59,2.35,1.16,-2.40
394,2779,817.4991,Success,42.89,0.14,1.22,-2.81
395,2779,794.3774,Success,41.37,2.35,2.94,-3.25
396,2779,795.3572,Success,41.6,2.73,2.24,-3.13
397,2779,-231.0989,Crash,42.45,2.84,3.64,-4.87
398,2779,-244.6759,Crash,43.28,2.93,10.21,-1.48
399,2779,787.841,Success,42.57,2.81,4.08,-3.19
400,2779,-227.2407,Crash,41.76,2.51,7.34,-8.87
401,2780,-223.6945,Crash,43.53,2.17,4.76,-3.87
402,2780,796.0717,Success,41.18,3.14,1.14,-3.73
403,2780,808.776,Success,41.49,1.84,1.87,-1.87
404,2780,796.9552,Success,41.77,1.89,2.57,-3.52
405,2780,-231.0708,Crash,42.5,2.63,7.38,-5.82
406,2780,801.8535,Success,42.01,1.99,2.51,-3.29
407,2780,-210.6337,Crash,42.2,1.78,2.35,-3.49
408,2781,795.3735,Success,41.36,2.32,1.96,-2.31
409,2781,809.6796,Success,41.71,1.96,1.00,-2.83
410,2781,806.747,Success,43.65,1.46,0.55,-2.60
411,2781,783.7544,Success,41.96,2.91,3.82,-2.45
412,2781,797.5167,Success,42.46,2.11,2.26,-2.60
413,2781,797.8808,Success,43.23,2.11,2.49,-2.37
414,2781,807.3895,Success,42.57,0.92,2.86,-2.54
415,2781,799.6214,Success,41.62,1.94,3.80,-2.71
416,2782,-248.1859,Crash,42.75,1.35,14.63,-1.20
417,2782,793.9847,Success,43.41,2.17,3.29,-2.10
418,2782,783.5596,Success,43.64,2.93,4.19,-2.45
419,2782,805.2819,Success,42.09,0.48,4.32,-2.30
420,2782,786.3303,Success,43.27,2.83,5.06,-1.95
421,2782,780.9799,Success,43.26,2.84,4.88,-2.36
422,2783,792.9395,Success,43.3,2.7,2.53,-2.37
423,2783,787.3712,Success,43.18,3.24,3.96,-4.24
424,2783,794.3207,Success,43.07,1.38,4.40,-2.79
425,2783,785.3547,Success,41.42,2.94,3.47,-3.41
426,2783,787.1368,Success,42.98,3.51,2.63,-2.29
427,2783,785.4134,Success,42.15,3.03,4.49,-1.53
428,2783,790.3366,Success,41.42,3.27,4.25,-3.42
429,2784,-209.8946,Crash,42.08,1.15,3.51,-4.89
430,2784,786.7419,Success,42.47,2.4,5.70,-1.95
431,2784,813.9401,Success,42.2,0.33,1.92,-3.98
432,2784,816.205,Success,41.66,0.44,1.13,-1.21
433,2784,-248.1229,Crash,43.4,2.62,11.11,-0.76
434,2784,788.3541,Success,42.69,2.89,3.98,-2.66
435,2784,776.529,Success,43.46,2.88,7.45,-2.67
436,2785,788.9335,Success,41.21,2.89,3.99,-2.46
437,2785,772.1797,Success,42.19,2.69,6.61,-2.61
438,2785,796.1978,Success,42.26,0.06,4.07,-3.49
439,2785,818.3711,Success,42.19,0.28,0.95,-2.60
440,2785,778.1454,Success,41.81,3.21,5.45,-1.81
441,2785,785.4627,Success,42.32,2.39,4.91,-3.74
442,2785,791.7966,Success,41.8,2.33,3.45,-2.80
443,2786,801.3635,Success,42.7,1.9,1.65,-4.04
444,2786,793.0869,Success,43.33,2.58,3.37,-4.46
445,2786,799.5891,Success,42.22,1.47,4.07,-2.83
446,2786,-232.3735,Crash,41.48,1.54,9.79,-1.72
447,2786,809.9728,Success,42.86,0.86,0.20,-3.50
448,2786,791.9999,Success,41.46,3.5,2.88,-3.94
449,2787,759.9144,Success,43.55,3.99,6.90,-1.29
450,2787,-224.396,Crash,42.99,1.92,3.61,-3.72
451,2787,811.0106,Success,43.17,0.63,2.38,-3.21
452,2787,780.5842,Success,42.99,3.24,3.83,-2.48
453,2787,-222.9416,Crash,41.97,2.64,5.30,-3.70
454,2787,805.4514,Success,42.73,1.55,3.76,-3.27
455,2787,801.151,Success,43.3,1.05,2.90,-2.92
456,2788,806.0952,Success,41.23,0.98,3.20,-2.26
457,2788,-230.3069,Crash,41.62,3.66,2.28,-2.67
