Episode,Update,Return,Reason,StartAlt,StartDist,final_dist,final_vel
40,1443,-148.688,Crash,9.61,1.0,2.71,-6.17
41,1443,834.8133,Success,3.16,2.61,2.79,-0.40
42,1443,-152.6706,Crash,8.28,2.78,1.95,-6.83
43,1443,-150.3587,Crash,8.76,2.32,2.65,-5.60
44,1443,-146.1446,Crash,7.55,2.81,2.27,-4.89
45,1443,-140.5313,Crash,7.26,1.56,1.71,-4.94
46,1443,-161.1313,Crash,9.83,3.0,4.55,-6.90
47,1444,751.2393,Success,9.51,0.74,2.84,-3.67
48,1444,835.1999,Success,3.87,2.08,1.97,-2.37
49,1444,749.613,Success,10.62,1.69,3.08,-3.88
50,1444,-129.6337,Crash,2.57,1.89,1.23,-4.16
51,1444,826.2707,Success,2.16,2.13,3.12,-1.69
52,1444,-142.2362,Crash,7.88,1.55,2.00,-6.28
53,1444,-118.3783,Crash,2.68,1.92,2.20,-4.67
54,1444,-155.3408,Crash,9.65,3.05,2.88,-7.01
55,1444,-185.2054,Crash,11.49,1.87,8.40,-5.71
56,1444,-150.2653,Crash,8.29,3.09,2.83,-6.99
57,1444,-130.2245,Crash,3.42,1.78,2.82,-4.40
58,1444,-125.2462,Crash,2.96,2.55,4.35,-3.62
59,1444,851.706,Success,2.24,2.89,2.88,-1.66
60,1445,-446.4354,OutOfBounds,10.79,1.99,21.42,-0.10
61,1445,-131.1252,Crash,6.1,1.08,0.77,-4.85
62,1445,-167.0136,Crash,9.22,3.47,5.41,-5.05
63,1445,-578.722,OutOfBounds,7.22,2.72,20.10,2.92
64,1445,-151.1667,Crash,9.74,1.02,3.05,-7.17
65,1445,817.6104,Success,5.69,2.52,2.85,-4.36
66,1446,-373.4961,MissedZone,9.46,2.58,17.68,-8.72
67,1446,-143.8991,Crash,8.46,0.73,4.19,-5.60
68,1446,-420.458,OutOfBounds,10.99,2.86,20.11,1.32
69,1446,-370.0635,OutOfBounds,10.46,2.2,20.20,1.30
70,1446,829.5226,Success,2.92,1.97,1.81,-3.50
71,1446,782.875,Success,8.54,2.73,3.04,-4.22
72,1446,-163.8953,Crash,9.95,3.34,5.32,-7.22
73,1447,-147.5762,Crash,7.91,2.84,3.24,-6.05
74,1447,827.3393,Success,4.28,2.79,2.98,-2.43
75,1447,-681.9369,OutOfBounds,10.75,1.79,23.83,-2.43
76,1447,785.7742,Success,3.2,3.11,1.07,-3.61
77,1447,-538.6915,OutOfBounds,9.8,3.01,22.76,-3.19
78,1447,-144.3283,Crash,5.39,3.8,4.06,-2.93
79,1447,824.2788,Success,4.78,1.81,1.67,-3.36
80,1448,-429.1895,OutOfBounds,9.42,2.05,20.80,4.88
81,1448,-475.1985,OutOfBounds,10.13,2.3,20.41,2.22
82,1448,826.5453,Success,2.55,2.66,2.61,-0.50
83,1448,778.8582,Success,6.89,2.23,0.79,-2.92
84,1448,824.9078,Success,5.22,1.04,1.28,-3.09
85,1448,-148.5614,Crash,8.35,2.24,3.04,-3.61
86,1448,775.222,Success,9.08,3.04,3.60,-4.00
87,1448,-125.4745,Crash,5.09,0.43,1.32,-3.10
88,1449,-668.7749,OutOfBounds,9.36,2.88,25.05,5.05
89,1449,-121.7411,Crash,2.97,1.85,2.10,-4.13
90,1449,807.575,Success,6.83,2.94,2.79,-4.26
91,1449,-165.7713,Crash,10.4,3.72,3.53,-5.88
92,1449,-143.2806,Crash,6.1,3.35,2.04,-4.21
93,1449,-142.9836,Crash,7.81,1.99,2.56,-6.65
94,1449,-141.1644,Crash,7.38,1.66,1.64,-3.88
95,1449,-135.0467,Crash,6.98,0.69,0.88,-4.97
96,1449,822.0002,Success,4.85,2.34,2.17,-2.96
97,1450,-446.6415,OutOfBounds,9.67,0.91,21.68,3.65
98,1450,783.98,Success,8.74,3.32,3.50,-3.74
99,1450,-139.3425,Crash,7.36,1.24,1.36,-5.77
100,1450,-601.3283,OutOfBounds,10.68,3.28,25.49,2.57
101,1450,-137.9364,Crash,8.34,0.85,0.36,-5.95
102,1450,-147.6828,Crash,7.94,2.71,2.94,-6.15
103,1450,-125.2972,Crash,4.46,2.13,2.16,-5.11
104,1450,821.7726,Success,3.09,3.26,3.19,-2.14
105,1450,771.2354,Success,11.61,1.6,1.27,-2.70
106,1450,821.4061,Success,4.91,1.58,1.67,-1.63
107,1450,810.3972,Success,6.2,2.2,2.24,-4.06
108,1450,833.132,Success,3.75,1.58,1.70,-2.06
109,1451,-172.9932,Crash,11.47,3.46,4.83,-4.72
110,1451,-150.5273,Crash,9.48,2.47,2.18,-5.94
111,1451,814.6739,Success,6.03,1.2,0.85,-3.88
112,1451,-436.9552,OutOfBounds,8.98,3.07,20.88,0.77
113,1451,828.5471,Success,4.31,1.72,2.07,-2.70
114,1451,-148.8357,Crash,7.67,2.85,3.17,-4.80
115,1451,-149.6288,Crash,10.06,1.81,0.56,-5.11
116,1451,-148.0109,Crash,8.89,0.53,5.11,-5.66
117,1451,755.812,Success,9.15,3.54,4.60,-2.58
118,1451,826.4359,Success,5.2,0.4,0.60,-3.24
119,1451,-142.6832,Crash,6.7,2.59,2.41,-3.35
120,1452,-134.7221,Crash,6.92,0.76,0.19,-5.26
121,1452,782.5119,Success,9.95,1.41,3.12,-4.39
122,1452,-167.8888,Crash,10.44,2.96,5.05,-4.86
123,1452,778.1311,Success,9.36,3.13,1.72,-4.07
124,1452,780.0109,Success,10.43,1.24,1.66,-3.39
125,1452,-127.9902,Crash,4.67,1.99,1.53,-2.43
126,1452,-140.1102,Crash,7.92,1.34,1.69,-5.41
127,1452,741.2476,Success,11.26,1.04,4.65,-3.32
128,1452,820.0122,Success,5.49,1.29,1.06,-3.29
129,1452,747.0451,Success,9.05,3.77,6.47,-3.45
130,1452,-148.1913,Crash,7.85,2.62,2.81,-5.40
131,1453,772.4514,Success,11.01,1.76,1.97,-4.06
132,1453,760.4646,Success,11.0,3.43,0.33,-3.60
133,1453,-135.3921,Crash,8.38,0.31,0.54,-3.61
134,1453,-128.2928,Crash,4.76,1.75,1.22,-2.93
135,1453,-137.3529,Crash,7.37,0.76,0.77,-4.36
136,1453,839.3429,Success,2.69,3.52,3.36,-1.54
137,1453,821.9812,Success,5.46,0.97,0.94,-3.32
138,1453,-160.1878,Crash,11.06,2.03,3.51,-5.11
139,1453,-139.6667,Crash,7.57,1.36,1.26,-5.57
140,1453,-142.1997,Crash,8.52,0.53,1.74,-2.18
141,1453,-137.4607,Crash,5.14,3.04,2.64,-2.62
142,1454,-472.1474,OutOfBounds,11.22,3.45,22.85,0.53
143,1454,-149.1636,Crash,11.37,0.98,1.71,-7.02
144,1454,-149.4441,Crash,10.07,1.33,3.34,-5.43
145,1454,-137.9314,Crash,7.58,0.74,0.56,-5.69
146,1454,800.3149,Success,6.92,0.36,1.48,-4.19
147,1454,819.0139,Success,4.88,2.67,2.78,-2.96
148,1454,820.5998,Success,5.29,2.47,2.65,-3.76
149,1454,-144.7679,Crash,9.19,0.68,1.27,-4.16
150,1454,-148.866,Crash,10.65,0.82,4.11,-4.77
151,1454,-130.233,Crash,4.37,3.45,3.33,-3.60
152,1454,825.7697,Success,4.4,2.24,2.27,-2.79
153,1454,-133.3749,Crash,6.17,1.55,1.54,-4.66
154,1454,817.8822,Success,5.07,2.27,2.33,-2.83
155,1455,-136.5544,Crash,10.07,0.47,0.92,-6.09
156,1455,-137.5923,Crash,5.75,2.71,2.08,-4.13
157,1455,820.8739,Success,5.04,1.62,1.28,-2.51
158,1455,-178.2242,Crash,3.21,3.46,13.51,-1.58
159,1455,-149.6494,Crash,7.88,2.54,2.54,-5.20
160,1455,-138.373,Crash,5.71,3.15,3.22,-4.63
161,1455,-152.8269,Crash,9.08,2.29,1.98,-7.38
162,1455,838.6183,Success,2.52,1.3,0.34,-1.16
163,1455,820.7921,Success,4.08,3.46,3.47,-3.77
164,1455,836.9324,Success,2.4,1.25,1.48,-1.49
165,1455,813.0752,Success,4.6,3.08,2.74,-1.25
166,1455,-143.5887,Crash,9.31,0.74,0.89,-6.70
167,1455,838.9899,Success,2.76,1.39,0.34,-1.73
168,1455,-142.0808,Crash,7.41,1.94,2.25,-4.86
169,1455,850.6098,Success,2.25,3.27,3.35,-1.83
170,1456,-148.7962,Crash,10.3,0.96,1.34,-6.56
171,1456,-143.6473,Crash,7.41,2.29,2.28,-4.33
172,1456,-144.8629,Crash,7.2,2.96,2.72,-4.81
173,1456,-144.8226,Crash,8.01,2.11,2.26,-5.02
174,1456,-388.0426,OutOfBounds,10.85,3.44,20.15,4.92
175,1456,831.55,Success,2.99,3.03,2.67,-1.80
176,1456,-129.551,Crash,3.68,3.91,3.77,-1.82
177,1456,834.3198,Success,3.74,3.47,3.62,-3.50
178,1456,-148.5624,Crash,9.45,2.25,0.84,-5.19
179,1456,690.6271,Success,11.58,3.03,5.05,-2.83
180,1457,-148.8707,Crash,8.56,2.2,2.35,-4.18
181,1457,831.5777,Success,2.34,2.38,1.40,-1.16
182,1457,826.8609,Success,5.15,0.57,0.78,-3.95
183,1457,-148.1105,Crash,8.31,2.31,1.96,-4.63
184,1457,815.9096,Success,5.76,2.93,2.83,-3.55
185,1457,-636.0013,OutOfBounds,10.92,3.1,25.26,1.88
186,1457,-150.2448,Crash,8.68,3.03,2.94,-6.03
187,1457,-473.5055,OutOfBounds,8.83,4.12,21.31,3.06
188,1457,821.1682,Success,5.05,1.86,1.75,-3.52
189,1457,831.2974,Success,3.69,2.98,2.82,-2.44
190,1457,-145.3816,Crash,6.93,3.23,3.32,-4.71
191,1458,-602.1869,OutOfBounds,9.44,2.17,20.53,-3.43
192,1458,-133.7909,Crash,6.48,0.67,0.65,-4.92
193,1458,818.8337,Success,5.62,1.77,1.69,-3.91
194,1458,-146.7569,Crash,9.59,1.4,1.23,-4.97
195,1458,-142.7535,Crash,6.88,2.88,2.98,-6.56
196,1458,853.4627,Success,2.23,1.19,1.37,-1.72
197,1458,817.2722,Success,4.81,2.75,2.93,-2.31
198,1458,-156.6758,Crash,9.28,2.38,3.54,-4.55
199,1458,-135.5089,Crash,5.71,2.47,2.58,-5.17
200,1458,-176.0064,Crash,11.1,2.67,5.29,-5.11
201,1459,-170.6112,Crash,11.62,3.02,3.14,-4.58
202,1459,-133.0788,Crash,6.68,0.98,0.50,-4.29
203,1459,797.749,Success,6.4,2.03,2.19,-3.79
204,1459,803.7853,Success,7.2,1.5,1.80,-3.68
205,1459,-161.1594,Crash,9.36,3.12,3.68,-6.72
206,1459,-386.187,OutOfBounds,9.69,0.81,20.40,3.23
207,1459,853.1144,Success,2.15,2.23,2.21,-1.75
208,1459,826.5389,Success,4.41,2.99,2.81,-2.46
209,1459,-122.6296,Crash,4.68,0.63,0.38,-4.61
210,1459,-152.5196,Crash,11.05,1.21,0.69,-5.08
211,1459,811.913,Success,6.32,2.8,2.86,-4.04
212,1459,-171.3869,Crash,11.07,2.65,6.32,-5.92
213,1459,-182.2166,Crash,10.64,3.26,5.98,-5.42
214,1460,-366.126,Crash,11.32,1.42,8.21,-6.28
215,1460,-160.3036,Crash,8.43,3.39,4.33,-5.28
216,1460,824.5248,Success,3.85,2.05,2.23,-1.00
217,1460,-143.7319,Crash,7.53,1.85,2.63,-6.25
218,1460,-431.0682,Spin,10.6,1.57,14.92,-4.73
219,1461,-392.3006,OutOfBounds,11.28,0.86,20.14,1.91
220,1461,-448.7317,OutOfBounds,9.4,2.87,20.10,-3.61
221,1461,-162.7784,Crash,8.54,3.25,5.70,-4.86
222,1461,790.2817,Success,7.46,2.14,3.02,-4.25
223,1461,-547.9518,OutOfBounds,10.89,1.57,27.24,7.05
224,1461,-154.4571,Crash,9.57,1.32,4.84,-7.31
225,1462,-133.6258,Crash,6.55,0.98,1.63,-4.56
226,1462,835.9272,Success,3.22,1.74,1.79,-2.37
227,1462,797.7154,Success,6.89,1.68,2.73,-4.13
228,1462,-170.3088,Crash,9.95,2.7,7.30,-7.01
229,1462,817.059,Success,5.33,1.56,1.38,-3.15
230,1462,-209.3216,Crash,8.72,2.94,14.94,-1.52
231,1462,833.6307,Success,3.61,1.89,2.17,-2.67
232,1462,833.0381,Success,4.1,1.96,2.21,-3.42
233,1462,-126.687,Crash,5.38,0.89,0.49,-4.58
234,1462,818.2484,Success,5.44,1.13,0.91,-4.19
235,1462,816.6981,Success,4.82,2.7,3.51,-2.53
236,1462,849.6509,Success,2.26,3.22,3.24,-1.23
237,1462,836.9413,Success,3.54,1.76,1.92,-3.01
238,1462,833.2086,Success,3.94,2.44,2.35,-3.50
239,1462,847.2378,Success,2.52,2.75,2.73,-0.95
240,1463,-466.0562,OutOfBounds,9.58,2.46,20.35,0.32
241,1463,765.4503,Success,9.63,3.02,1.67,-3.32
242,1463,-146.103,Crash,7.51,2.47,2.91,-5.55
243,1463,-485.0396,OutOfBounds,11.61,2.78,20.42,5.34
244,1463,-229.6957,Crash,9.24,4.24,12.94,-2.30
245,1463,-408.7025,OutOfBounds,8.58,2.71,20.66,1.58
246,1463,-133.7319,Crash,5.78,1.68,2.26,-4.19
247,1463,822.5044,Success,5.1,1.84,2.03,-3.37
248,1464,827.6656,Success,4.54,2.56,2.46,-4.15
249,1464,793.9831,Success,5.51,2.49,4.20,-2.97
250,1464,-196.9889,Crash,8.59,2.94,12.41,-6.50
251,1464,-159.005,Crash,10.61,1.47,5.09,-5.02
252,1464,836.8042,Success,2.46,2.66,3.51,-1.46
253,1464,826.0258,Success,3.55,2.84,2.79,-3.42
254,1464,809.2139,Success,5.56,2.62,3.15,-4.18
255,1464,-148.2081,Crash,8.39,2.32,3.64,-5.52
256,1464,-136.2407,Crash,6.64,1.39,2.33,-5.28
257,1464,-426.1038,OutOfBounds,9.87,1.52,20.36,-1.12
258,1465,-404.6089,OutOfBounds,7.78,2.55,21.41,0.69
259,1465,-261.1747,Crash,9.91,3.25,13.17,-7.10
260,1465,813.1838,Success,5.89,2.34,2.06,-4.00
261,1465,837.1395,Success,2.88,2.77,2.80,-3.56
262,1465,823.3229,Success,4.32,1.59,2.66,-3.12
263,1465,-405.6734,Spin,10.94,3.62,18.91,0.58
264,1465,804.8374,Success,6.42,3.31,3.90,-3.07
265,1465,827.6757,Success,4.39,2.62,2.57,-4.11
266,1465,-151.0673,Crash,7.7,3.18,3.93,-5.00
267,1466,-173.7823,Crash,11.37,1.74,5.54,-3.45
268,1466,-164.1022,Crash,10.42,3.01,2.02,-5.79
269,1466,851.4324,Success,2.33,1.87,1.80,-2.10
270,1466,-488.7273,OutOfBounds,11.19,3.26,20.62,-2.51
271,1466,-164.9562,Crash,11.07,1.29,4.49,-4.88
272,1466,-143.9024,Crash,8.53,1.42,1.57,-6.49
273,1466,844.5828,Success,2.73,2.41,2.36,-2.26
274,1466,-168.3793,Crash,11.31,4.0,4.38,-7.94
275,1466,-155.5493,Crash,8.93,2.08,3.82,-5.32
276,1466,784.1998,Success,9.06,3.68,4.59,-4.29
277,1466,-164.5064,Crash,10.55,2.74,4.80,-7.48
278,1467,-140.0375,Crash,7.04,1.95,1.56,-5.42
279,1467,-157.0903,Crash,10.35,2.3,2.04,-5.04
280,1467,-162.0231,Crash,11.27,2.02,1.16,-3.56
281,1467,-152.4249,Crash,7.63,3.25,2.72,-6.78
282,1467,-129.1382,Crash,4.52,2.97,3.58,-4.65
283,1467,-169.0409,Crash,11.47,2.43,4.07,-5.24
284,1467,-137.8238,Crash,7.28,1.67,1.35,-5.16
285,1467,-153.6317,Crash,9.01,3.22,3.54,-6.74
286,1467,-145.9013,Crash,7.79,2.82,3.05,-5.49
287,1467,-200.6642,Crash,7.96,2.61,8.80,-6.97
288,1467,832.2145,Success,4.18,1.72,1.75,-3.08
289,1467,-132.4281,Crash,5.28,2.61,2.71,-4.54
290,1467,821.9789,Success,4.29,3.74,4.02,-4.31
291,1468,-441.594,OutOfBounds,10.89,3.36,24.77,4.18
292,1468,835.1496,Success,2.99,2.28,1.78,-2.01
293,1468,829.4469,Success,2.7,3.27,3.32,-3.59
294,1468,797.6104,Success,7.43,2.33,3.28,-4.15
295,1468,-146.8624,Crash,8.85,1.72,1.51,-5.38
296,1468,-616.449,OutOfBounds,9.9,3.51,20.10,-1.38
297,1468,-129.2967,Crash,5.04,1.75,1.67,-4.49
298,1468,794.8927,Success,7.56,3.4,3.55,-4.42
299,1468,-138.2996,Crash,5.34,3.43,3.52,-5.15
300,1469,-141.7029,Crash,8.27,1.11,0.79,-6.90
301,1469,-152.0279,Crash,9.52,2.19,2.94,-8.02
302,1469,822.0998,Success,4.32,2.18,2.52,-2.98
303,1469,822.0401,Success,4.58,3.45,3.18,-2.02
304,1469,-146.2219,Crash,8.24,2.29,1.88,-6.65
305,1469,797.6828,Success,7.07,3.15,2.82,-3.36
306,1469,-326.4909,Crash,9.53,2.13,11.71,-6.10
307,1469,-148.2838,Crash,7.22,2.86,1.90,-6.54
308,1469,-152.5334,Crash,8.34,2.84,3.82,-4.98
309,1469,-139.5774,Crash,6.35,2.37,3.02,-4.93
310,1470,834.8523,Success,2.61,3.45,3.28,-1.36
311,1470,828.4321,Success,4.49,1.16,1.31,-3.74
312,1470,-531.7977,OutOfBounds,11.49,3.8,20.05,-3.13
313,1470,827.3064,Success,3.59,2.06,2.65,-1.72
314,1470,-160.1819,Crash,11.19,1.64,4.43,-4.54
315,1470,-195.0214,Crash,10.95,2.54,13.54,-6.10
316,1470,788.5489,Success,8.44,2.91,3.68,-4.10
317,1470,-147.2555,Crash,7.7,3.06,2.99,-6.11
318,1470,828.1287,Success,2.85,3.78,3.12,-1.96
319,1471,-400.7881,OutOfBounds,8.48,3.72,21.09,1.10
320,1471,-150.5385,Crash,8.52,2.09,3.57,-5.30
321,1471,815.0214,Success,4.73,2.8,2.53,-3.52
322,1471,782.3043,Success,6.41,2.3,4.61,-2.07
323,1471,820.0206,Success,4.82,2.62,2.45,-2.38
324,1471,-162.192,Crash,8.1,3.58,6.41,-4.05
325,1471,-152.4333,Crash,9.38,2.44,2.92,-6.17
326,1471,797.6023,Success,5.69,2.79,1.17,-3.52
327,1471,742.7163,Success,10.28,1.71,6.19,-4.22
328,1471,819.873,Success,3.1,2.35,3.18,-1.58
329,1471,819.4604,Success,5.09,1.51,2.32,-3.33
330,1471,782.9539,Success,9.27,1.88,2.51,-3.62
331,1472,-436.7016,OutOfBounds,10.44,3.75,22.49,0.78
332,1472,-143.1922,Crash,6.0,3.11,1.89,-4.54
333,1472,-146.4032,Crash,8.32,1.73,2.13,-3.26
334,1472,-143.3308,Crash,7.39,2.07,2.32,-4.72
335,1472,-148.7669,Crash,8.82,2.16,2.91,-6.30
336,1472,812.7703,Success,5.23,3.75,4.19,-3.90
337,1472,-432.1831,OutOfBounds,9.76,2.67,24.38,3.50
338,1472,-189.6534,Crash,10.48,3.41,9.28,-4.75
339,1472,833.9104,Success,2.79,2.48,2.91,-2.32
340,1472,852.8234,Success,2.4,0.91,0.81,-1.66
341,1472,811.4893,Success,6.17,2.41,3.02,-3.10
342,1473,793.7171,Success,3.14,2.39,3.08,-2.72
343,1473,-159.6737,Crash,9.59,2.98,3.43,-4.53
344,1473,-148.1696,Crash,9.67,1.41,2.00,-5.29
345,1473,-151.9407,Crash,9.22,2.19,2.01,-5.26
346,1473,805.7897,Success,6.44,2.99,3.39,-3.08
347,1473,-130.4102,Crash,6.28,0.61,0.30,-4.91
348,1473,-139.8852,Crash,5.76,3.16,1.90,-4.52
349,1473,843.3665,Success,2.61,2.85,2.91,-2.07
350,1473,-148.9906,Crash,8.54,1.74,2.47,-5.18
351,1473,-350.3069,OutOfBounds,6.8,1.9,21.25,-1.83
352,1474,-418.0866,Spin,10.2,0.43,20.89,3.97
353,1474,-402.7843,OutOfBounds,6.96,3.61,28.33,3.70
354,1474,-358.2698,OutOfBounds,8.78,2.9,20.19,0.81
355,1474,816.5507,Success,5.84,1.11,1.22,-3.37
356,1474,-220.9012,Crash,9.12,3.89,14.30,-4.42
357,1474,830.3007,Success,3.56,1.98,2.71,-3.43
358,1474,-151.7921,Crash,7.79,3.6,3.37,-6.20
359,1474,813.6818,Success,5.06,3.07,2.26,-3.08
360,1474,-387.0602,OutOfBounds,11.49,2.19,24.10,1.37
361,1474,-145.3002,Crash,9.54,0.67,1.66,-6.01
362,1475,827.4907,Success,3.62,3.39,3.43,-1.98
363,1475,-216.9743,Crash,11.15,1.61,9.38,-3.57
364,1475,821.7795,Success,4.06,1.96,2.20,-1.79
365,1475,-140.0952,Crash,4.5,2.87,1.43,-3.42
366,1475,822.7066,Success,4.7,2.12,2.29,-1.94
367,1475,-148.3113,Crash,9.38,1.19,3.31,-4.24
368,1475,-126.7069,Crash,4.74,1.35,1.38,-4.72
369,1475,794.1829,Success,7.95,1.8,1.23,-4.00
370,1475,-148.1419,Crash,7.13,3.63,3.29,-5.48
371,1476,-293.7378,MissedZone,10.02,3.63,15.78,-9.51
372,1476,-353.9596,OutOfBounds,9.75,2.87,23.43,-0.74
373,1476,-229.5336,Crash,8.99,3.24,12.69,-8.52
374,1476,-162.0708,Crash,10.69,2.29,3.63,-4.70
375,1476,-137.2598,Crash,5.35,2.71,0.54,-4.59
376,1476,788.8597,Success,6.63,3.24,2.31,-4.32
377,1476,-120.6149,Crash,3.44,2.48,1.42,-2.07
378,1476,799.3214,Success,6.28,3.22,2.11,-2.78
379,1477,-424.617,OutOfBounds,9.32,1.5,22.33,2.56
380,1477,-382.2626,OutOfBounds,10.14,1.13,20.55,1.06
381,1477,827.5926,Success,4.61,0.71,0.34,-2.36
382,1477,-585.2289,OutOfBounds,2.9,2.43,28.26,1.56
383,1477,-128.3186,Crash,4.14,2.72,2.76,-2.52
384,1477,-146.0935,Crash,5.7,3.02,3.88,-3.22
385,1477,834.1334,Success,3.02,2.87,3.19,-2.04
386,1477,-152.4233,Crash,7.08,3.78,3.20,-2.93
387,1478,-170.0137,Crash,9.8,2.75,7.07,-5.93
388,1478,827.252,Success,3.98,1.38,1.66,-2.92
389,1478,-157.5608,Crash,8.08,3.9,4.30,-3.70
390,1478,-191.6278,Crash,8.25,2.67,10.78,-6.60
391,1478,-161.3353,Crash,9.99,3.34,3.78,-5.39
392,1478,847.2607,Success,2.48,2.17,2.22,-0.85
393,1478,-430.0692,OutOfBounds,11.59,2.78,26.16,-0.97
394,1478,807.3444,Success,5.55,2.99,2.28,-1.69
395,1478,833.1365,Success,3.77,0.57,1.06,-2.11
396,1478,848.1229,Success,2.44,2.71,2.80,-1.35
397,1478,800.9858,Success,4.81,3.92,3.45,-3.82
398,1478,851.342,Success,2.37,1.05,1.13,-1.85
399,1478,834.3457,Success,2.22,2.55,2.93,-1.91
400,1478,-177.1772,Crash,7.05,3.55,6.24,-5.63
401,1479,-128.7423,Crash,4.85,1.93,1.23,-1.75
402,1479,-124.25,Crash,5.11,0.67,0.95,-2.82
403,1479,-184.8499,Crash,8.89,0.28,10.20,-4.81
404,1479,-435.1957,OutOfBounds,9.25,3.05,20.69,2.55
405,1479,-418.0059,OutOfBounds,11.44,1.92,22.03,-4.94
406,1479,-224.2246,Crash,10.82,2.44,13.69,-6.01
407,1479,-155.1891,Crash,10.66,0.57,3.86,-7.25
408,1480,-430.7199,OutOfBounds,11.57,3.0,20.57,0.99
409,1480,-168.8571,Crash,10.1,3.47,6.73,-5.93
410,1480,-418.5718,OutOfBounds,11.12,2.56,21.93,1.38
411,1480,-382.4432,OutOfBounds,7.47,1.52,22.28,4.42
412,1480,807.707,Success,4.79,3.52,3.05,-3.67
413,1480,-521.9681,OutOfBounds,8.05,1.81,20.02,0.17
414,1481,742.4774,Success,10.28,3.45,7.07,-1.71
415,1481,786.1742,Success,8.33,2.57,2.30,-4.49
416,1481,-140.4042,Crash,6.62,2.25,2.60,-4.96
417,1481,833.1849,Success,4.13,0.69,0.93,-2.17
418,1481,832.8624,Success,3.46,2.85,3.18,-3.51
419,1481,827.9791,Success,4.41,1.48,1.84,-3.55
420,1481,803.7218,Success,6.29,1.47,1.42,-4.06
421,1481,850.1816,Success,2.43,1.61,1.52,-2.34
422,1481,-140.246,Crash,5.48,3.04,2.73,-3.73
423,1481,-160.9335,Crash,9.8,2.8,2.99,-6.39
424,1481,-152.8766,Crash,9.56,2.0,1.44,-5.23
425,1481,-166.6188,Crash,11.27,0.82,8.08,-2.62
426,1481,-144.7881,Crash,7.62,2.05,2.56,-4.82
427,1481,814.1031,Success,3.53,2.48,3.27,-3.92
428,1482,792.6189,Success,6.56,3.21,2.88,-3.57
429,1482,736.8212,Success,9.1,3.76,3.53,-2.45
430,1482,818.0223,Success,5.4,1.98,2.29,-3.18
431,1482,810.6212,Success,5.55,3.36,3.24,-2.71
432,1482,-355.7785,OutOfBounds,11.44,3.81,21.68,1.95
433,1482,-155.3699,Crash,10.24,1.97,0.79,-6.21
434,1482,738.0347,Success,9.87,3.3,8.46,-2.56
435,1482,-157.3048,Crash,9.33,3.25,3.63,-5.70
436,1482,820.1753,Success,5.38,2.42,2.53,-4.28
437,1482,826.2499,Success,2.92,3.73,3.24,-1.78
438,1482,826.2788,Success,4.4,1.86,1.92,-3.66
439,1482,827.873,Success,3.97,2.37,2.50,-2.32
440,1483,814.0506,Success,5.64,2.21,1.87,-3.11
441,1483,826.9851,Success,3.88,3.33,3.24,-2.03
442,1483,-172.7225,Crash,9.71,1.58,8.64,-2.59
