Episode,Update,Return,Reason,StartAlt,StartDist,final_dist,final_vel
364,2692,751.5627,Success,42.0,2.97,3.88,-3.74
365,2692,767.0112,Success,42.28,1.74,2.50,-3.76
366,2693,770.3173,Success,40.73,1.33,3.08,-2.42
367,2693,-223.2782,Crash,41.74,2.76,2.48,-2.74
368,2693,-221.7533,Crash,40.67,2.1,2.87,-4.75
369,2693,777.3067,Success,40.66,1.2,3.57,-4.04
370,2693,756.7347,Success,40.71,2.9,4.19,-3.72
371,2693,730.8368,Success,40.73,3.27,7.54,-3.55
372,2693,755.3076,Success,42.96,1.65,5.84,-3.39
373,2694,-237.9888,Crash,40.73,2.78,5.22,-3.88
374,2694,-242.409,Crash,42.92,3.27,3.77,-4.61
375,2694,741.8996,Success,42.71,2.87,6.02,-3.13
376,2694,759.0535,Success,40.92,1.7,4.14,-3.88
377,2694,766.453,Success,41.3,2.0,3.19,-3.26
378,2694,743.6941,Success,43.36,2.08,4.47,-2.94
379,2695,-230.5457,Crash,43.52,1.97,8.01,-0.51
380,2695,755.8163,Success,41.42,1.86,4.06,-1.65
381,2695,-234.9071,Crash,42.16,1.13,10.05,-1.38
382,2695,-213.5947,Crash,43.02,1.46,2.78,-3.62
383,2695,745.1311,Success,42.31,2.16,3.85,-2.34
384,2695,757.6181,Success,43.41,2.31,3.60,-3.24
385,2696,-220.0618,Crash,43.14,1.41,3.71,-3.04
386,2696,751.4848,Success,41.35,2.35,5.03,-3.61
387,2696,740.5245,Success,42.45,3.58,4.24,-3.99
388,2696,758.8191,Success,41.65,3.21,2.11,-2.56
389,2696,748.56,Success,42.36,1.65,4.81,-1.44
390,2696,-207.063,Crash,41.77,0.98,1.78,-4.97
391,2696,739.2676,Success,43.57,2.28,6.82,-2.75
392,2697,770.8574,Success,41.8,1.12,2.55,-2.01
393,2697,770.8482,Success,42.76,1.72,1.02,-2.24
394,2697,753.8393,Success,41.65,2.88,2.87,-2.23
395,2697,733.1641,Success,43.25,2.83,7.74,-2.23
396,2697,-220.528,Crash,40.72,2.1,5.68,-4.50
397,2697,771.4617,Success,40.75,2.63,0.69,-3.04
398,2698,750.8149,Success,41.84,2.77,3.72,-2.59
399,2698,777.5547,Success,41.04,1.65,1.01,-2.67
400,2698,-231.1659,Crash,41.03,3.37,4.53,-3.26
401,2698,-223.7137,Crash,40.93,2.9,2.68,-5.38
402,2698,-234.4593,Crash,40.98,2.85,6.34,-5.71
403,2698,767.7876,Success,41.62,2.54,2.86,-3.25
404,2698,-225.4833,Crash,42.36,2.91,2.40,-2.98
405,2698,-231.3623,Crash,43.06,2.41,3.52,-4.02
406,2699,768.6846,Success,42.17,2.71,2.09,-2.62
407,2699,772.8718,Success,42.83,1.45,2.75,-3.92
408,2699,756.7746,Success,41.98,2.52,3.36,-2.68
409,2699,784.9648,Success,42.29,1.25,0.57,-3.02
410,2699,-227.3025,Crash,41.63,3.11,2.62,-2.95
411,2699,-226.6346,Crash,43.25,1.02,6.23,-4.94
412,2699,-236.1359,Crash,43.53,2.36,5.07,-4.98
413,2700,748.4949,Success,42.4,3.31,7.72,-3.79
414,2700,756.9976,Success,41.81,2.68,5.92,-3.23
415,2700,762.7047,Success,43.2,2.69,3.18,-3.29
416,2700,759.5272,Success,41.15,2.95,5.69,-3.13
417,2700,776.7965,Success,42.09,1.71,2.09,-3.68
418,2700,744.1938,Success,43.62,3.74,1.60,-1.19
419,2700,769.1628,Success,42.59,2.14,3.37,-3.62
420,2701,-237.2556,Crash,42.41,3.51,3.75,-3.48
421,2701,762.7173,Success,40.9,3.62,3.40,-3.65
422,2701,767.3727,Success,41.61,2.79,5.30,-2.82
423,2701,-206.9578,Crash,42.99,0.55,2.26,-5.47
424,2701,-227.608,Crash,41.94,2.94,4.41,-2.41
425,2701,753.5105,Success,43.55,3.14,4.76,-3.35
426,2701,-233.3698,Crash,42.82,2.6,5.20,-4.85
427,2701,761.1714,Success,40.93,3.36,4.25,-3.84
428,2702,760.1745,Success,41.42,2.48,3.89,-2.96
429,2702,759.6162,Success,43.18,2.85,2.32,-4.33
430,2702,776.0553,Success,43.19,1.66,2.83,-3.28
431,2702,767.3782,Success,41.92,2.38,4.49,-3.51
432,2702,758.4951,Success,40.72,3.49,3.75,-2.78
433,2702,764.6976,Success,43.48,2.71,1.37,-4.26
434,2702,-228.0823,Crash,42.19,1.44,7.92,-4.06
435,2703,774.3832,Success,41.91,2.05,2.21,-4.17
436,2703,759.5567,Success,40.77,3.14,4.97,-3.62
437,2703,784.4411,Success,42.01,0.65,2.57,-4.11
438,2703,-228.8796,Crash,42.63,2.97,4.01,-6.77
439,2703,758.9217,Success,43.6,2.93,2.99,-3.89
440,2703,-216.2843,Crash,41.43,2.24,1.55,-5.08
441,2703,-207.824,Crash,42.75,0.84,1.03,-4.54
442,2703,779.2453,Success,41.19,1.32,2.40,-3.20
443,2704,772.9271,Success,42.49,2.18,1.98,-4.45
444,2704,766.5395,Success,41.06,1.42,4.13,-3.12
445,2704,755.3502,Success,42.9,2.53,3.90,-2.92
446,2704,765.9869,Success,43.16,0.35,4.01,-2.32
447,2704,759.2335,Success,41.3,1.82,3.31,-2.14
448,2704,754.7395,Success,43.07,2.93,3.79,-3.05
449,2704,764.2782,Success,43.48,2.36,2.15,-3.82
450,2705,-225.0288,Crash,41.96,2.1,4.79,-4.79
451,2705,759.6924,Success,43.12,1.3,5.39,-3.72
452,2705,758.7969,Success,41.43,2.71,3.60,-3.85
453,2705,764.8999,Success,43.47,2.01,1.27,-3.10
454,2705,-242.2865,Crash,42.15,4.04,6.42,-4.67
