Episode,Update,Return,Reason,StartAlt,StartDist,final_dist,final_vel
98,1911,744.3168,Success,23.48,2.6,1.65,-1.46
99,1911,738.0439,Success,24.58,3.57,2.89,-3.87
100,1911,754.5497,Success,25.67,1.13,2.66,-3.38
101,1911,-195.1018,Crash,23.88,1.78,2.20,-5.25
102,1911,746.9403,Success,25.47,2.53,2.65,-4.02
103,1911,766.9255,Success,19.64,2.71,3.41,-4.45
104,1911,758.2583,Success,23.99,1.37,0.82,-2.41
105,1911,762.5208,Success,20.06,2.79,2.70,-2.29
106,1911,725.2107,Success,25.67,3.29,5.62,-2.71
107,1912,764.1274,Success,20.47,2.48,1.60,-3.97
108,1912,752.2973,Success,23.67,0.8,2.76,-2.94
109,1912,762.5851,Success,20.22,2.7,2.99,-3.28
110,1912,-196.6665,Crash,23.51,1.97,2.29,-4.81
111,1912,-191.4719,Crash,20.49,2.72,3.11,-4.97
112,1912,-202.3073,Crash,23.91,2.61,3.57,-6.54
113,1912,733.6307,Success,23.88,4.08,5.39,-4.24
114,1912,-195.5544,Crash,22.91,2.07,1.74,-4.69
115,1912,753.5024,Success,25.19,1.11,2.34,-3.67
116,1912,-189.1278,Crash,20.1,2.48,2.25,-4.95
117,1912,761.5989,Success,20.23,2.43,3.80,-4.47
118,1913,744.1017,Success,24.31,2.46,3.62,-3.13
119,1913,769.4098,Success,20.7,0.75,1.85,-1.34
120,1913,767.634,Success,20.2,1.64,0.98,-1.70
121,1913,751.8295,Success,22.34,2.54,3.59,-3.52
122,1913,775.505,Success,19.37,1.31,0.56,-2.60
123,1913,775.6205,Success,19.67,0.98,1.27,-2.14
124,1913,755.6347,Success,22.16,2.23,3.92,-2.48
125,1913,739.401,Success,23.79,3.58,3.57,-2.55
126,1913,744.1652,Success,22.55,2.9,3.34,-0.98
127,1913,755.1651,Success,24.19,1.8,0.89,-2.46
128,1914,733.2285,Success,26.22,2.85,2.87,-3.97
129,1914,754.7033,Success,22.11,2.54,2.63,-3.38
130,1914,754.5233,Success,20.76,2.2,3.29,-2.36
131,1914,744.865,Success,22.84,3.03,4.28,-2.89
132,1914,753.8081,Success,24.72,1.74,0.84,-3.66
133,1914,736.7512,Success,25.11,2.72,4.54,-2.95
134,1914,756.8516,Success,21.15,2.09,3.08,-2.66
135,1914,765.5569,Success,21.1,1.5,2.19,-3.75
136,1914,753.4287,Success,19.82,2.77,4.42,-2.47
137,1914,740.3527,Success,25.84,2.77,1.89,-3.17
138,1915,-190.3926,Crash,21.66,1.98,2.24,-4.90
139,1915,746.1107,Success,24.68,2.89,1.65,-2.90
140,1915,-215.1012,Crash,24.66,3.75,3.66,-6.78
141,1915,763.6305,Success,21.08,2.81,2.33,-4.37
142,1915,742.5157,Success,22.64,3.16,2.46,-4.32
143,1915,736.9434,Success,25.53,3.26,4.57,-3.55
144,1915,-207.0612,Crash,25.44,2.37,2.78,-5.06
145,1915,-197.6811,Crash,23.45,2.19,1.80,-4.63
146,1915,-205.134,Crash,22.4,3.32,3.98,-4.80
147,1915,-221.1524,Crash,26.04,2.84,4.48,-5.55
148,1916,771.8531,Success,20.85,0.89,2.05,-3.69
149,1916,747.1993,Success,24.12,1.55,1.28,-3.33
150,1916,735.4885,Success,23.38,3.93,3.08,-3.27
151,1916,723.3568,Success,25.98,2.84,3.89,-2.58
152,1916,-208.3688,Crash,26.1,2.53,1.86,-5.67
153,1916,759.7104,Success,20.49,2.85,2.02,-3.64
154,1916,755.8577,Success,20.5,3.34,3.77,-3.23
155,1916,728.0994,Success,25.73,3.21,3.85,-3.09
156,1916,750.1369,Success,24.73,1.52,1.37,-3.03
157,1917,737.5535,Success,26.37,3.03,2.01,-3.10
158,1917,757.1217,Success,21.41,1.57,2.37,-1.91
159,1917,752.4834,Success,23.64,1.6,0.87,-4.34
160,1917,727.1699,Success,24.15,3.67,5.39,-3.62
161,1917,760.0968,Success,22.35,1.86,0.54,-3.25
162,1917,753.5772,Success,21.01,3.36,1.16,-0.37
163,1917,748.4364,Success,23.37,2.62,2.09,-3.16
164,1917,729.8026,Success,23.72,3.5,2.84,-0.47
165,1917,752.1833,Success,21.65,3.1,2.01,-1.15
166,1917,761.8977,Success,21.13,1.68,2.54,-4.21
167,1918,745.377,Success,22.82,2.86,4.04,-1.48
168,1918,-199.9394,Crash,21.08,2.94,2.63,-0.86
169,1918,-205.9487,Crash,24.06,3.02,2.68,-5.46
170,1918,769.998,Success,20.34,1.1,1.54,-3.26
171,1918,749.4613,Success,25.06,1.57,2.28,-4.14
172,1918,745.5839,Success,25.06,2.9,2.44,-4.45
173,1918,769.9674,Success,20.51,1.72,1.57,-4.37
174,1918,-196.2411,Crash,22.6,1.96,1.16,-4.91
175,1918,751.5743,Success,20.34,3.71,3.88,-3.44
176,1918,-203.7292,Crash,26.35,1.48,3.20,-5.42
177,1919,-213.6762,Crash,25.14,3.14,4.73,-5.32
178,1919,752.6991,Success,23.31,2.36,3.08,-3.22
179,1919,-208.8142,Crash,23.56,3.0,2.03,-4.98
180,1919,739.7297,Success,25.11,3.12,0.92,-2.64
181,1919,-211.517,Crash,24.79,3.39,4.46,-4.85
182,1919,735.3661,Success,26.37,3.68,3.13,-4.13
183,1919,770.041,Success,20.15,1.37,1.77,-3.13
184,1919,760.0519,Success,22.54,1.3,0.41,-3.71
185,1919,-214.9312,Crash,26.16,2.99,1.49,-4.56
186,1919,-192.3229,Crash,19.45,2.63,1.26,-0.89
187,1920,-189.1341,Crash,21.9,0.67,5.31,-0.79
188,1920,763.7135,Success,19.26,3.09,2.14,-1.83
189,1920,743.6984,Success,23.71,2.77,3.51,-3.17
190,1920,769.6061,Success,19.48,2.72,2.45,-3.64
191,1920,-195.9515,Crash,23.69,1.96,1.81,-5.35
