Episode,Update,Return,Reason,StartAlt,StartDist,final_dist,final_vel
36,2405,710.8583,Success,43.23,2.75,3.52,-4.40
37,2405,742.4595,Success,32.81,1.48,3.15,-2.41
38,2405,-228.3354,Crash,36.66,1.34,1.25,-4.89
39,2405,732.2327,Success,35.9,2.78,2.62,-3.49
40,2406,723.5808,Success,41.08,1.61,2.26,-3.34
41,2406,712.7464,Success,40.43,2.97,3.34,-4.50
42,2406,722.1127,Success,39.43,2.95,2.65,-3.99
43,2406,709.2909,Success,39.45,2.52,4.17,-2.97
44,2406,723.8893,Success,39.23,2.36,1.69,-2.91
45,2406,709.4241,Success,44.14,2.45,2.63,-4.46
46,2406,-222.7575,Crash,32.95,1.35,3.95,-4.89
47,2406,723.2267,Success,41.98,0.75,1.62,-3.71
48,2407,720.4473,Success,42.96,0.84,1.13,-3.36
49,2407,734.7897,Success,33.27,2.21,3.36,-2.51
50,2407,726.4403,Success,39.6,1.52,2.60,-3.62
51,2407,-244.4007,Crash,36.87,3.13,3.80,-5.66
52,2407,700.4377,Success,43.6,2.97,4.46,-3.66
53,2407,-234.775,Crash,37.0,1.82,2.03,-6.68
54,2407,722.3767,Success,40.02,2.14,3.07,-4.48
55,2407,724.4438,Success,37.11,2.51,1.29,-3.87
56,2408,-250.7484,Crash,38.02,3.18,4.37,-5.39
57,2408,-260.7401,Crash,43.22,3.02,3.15,-4.78
58,2408,716.5835,Success,34.36,4.11,3.62,-3.39
59,2408,708.4313,Success,41.41,2.79,2.06,-4.03
60,2408,-221.0666,Crash,35.51,1.06,0.73,-4.93
61,2408,735.9444,Success,37.04,0.72,2.86,-3.60
62,2408,-240.4034,Crash,36.47,3.15,3.45,-5.20
63,2408,-240.4294,Crash,39.31,1.66,4.23,-4.96
64,2409,727.0464,Success,40.38,1.1,2.15,-3.78
65,2409,740.8889,Success,34.78,0.97,1.65,-2.61
66,2409,719.8904,Success,41.21,1.41,3.80,-2.86
67,2409,753.4349,Success,34.15,0.74,2.35,-3.98
68,2409,717.0242,Success,36.89,2.92,4.94,-3.14
69,2409,738.9612,Success,33.02,2.5,4.23,-2.24
70,2409,703.8562,Success,42.78,1.65,4.24,-2.40
71,2409,-243.9318,Crash,43.61,0.55,3.91,-8.86
72,2410,727.4067,Success,35.4,2.79,2.37,-2.60
73,2410,722.0344,Success,39.45,1.63,2.22,-3.61
74,2410,722.3311,Success,37.25,2.95,0.70,-3.71
75,2410,742.1178,Success,34.87,1.49,2.88,-2.60
76,2410,-231.673,Crash,33.5,2.18,3.97,-4.83
77,2410,726.1987,Success,35.7,2.18,3.38,-3.21
78,2410,716.129,Success,36.3,3.14,3.07,-2.38
79,2410,-257.482,Crash,41.17,2.73,3.36,-4.54
80,2410,701.3791,Success,41.31,3.43,3.78,-4.10
81,2411,711.9462,Success,42.04,2.84,2.68,-4.41
82,2411,730.5189,Success,36.92,2.45,1.82,-3.52
83,2411,-245.0401,Crash,41.32,1.7,2.71,-4.53
84,2411,728.5374,Success,38.35,1.66,0.94,-2.59
85,2411,742.9324,Success,37.13,1.2,0.76,-3.15
86,2411,725.5473,Success,42.07,0.88,2.38,-3.86
87,2411,729.5828,Success,33.9,3.14,2.67,-3.67
88,2411,693.3935,Success,43.2,3.0,5.09,-4.10
89,2412,740.3871,Success,35.71,1.47,0.90,-2.64
90,2412,742.3375,Success,35.35,1.11,1.64,-4.49
91,2412,716.4998,Success,41.11,2.3,2.20,-4.08
92,2412,711.0377,Success,38.35,2.96,2.94,-2.16
93,2412,717.0649,Success,36.34,3.47,3.58,-1.89
94,2412,704.1666,Success,42.77,2.76,4.66,-3.34
95,2412,709.2986,Success,36.98,3.72,4.48,-2.44
96,2412,737.8377,Success,35.43,1.95,2.66,-1.89
97,2413,714.1874,Success,40.89,2.45,3.51,-2.97
98,2413,694.7956,Success,42.9,3.36,4.25,-3.65
99,2413,712.1507,Success,34.33,3.23,4.28,-0.58
100,2413,710.728,Success,42.27,3.05,2.20,-3.65
101,2413,744.3213,Success,37.42,0.96,0.53,-4.44
102,2413,746.7052,Success,34.62,0.91,0.40,-3.72
103,2413,708.7797,Success,41.52,2.38,2.78,-4.18
104,2414,-246.7262,Crash,43.62,1.56,1.33,-5.21
105,2414,-255.7822,Crash,40.37,2.97,3.20,-5.25
106,2414,730.2701,Success,39.52,0.96,1.64,-4.45
107,2414,-264.6729,Crash,41.76,3.39,4.41,-5.95
108,2414,736.9876,Success,34.31,1.59,3.09,-3.15
109,2414,-246.9392,Crash,38.42,2.86,3.52,-5.38
110,2414,-231.1896,Crash,39.81,0.38,2.09,-4.69
111,2414,-229.5124,Crash,40.6,0.43,0.17,-6.12
112,2414,-244.4356,Crash,40.75,2.18,0.77,-5.83
113,2415,708.231,Success,36.85,3.5,4.98,-4.04
114,2415,712.7708,Success,38.84,2.7,3.33,-2.85
115,2415,717.615,Success,34.66,2.05,6.65,-3.24
116,2415,743.0115,Success,32.88,1.29,2.58,-2.11
117,2415,712.3623,Success,38.13,2.41,3.68,-3.04
118,2415,-228.6702,Crash,36.57,0.79,2.16,-4.91
119,2415,713.7855,Success,39.59,2.62,2.22,-3.85
120,2416,729.0074,Success,35.11,2.79,2.23,-3.06
121,2416,736.404,Success,35.91,1.24,2.41,-1.35
122,2416,703.8243,Success,39.55,2.9,4.47,-3.33
123,2416,718.582,Success,37.7,3.35,3.29,-2.55
124,2416,727.1373,Success,35.35,2.36,3.97,-3.02
125,2416,698.7481,Success,42.91,2.71,2.94,-2.56
126,2416,736.6406,Success,33.83,2.38,1.58,-3.42
127,2416,-251.5676,Crash,42.77,1.98,5.02,-3.03
128,2417,-255.8615,Crash,42.21,2.95,3.67,-4.87
129,2417,710.1627,Success,41.06,2.65,3.56,-4.38
130,2417,731.1329,Success,34.24,2.91,1.31,-3.56
131,2417,751.1595,Success,32.74,0.89,1.82,-3.75
132,2417,720.386,Success,35.69,3.1,3.48,-2.71
133,2417,711.1902,Success,43.11,2.74,2.58,-4.07
134,2417,731.0715,Success,34.38,1.76,3.66,-3.35
135,2417,721.7898,Success,33.85,3.17,4.05,-2.18
136,2418,726.2432,Success,36.79,2.06,2.26,-2.94
137,2418,725.7104,Success,39.66,1.33,2.79,-2.53
138,2418,734.7042,Success,32.93,2.81,2.35,-3.31
139,2418,728.3164,Success,34.06,3.61,3.55,-2.36
140,2418,738.7666,Success,33.57,2.17,0.72,-3.91
141,2418,723.4381,Success,38.22,3.36,1.40,-3.73
142,2418,709.4019,Success,41.69,2.74,1.64,-3.24
143,2418,725.8579,Success,35.11,2.92,3.10,-2.91
144,2419,700.198,Success,40.07,2.99,4.43,-2.08
145,2419,701.8806,Success,44.04,3.21,2.13,-3.44
146,2419,713.8501,Success,41.19,3.0,1.38,-4.26
147,2419,717.7656,Success,43.62,1.76,2.13,-3.44
148,2419,-247.2282,Crash,44.14,1.68,2.92,-6.24
149,2419,702.8802,Success,42.9,3.32,3.43,-2.93
150,2419,734.8519,Success,37.12,1.37,3.06,-3.43
151,2419,726.1472,Success,35.31,2.57,2.40,-2.88
152,2420,736.7711,Success,33.03,2.29,3.70,-4.32
153,2420,711.1705,Success,42.32,2.51,2.64,-3.97
154,2420,-232.1852,Crash,39.76,1.43,1.26,-4.69
155,2420,723.7987,Success,34.9,2.97,3.02,-1.30
156,2420,712.8793,Success,37.76,2.46,3.99,-1.44
157,2420,724.8106,Success,42.35,1.19,1.60,-3.93
158,2420,722.7171,Success,40.14,1.58,1.65,-2.92
159,2420,721.7176,Success,32.89,3.18,6.40,-1.83
160,2421,711.8216,Success,42.77,1.94,0.84,-2.07
161,2421,739.0137,Success,32.75,2.19,2.47,-3.41
162,2421,-239.8885,Crash,34.59,2.45,4.09,-2.50
163,2421,721.3953,Success,40.38,1.3,2.91,-2.64
164,2421,716.2396,Success,40.98,2.63,3.27,-3.62
165,2421,719.3096,Success,35.84,3.11,2.34,-3.18
166,2421,-277.2563,Spin,41.63,2.26,2.52,-13.32
167,2421,729.6753,Success,37.05,2.04,1.38,-3.70
168,2422,725.8835,Success,39.81,1.58,0.85,-3.90
169,2422,713.1118,Success,41.65,2.78,0.52,-3.74
170,2422,706.2355,Success,41.36,3.0,0.46,-3.36
171,2422,715.7024,Success,41.42,2.16,4.58,-4.42
172,2422,717.4367,Success,33.81,2.92,3.18,-0.81
173,2422,722.2265,Success,36.42,2.99,2.20,-3.95
174,2422,718.3888,Success,35.33,3.34,4.94,-3.63
175,2422,719.7476,Success,37.96,2.55,3.12,-1.54
176,2423,747.746,Success,36.46,0.56,0.75,-3.32
177,2423,-253.0314,Crash,41.72,2.95,2.70,-4.95
178,2423,-232.5321,Crash,36.99,1.47,3.07,-4.68
179,2423,726.3774,Success,36.59,2.37,3.08,-2.84
180,2423,742.965,Success,32.66,1.47,1.77,-1.22
181,2423,-236.7044,Crash,37.03,2.24,2.23,-5.62
182,2423,-263.909,Crash,42.75,3.74,3.99,-4.63
183,2423,-244.0712,Crash,39.61,2.34,1.77,-4.91
184,2424,713.7365,Success,41.22,2.22,4.57,-3.89
185,2424,738.8622,Success,37.18,1.6,1.45,-2.19
186,2424,-236.4269,Crash,41.82,0.79,2.01,-5.70
187,2424,656.0104,Success,41.99,3.04,8.39,-0.30
188,2424,710.4101,Success,41.33,3.43,2.76,-4.40
189,2424,710.7537,Success,41.51,2.65,1.75,-3.73
190,2424,717.5905,Success,36.23,2.62,3.33,-0.58
191,2424,719.6978,Success,39.02,2.67,1.81,-3.45
192,2425,-229.0091,Crash,34.61,1.79,3.65,-5.63
193,2425,719.4588,Success,41.89,1.69,2.44,-2.82
194,2425,739.7694,Success,33.28,2.82,1.13,-3.14
195,2425,694.161,Success,41.57,3.92,4.05,-2.61
196,2425,-224.4555,Crash,33.97,1.59,2.87,-6.77
197,2425,727.3509,Success,34.59,3.07,3.85,-2.46
198,2425,733.4022,Success,35.8,2.3,3.52,-3.87
199,2425,-246.5994,Crash,41.56,1.25,4.56,-6.08
200,2426,743.675,Success,32.77,2.01,0.78,-3.77
201,2426,-238.1735,Crash,42.51,1.03,2.47,-3.44
202,2426,715.1775,Success,41.06,2.96,1.57,-3.55
203,2426,-250.6764,Crash,43.81,1.17,2.80,-5.65
204,2426,715.4039,Success,42.95,1.66,3.10,-2.86
205,2426,729.5186,Success,38.17,1.35,2.71,-1.96
206,2426,717.7352,Success,36.59,2.25,5.52,-3.22
207,2426,-244.1148,Crash,42.83,1.47,0.97,-5.91
208,2427,729.473,Success,40.78,1.47,1.16,-4.39
209,2427,717.7983,Success,39.81,2.55,0.86,-4.25
210,2427,732.8693,Success,32.69,2.74,4.48,-4.31
211,2427,711.8051,Success,40.17,2.52,3.30,-4.22
212,2427,-236.8947,Crash,35.86,2.72,2.94,-4.63
213,2427,696.4645,Success,41.85,3.06,6.00,-2.04
214,2427,736.0492,Success,37.1,0.61,1.65,-2.99
215,2427,722.7399,Success,38.78,2.82,2.35,-3.77
216,2428,725.3555,Success,40.66,1.1,1.67,-3.15
217,2428,714.9674,Success,39.47,2.0,2.25,-2.78
218,2428,-232.1547,Crash,34.62,2.54,2.87,-5.14
219,2428,-238.137,Crash,36.01,1.95,2.16,-4.66
220,2428,710.6672,Success,43.65,2.08,2.12,-4.13
221,2428,729.4369,Success,34.48,2.28,3.64,-3.22
222,2428,714.9119,Success,38.79,2.48,4.35,-4.31
223,2428,-232.6905,Crash,36.93,1.77,2.50,-5.47
224,2429,731.7488,Success,39.27,0.57,1.81,-3.96
225,2429,730.0782,Success,39.37,1.33,2.17,-2.98
226,2429,-233.5651,Crash,41.1,1.14,2.24,-2.10
227,2429,722.3641,Success,37.42,2.33,3.32,-1.84
228,2429,720.4936,Success,38.04,2.42,1.50,-1.47
229,2429,692.5997,Success,42.48,2.71,4.33,-2.81
230,2429,718.8083,Success,38.77,2.21,2.16,-1.94
231,2429,719.3217,Success,39.31,2.04,3.41,-2.86
232,2430,730.072,Success,35.08,2.57,4.22,-3.51
233,2430,-243.908,Crash,41.36,1.91,1.12,-4.85
234,2430,701.6867,Success,40.23,3.6,5.07,-2.46
235,2430,711.0773,Success,41.64,3.45,2.30,-4.25
236,2430,704.3466,Success,40.76,2.94,4.77,-2.35
237,2430,-246.6695,Crash,40.07,2.51,3.41,-4.57
238,2430,-261.7516,Crash,37.38,3.65,8.54,-1.94
239,2430,735.4627,Success,33.57,2.63,1.51,-2.60
240,2431,704.3108,Success,40.82,2.8,3.97,-2.53
241,2431,753.5307,Success,32.81,0.93,1.46,-2.79
242,2431,731.0105,Success,35.56,1.61,2.75,-2.78
243,2431,726.3034,Success,37.45,2.7,2.20,-3.31
244,2431,733.4398,Success,36.75,1.14,1.10,-2.09
245,2431,702.6535,Success,40.07,2.99,3.77,-3.25
246,2431,-234.5851,Crash,36.91,1.58,4.49,-7.49
247,2431,741.3231,Success,32.8,3.08,2.84,-3.72
248,2432,706.4028,Success,42.84,2.78,1.66,-2.86
249,2432,722.0367,Success,36.87,2.39,1.36,-2.29
250,2432,732.7755,Success,32.77,3.04,2.52,-3.03
251,2432,708.6294,Success,40.96,2.37,4.57,-3.27
252,2432,699.0162,Success,42.65,2.93,4.15,-3.18
253,2432,-256.0869,Crash,41.48,3.45,1.37,-4.90
254,2432,-224.7675,Crash,38.78,0.39,1.70,-4.57
255,2432,731.6342,Success,37.26,0.62,3.24,-2.96
256,2433,737.5723,Success,34.03,2.79,3.42,-2.97
257,2433,713.217,Success,41.87,2.4,1.24,-2.02
258,2433,733.5305,Success,37.36,1.48,1.33,-4.18
259,2433,737.7939,Success,35.64,1.87,0.82,-3.83
260,2433,715.8307,Success,42.3,1.86,1.90,-4.22
261,2433,695.1212,Success,42.97,2.9,4.04,-3.04
262,2433,695.7039,Success,43.92,3.42,2.77,-2.23
263,2433,-231.7836,Crash,34.92,1.44,4.88,-3.64
264,2434,-229.086,Crash,36.22,1.75,2.19,-5.87
265,2434,718.5473,Success,39.33,2.58,4.29,-4.24
266,2434,641.8898,Success,40.42,3.44,9.90,-1.31
267,2434,735.2412,Success,33.97,2.87,2.74,-4.47
268,2434,736.5173,Success,37.95,1.4,2.13,-4.22
269,2434,699.5351,Success,42.88,3.97,3.19,-3.38
270,2434,-234.9271,Crash,34.64,2.12,3.88,-4.75
271,2435,-244.3047,Crash,38.74,2.87,2.49,-4.80
272,2435,743.0914,Success,35.62,0.95,1.27,-1.02
273,2435,728.4382,Success,35.59,3.0,2.09,-2.17
274,2435,734.5642,Success,34.53,1.77,3.19,-1.86
275,2435,714.4757,Success,39.5,3.2,2.87,-3.20
276,2435,707.9035,Success,37.76,2.93,4.42,-2.97
277,2435,720.1287,Success,34.96,2.78,3.82,-2.39
278,2435,698.2274,Success,38.99,3.44,5.45,-2.77
279,2436,735.9725,Success,37.58,0.57,1.61,-2.61
280,2436,725.7717,Success,35.55,2.54,2.18,-3.43
281,2436,714.6618,Success,39.9,2.92,0.24,-3.67
282,2436,693.4212,Success,41.35,2.36,5.09,-0.27
283,2436,730.3759,Success,34.24,1.84,3.91,-2.24
284,2436,710.7463,Success,41.33,1.69,2.68,-3.78
285,2436,723.602,Success,44.02,0.13,1.15,-2.13
286,2437,726.7993,Success,33.77,2.87,4.62,-3.44
287,2437,690.554,Success,43.0,3.79,4.94,-2.72
288,2437,-225.7223,Crash,34.79,1.87,0.60,-5.19
289,2437,708.265,Success,42.97,2.18,3.08,-3.86
290,2437,716.6958,Success,42.29,1.46,1.80,-4.24
291,2437,732.6276,Success,37.03,2.33,1.11,-3.87
292,2437,740.4068,Success,37.94,0.81,1.86,-2.37
293,2437,717.274,Success,37.19,2.92,3.86,-3.02
294,2438,718.8494,Success,39.0,1.28,3.98,-2.84
295,2438,721.7045,Success,38.09,2.04,1.66,-2.58
296,2438,723.5639,Success,41.51,1.58,0.87,-3.89
297,2438,704.8429,Success,40.67,2.99,4.84,-2.32
298,2438,707.9784,Success,39.68,3.62,2.35,-4.17
299,2438,-241.2244,Crash,35.21,2.73,5.61,-3.70
300,2438,706.4955,Success,40.13,2.22,2.96,-2.75
301,2438,732.5167,Success,33.8,2.03,1.73,-2.39
302,2439,716.6981,Success,39.39,1.79,1.33,-0.46
303,2439,709.017,Success,42.45,2.39,0.82,-1.02
304,2439,-325.2816,Crash,38.78,3.65,12.72,-1.55
305,2439,718.3313,Success,43.38,1.05,2.58,-2.92
306,2439,-241.5344,Crash,38.32,2.26,2.58,-4.67
307,2439,712.5025,Success,41.93,1.98,2.99,-3.35
308,2440,698.0618,Success,43.51,2.38,2.92,-4.37
309,2440,736.6287,Success,36.28,1.03,0.61,-2.53
310,2440,698.771,Success,43.96,2.46,3.32,-2.46
311,2440,724.1858,Success,35.6,2.31,3.76,-3.19
312,2440,721.1871,Success,38.13,2.75,0.64,-2.88
313,2440,708.6603,Success,39.98,2.96,4.15,-4.43
314,2440,714.6025,Success,39.63,2.91,1.88,-3.70
315,2440,723.5723,Success,38.4,2.74,3.81,-3.78
316,2441,714.6156,Success,40.13,1.59,2.63,-2.14
317,2441,-253.0725,Crash,39.28,3.56,3.74,-5.87
318,2441,-247.4746,Crash,39.78,2.83,1.90,-5.45
319,2441,-249.4169,Crash,39.62,2.74,3.90,-6.35
320,2441,-260.2352,Crash,41.75,3.27,3.93,-4.85
321,2441,725.7063,Success,33.85,2.53,6.48,-1.62
322,2441,707.7113,Success,43.65,2.59,2.06,-4.08
323,2441,704.7833,Success,40.57,2.89,4.38,-3.46
324,2442,724.7029,Success,38.33,2.36,4.88,-4.11
325,2442,735.0301,Success,35.1,2.58,0.95,-3.84
326,2442,730.2963,Success,37.46,1.4,4.28,-2.09
327,2442,-236.5997,Crash,34.38,2.46,5.05,-1.76
328,2442,741.0689,Success,35.78,2.06,0.54,-2.79
329,2442,-241.9991,Crash,37.7,2.68,0.92,-4.36
330,2442,703.4464,Success,43.5,2.54,3.68,-4.33
331,2442,708.0104,Success,41.19,2.95,3.85,-3.46
332,2442,728.4072,Success,33.81,3.7,2.15,-3.62
333,2443,750.1344,Success,33.54,1.05,1.68,-3.18
334,2443,-243.2594,Crash,36.8,3.43,1.62,-5.42
335,2443,719.6472,Success,42.32,1.97,1.75,-2.84
336,2443,726.4415,Success,40.52,1.37,2.24,-3.82
337,2443,-251.2051,Crash,43.58,2.34,1.54,-7.06
338,2443,743.8452,Success,32.73,2.74,2.34,-4.43
339,2443,-236.086,Crash,34.55,3.05,3.39,-5.19
340,2443,739.1197,Success,33.44,2.82,3.69,-3.82
341,2444,718.933,Success,38.96,3.16,5.19,-4.40
342,2444,749.5468,Success,35.24,1.22,1.53,-4.44
343,2444,718.2599,Success,37.08,2.79,4.35,-1.73
344,2444,-222.2369,Crash,36.0,0.91,1.24,-5.29
345,2444,724.5457,Success,38.29,2.41,2.91,-3.95
346,2444,-222.6952,Crash,34.38,1.41,0.95,-4.97
347,2444,721.4539,Success,38.31,1.61,3.72,-3.55
348,2444,718.1047,Success,40.36,2.37,2.59,-4.13
349,2444,-239.8643,Crash,37.42,2.48,2.72,-5.27
350,2445,-221.7074,Crash,35.56,0.93,1.21,-6.03
351,2445,-235.0786,Crash,36.87,1.95,1.87,-4.63
352,2445,718.1222,Success,39.61,2.31,2.41,-2.21
353,2445,699.2405,Success,44.11,3.27,5.32,-3.92
354,2445,-232.5659,Crash,37.36,2.2,1.58,-6.21
355,2445,-254.6278,Crash,42.2,1.97,3.82,-4.86
356,2445,-246.5214,Crash,41.81,2.64,0.75,-4.98
357,2445,724.1359,Success,35.73,2.36,3.66,-3.44
358,2446,730.2341,Success,34.73,2.52,2.54,-3.41
359,2446,-248.7568,Crash,42.44,2.19,3.20,-5.68
360,2446,703.8095,Success,43.33,2.62,2.07,-1.70
361,2446,714.4558,Success,44.01,1.29,2.50,-3.36
362,2446,726.519,Success,33.6,4.06,1.89,-3.68
363,2446,716.1663,Success,40.88,2.97,3.36,-3.41
364,2446,731.1692,Success,34.74,2.09,4.19,-1.67
365,2446,729.0492,Success,35.13,2.45,2.58,-3.08
366,2447,709.6822,Success,37.77,2.99,5.07,-3.94
367,2447,-251.3302,Crash,41.79,2.08,3.12,-5.58
368,2447,734.248,Success,37.78,0.58,2.61,-2.89
369,2447,725.28,Success,38.89,1.4,2.38,-3.36
370,2447,-234.3848,Crash,41.05,1.23,1.09,-6.62
371,2447,-251.0339,Crash,42.57,2.54,1.40,-5.27
372,2447,703.3556,Success,41.03,3.44,4.61,-3.74
373,2447,714.4273,Success,37.36,2.88,5.62,-3.36
374,2447,-261.1523,Crash,42.16,2.56,4.15,-4.85
375,2448,705.0137,Success,41.04,3.44,3.52,-3.08
376,2448,723.1311,Success,36.07,3.29,3.58,-2.32
377,2448,731.8781,Success,34.49,2.68,1.54,-3.27
378,2448,719.2217,Success,34.15,2.98,4.77,-2.09
379,2448,721.7332,Success,37.38,0.96,4.60,-0.78
380,2448,716.7761,Success,41.75,2.33,2.54,-4.01
381,2448,-247.8566,Crash,42.55,2.33,3.23,-4.94
382,2448,751.6569,Success,32.95,0.88,0.95,-2.38
383,2449,721.9192,Success,38.44,2.64,2.50,-4.15
384,2449,-257.4372,Crash,40.31,2.93,3.21,-4.58
385,2449,715.8139,Success,37.99,3.52,2.86,-3.61
386,2449,714.192,Success,41.18,2.18,0.90,-3.14
387,2449,739.5609,Success,34.84,1.86,1.59,-2.52
388,2449,734.2353,Success,34.76,2.51,2.13,-3.82
389,2449,729.7429,Success,33.77,2.94,3.62,-3.66
390,2449,724.5041,Success,38.03,1.72,3.65,-2.86
391,2450,726.8457,Success,41.17,0.52,3.66,-1.43
392,2450,691.7395,Success,42.22,3.01,4.70,-1.91
393,2450,-575.4059,OutOfBounds,39.21,0.91,20.06,0.36
394,2450,704.8989,Success,43.26,1.83,2.75,-1.73
395,2450,742.9411,Success,38.94,0.33,1.24,-4.33
396,2451,-285.2752,Crash,40.17,1.42,11.03,-2.47
397,2451,736.3133,Success,33.08,2.59,3.15,-3.05
