Episode,Update,Return,Reason,StartAlt,StartDist,final_dist,final_vel
60,674,1036.8514,Success,9.85,2.7,3.07,-3.00
61,674,-657.7941,OutOfBounds,3.77,1.44,47.51,0.39
62,674,1037.582,Success,6.81,3.85,5.14,-1.54
63,675,1048.457,Success,8.03,1.81,0.80,-2.35
64,675,1088.7125,Success,3.12,3.86,3.80,-0.90
65,675,1110.9326,Success,2.08,2.88,2.88,-0.84
66,675,1021.9397,Success,10.33,3.92,4.70,-2.26
67,675,-736.129,OutOfBounds,4.12,4.69,43.97,-0.59
68,675,1104.4538,Success,2.15,6.39,6.35,-1.34
69,676,1002.8981,Success,11.22,6.16,3.98,-2.41
70,676,1102.2971,Success,1.99,2.18,2.39,-1.21
71,676,1017.9276,Success,8.32,3.95,4.48,-0.83
72,676,-630.4644,MissedZone,7.67,3.76,31.39,-4.27
73,677,1058.3887,Success,4.8,6.17,6.21,-2.27
74,677,1119.85,Success,1.7,2.7,2.70,-0.31
75,677,1057.1843,Success,4.95,2.33,1.23,-1.99
76,677,1028.8114,Success,9.39,3.17,1.86,-2.04
77,677,1047.344,Success,5.09,5.18,5.88,-1.80
78,677,-212.4645,Crash,4.2,5.55,2.22,-3.71
79,678,1008.7112,Success,6.23,2.9,7.34,-1.71
80,678,1055.9241,Success,5.0,4.77,5.30,-3.49
81,678,-219.7952,Crash,10.43,4.1,4.35,-5.58
82,678,-136.1329,MissedZone,6.01,2.32,8.11,-1.10
83,678,1115.4122,Success,1.83,4.4,4.41,-0.56
84,678,1017.4593,Success,8.72,4.87,5.25,-1.42
85,679,-221.6196,Crash,10.8,3.95,3.24,-3.61
86,679,1103.9364,Success,2.31,1.59,1.64,-0.61
87,679,1046.1701,Success,6.88,3.75,4.99,-2.17
88,679,1103.4105,Success,2.39,4.44,4.30,-1.77
89,679,1071.5195,Success,4.16,5.76,5.55,-2.12
90,679,-186.4428,Crash,4.6,1.42,1.33,-4.07
91,679,-197.507,Crash,7.82,1.49,2.04,-3.72
92,679,1042.8952,Success,8.17,3.11,1.48,-3.28
93,680,1025.8592,Success,9.59,2.55,5.82,-3.28
94,680,1044.8983,Success,6.67,2.9,3.56,-1.98
95,680,-204.7907,Crash,9.11,1.76,0.83,-3.81
96,680,-177.6364,MissedZone,7.15,5.1,10.35,-1.55
97,680,1118.1851,Success,1.75,4.52,4.52,-0.45
98,680,1041.1533,Success,8.02,2.66,3.89,-2.31
99,680,-208.464,Crash,8.55,3.52,2.17,-3.87
100,680,1111.5756,Success,2.01,3.4,3.45,-1.03
101,681,-218.9174,Crash,11.16,2.55,3.11,-3.73
102,681,1074.46,Success,4.09,4.96,4.91,-0.92
103,681,-227.5178,Crash,10.7,4.94,1.99,-4.10
104,681,-211.6315,Crash,8.92,3.87,3.85,-4.38
105,681,1009.2196,Success,11.01,3.43,5.82,-2.61
106,681,1050.3934,Success,6.74,3.47,3.96,-2.24
107,682,1031.2564,Success,4.05,5.31,2.74,-0.99
108,682,1016.9077,Success,10.69,4.31,4.35,-3.23
109,682,-214.1041,Crash,10.9,2.3,1.49,-6.19
110,682,1056.0596,Success,4.68,4.33,3.88,-3.49
111,682,-209.6635,Crash,8.29,4.51,5.11,-3.61
112,682,1029.1171,Success,9.32,3.68,4.08,-2.26
113,683,1054.2484,Success,5.59,4.0,3.92,-2.91
114,683,1094.7542,Success,3.39,0.9,1.17,-2.32
115,683,1035.264,Success,6.01,3.77,5.59,-1.83
116,683,1095.742,Success,2.15,3.49,3.39,-1.41
117,683,1119.5223,Success,1.71,6.21,6.21,-0.57
118,683,1020.6839,Success,9.81,3.44,4.04,-2.67
119,683,-220.8357,Crash,8.53,6.35,4.53,-3.67
120,683,1050.7326,Success,4.81,4.11,4.45,-1.84
121,684,1094.9909,Success,3.5,1.84,1.90,-2.70
122,684,-223.907,Crash,10.09,4.28,5.47,-4.97
123,684,-216.6954,Crash,7.36,5.84,6.60,-4.11
124,684,-186.6076,MissedZone,8.62,0.52,10.93,-0.41
125,684,1052.5018,Success,6.78,3.63,3.88,-3.20
126,684,1040.9126,Success,6.37,3.34,4.61,-2.07
127,685,-223.1634,Crash,10.89,3.83,5.12,-4.06
128,685,1031.5633,Success,7.18,4.28,7.33,-3.12
129,685,1053.5576,Success,5.25,3.47,3.43,-2.21
130,685,-190.2446,Crash,4.5,4.46,4.73,-4.32
131,685,1029.6034,Success,7.37,6.59,6.19,-3.20
132,685,1108.5317,Success,2.28,1.05,0.99,-0.73
133,685,1021.5605,Success,9.58,3.55,4.77,-2.89
134,686,1054.5827,Success,3.98,4.1,1.22,-2.65
135,686,1081.606,Success,3.97,2.03,1.78,-2.70
136,686,1019.806,Success,11.35,2.64,2.74,-3.40
137,686,-209.0906,Crash,10.23,0.41,2.22,-3.54
138,686,-214.9977,Crash,7.88,4.52,5.84,-4.22
139,686,1055.1784,Success,4.38,5.54,5.37,-0.69
140,687,1012.4137,Success,10.74,2.66,2.63,-2.94
141,687,1061.315,Success,5.16,4.23,5.12,-2.56
142,687,1116.0994,Success,1.76,1.81,1.80,-0.63
143,687,1114.1235,Success,1.79,5.0,4.98,-0.69
144,687,1035.1494,Success,10.1,2.99,3.31,-3.24
145,687,1082.4145,Success,3.11,5.2,4.97,-1.92
146,687,1087.9034,Success,3.47,4.92,4.87,-2.84
147,687,1075.5035,Success,4.33,4.67,4.70,-2.53
148,687,1016.4929,Success,10.52,4.04,3.01,-3.14
149,687,-192.8225,Crash,6.78,2.38,2.51,-3.94
150,687,1114.8672,Success,1.89,5.14,5.14,-1.20
151,688,1093.1861,Success,3.5,1.97,1.96,-2.48
152,688,-231.0852,Crash,10.53,5.96,6.75,-3.66
153,688,-213.2168,Crash,10.96,2.07,1.31,-4.97
154,688,1073.3236,Success,5.34,3.18,3.00,-2.68
155,688,-209.8366,Crash,8.59,3.94,4.08,-4.29
156,688,1064.4916,Success,4.78,5.67,5.37,-2.58
157,688,-230.403,Crash,10.89,6.44,6.42,-6.11
158,688,-206.0411,Crash,7.1,5.75,5.91,-3.58
159,689,-203.8316,Crash,8.29,3.11,2.72,-5.17
160,689,1042.1114,Success,7.2,4.55,4.43,-2.48
161,689,-199.6412,Crash,7.2,1.77,4.00,-3.50
162,689,-190.7382,Crash,6.23,3.24,3.52,-5.33
163,689,1063.5898,Success,5.32,4.42,4.22,-3.10
164,689,-214.9604,Crash,9.69,4.2,3.81,-6.82
165,689,1071.6037,Success,5.76,2.09,2.04,-3.20
166,689,-220.0281,Crash,9.66,4.87,5.25,-3.76
167,689,-214.2099,Crash,9.16,5.17,4.88,-6.17
168,690,1045.1905,Success,8.28,2.35,2.66,-3.10
169,690,-220.5478,Crash,9.78,5.29,4.95,-4.34
170,690,1057.8344,Success,5.46,2.3,0.34,-2.83
171,690,1119.563,Success,1.71,4.85,4.84,-0.53
172,690,1080.1472,Success,3.51,4.28,4.06,-2.02
173,690,-226.0992,Crash,11.26,3.9,3.78,-5.64
174,690,-219.6887,Crash,10.12,5.04,4.75,-5.58
175,690,-210.4583,Crash,9.66,2.31,2.96,-4.42
176,691,-217.7645,Crash,10.86,2.94,3.25,-4.81
177,691,1109.2843,Success,1.83,4.71,4.68,-0.69
178,691,-190.1465,Crash,5.58,3.15,4.06,-3.76
179,691,-189.1434,Crash,5.49,4.35,4.43,-4.15
180,691,1095.0885,Success,3.38,1.91,1.89,-3.01
181,691,1108.9407,Success,2.2,4.38,4.39,-1.28
182,691,-227.4973,Crash,10.9,4.99,5.33,-6.02
183,691,1084.4383,Success,4.05,2.78,2.70,-1.37
184,691,1089.5851,Success,3.15,3.43,3.71,-2.18
185,691,1116.6579,Success,1.84,1.85,1.84,-1.20
186,691,1096.5621,Success,2.98,4.84,4.78,-2.35
187,691,-206.3765,Crash,8.88,3.19,2.49,-6.25
188,692,-207.6351,Crash,9.49,1.83,1.57,-4.65
189,692,-189.3369,Crash,5.82,3.16,3.40,-3.59
190,692,-182.471,Crash,5.33,2.27,2.40,-3.69
191,692,-208.1975,Crash,7.31,6.54,6.30,-3.72
192,692,-223.7912,Crash,10.51,4.93,4.21,-5.33
193,692,-197.8809,Crash,7.07,4.16,4.50,-4.76
194,692,1099.2657,Success,2.65,3.78,3.85,-1.59
195,692,1074.1729,Success,5.35,1.18,0.68,-2.17
196,692,-181.7577,Crash,5.16,2.58,2.56,-3.54
197,692,-187.5809,Crash,5.02,5.0,4.87,-4.06
198,692,-202.5284,Crash,7.71,3.8,3.78,-5.02
199,693,-221.477,Crash,11.24,3.68,3.58,-7.90
200,693,-187.6524,Crash,4.87,5.34,4.87,-3.58
201,693,1095.9772,Success,3.18,2.49,2.39,-1.16
202,693,1100.9414,Success,2.61,4.64,4.75,-1.58
203,693,1067.7031,Success,4.0,5.47,5.10,-1.57
204,693,1106.4525,Success,2.38,2.24,2.28,-1.13
205,693,-224.635,Crash,11.41,4.43,4.55,-7.78
206,693,1100.2693,Success,1.86,5.47,5.42,-0.78
207,693,-183.2319,Crash,4.93,3.76,3.79,-4.29
208,693,-215.1185,Crash,10.4,2.97,2.82,-6.12
209,693,1069.4815,Success,4.66,4.6,3.99,-2.70
210,694,1096.5241,Success,3.17,3.08,2.96,-2.88
211,694,-222.9623,Crash,10.93,4.55,4.42,-6.86
212,694,-193.0718,Crash,6.02,4.31,4.38,-3.79
213,694,-206.7582,Crash,8.27,4.54,4.57,-5.86
214,694,1084.789,Success,3.11,0.94,1.58,-1.54
215,694,-205.4394,Crash,9.93,1.35,1.49,-6.93
216,694,-202.8248,Crash,7.7,4.15,4.32,-4.58
217,694,-188.0827,Crash,5.31,4.78,4.62,-3.73
218,694,-203.75,Crash,8.93,2.3,2.36,-7.37
219,694,1091.9237,Success,2.93,6.08,6.01,-1.86
220,695,-200.1516,Crash,6.91,4.6,4.62,-4.73
221,695,1067.7384,Success,4.72,4.07,4.09,-2.65
222,695,1075.4702,Success,4.7,3.58,3.31,-2.96
223,695,-219.0908,Crash,9.88,5.71,5.57,-7.76
224,695,-207.8212,Crash,8.97,3.26,3.46,-6.58
225,695,-186.3445,Crash,6.23,1.82,1.80,-4.46
226,695,1056.9692,Success,3.47,4.57,4.54,-3.04
227,695,1082.1452,Success,3.39,5.46,5.56,-2.11
228,695,-211.4619,Crash,8.42,5.22,5.68,-6.37
229,696,-198.8513,Crash,2.65,4.57,6.43,-4.80
230,696,-192.359,Crash,6.02,4.88,4.92,-4.48
231,696,-197.2314,Crash,6.41,4.79,4.73,-6.57
232,696,-212.4179,Crash,9.26,4.44,4.27,-8.17
233,696,-181.1652,Crash,4.8,3.57,3.46,-4.37
234,696,1080.5207,Success,4.14,3.59,3.62,-3.09
235,696,-212.0275,Crash,10.79,2.13,1.99,-8.05
236,696,-206.5611,Crash,9.95,1.71,1.57,-7.74
237,696,1094.1117,Success,2.59,4.1,3.87,-1.33
238,696,1112.0309,Success,2.08,5.14,5.15,-2.00
239,696,-201.6618,Crash,7.62,3.58,3.54,-6.32
240,696,-176.8297,Crash,3.73,5.59,5.63,-3.78
241,697,-181.8478,Crash,4.35,5.62,5.42,-3.88
242,697,-175.1733,Crash,3.94,3.56,3.88,-3.84
243,697,-203.345,Crash,7.6,4.38,4.25,-7.24
244,697,-225.8719,Crash,11.35,4.77,4.87,-7.13
245,697,-192.0924,Crash,6.22,4.2,4.01,-5.17
246,697,-214.8325,Crash,11.48,2.2,2.07,-8.00
247,697,-187.9481,Crash,5.42,4.58,4.51,-4.41
248,697,-173.9252,Crash,4.32,1.83,1.87,-3.76
249,697,1106.5035,Success,2.52,0.86,0.87,-1.10
250,697,-195.3396,Crash,6.31,4.72,4.68,-5.34
251,697,-214.7396,Crash,9.78,4.15,4.11,-7.60
252,697,-188.5694,Crash,6.08,2.98,2.97,-5.63
253,698,-195.9101,Crash,7.6,1.9,1.80,-6.53
254,698,1099.2217,Success,2.77,4.97,4.97,-2.06
255,698,-198.9189,Crash,6.62,5.11,5.08,-4.70
256,698,-189.3178,Crash,5.71,3.88,3.98,-4.78
257,698,1088.8208,Success,3.74,4.52,4.67,-3.25
258,698,-199.4994,Crash,7.99,3.04,3.19,-7.52
259,698,-220.5428,Crash,10.87,4.29,4.17,-9.99
260,698,-210.2472,Crash,9.41,3.44,3.67,-8.21
261,698,-214.8778,Crash,9.14,5.38,5.58,-9.25
262,698,-198.6266,Crash,6.37,5.42,5.61,-5.68
263,698,-192.6588,Crash,7.32,1.57,1.52,-6.97
264,698,-223.2739,Crash,11.13,4.74,4.67,-9.90
265,699,-192.4832,Crash,7.03,2.23,2.13,-6.05
266,699,-213.7934,Crash,10.86,2.82,2.84,-8.81
267,699,-209.0278,Crash,9.34,3.51,3.69,-9.23
268,699,-206.838,Crash,8.6,4.22,4.13,-8.20
269,699,-192.733,Crash,6.2,3.88,3.64,-6.59
270,699,-199.1799,Crash,7.92,2.88,2.57,-7.14
271,699,-180.6203,Crash,5.37,1.48,1.73,-3.71
272,699,-192.0012,Crash,5.77,4.97,4.88,-5.81
273,699,1114.6834,Success,1.9,5.1,5.09,-1.06
274,699,1101.2224,Success,2.57,2.64,2.60,-1.26
275,699,1091.3254,Success,3.16,4.35,4.25,-3.01
276,699,-181.3617,Crash,4.32,5.95,6.01,-3.58
277,699,-191.1039,Crash,6.03,4.14,4.00,-6.27
278,699,1101.0681,Success,3.03,0.87,0.89,-2.50
279,700,-180.4284,Crash,4.54,4.64,4.59,-4.55
280,700,-192.6655,Crash,6.29,4.14,4.35,-6.23
281,700,-182.8478,Crash,5.2,2.83,2.97,-5.21
282,700,-201.5353,Crash,8.49,2.37,2.42,-7.61
283,700,-219.4831,Crash,11.13,4.44,4.59,-9.97
284,700,-184.2831,Crash,5.54,2.3,2.39,-5.50
285,700,-213.6835,Crash,11.45,1.77,1.74,-10.24
286,700,-206.1558,Crash,8.14,4.84,4.72,-8.18
287,700,-198.4992,Crash,7.98,2.51,2.45,-7.16
288,700,-210.2317,Crash,10.56,1.98,1.87,-6.72
289,700,-188.3232,Crash,5.32,4.71,4.87,-5.00
290,700,1117.905,Success,1.76,4.66,4.65,-0.70
291,700,-213.3765,Crash,11.05,1.99,2.48,-10.15
292,701,1080.3648,Success,4.25,3.93,3.98,-3.34
293,701,1097.916,Success,3.16,2.92,2.95,-3.10
294,701,1073.2449,Success,4.03,5.98,5.93,-2.79
295,701,-202.6085,Crash,9.55,0.71,0.69,-7.69
296,701,-216.5413,Crash,10.0,5.76,5.74,-9.29
297,701,-222.1283,Crash,11.64,4.46,4.39,-10.50
298,701,-212.7357,Crash,10.15,3.63,3.64,-9.05
299,701,1082.1084,Success,4.03,4.31,4.30,-2.97
300,701,-197.9976,Crash,7.98,1.93,1.89,-7.89
301,701,-217.3829,Crash,11.39,3.07,3.20,-10.02
302,701,-199.7895,Crash,7.38,4.41,4.48,-7.18
303,701,-209.7822,Crash,9.5,3.09,3.17,-8.71
304,702,-219.1203,Crash,11.32,3.43,3.34,-5.74
305,702,-202.6796,Crash,9.24,1.36,1.46,-7.86
306,702,-222.6073,Crash,11.01,4.96,4.88,-8.95
307,702,-212.5032,Crash,9.53,4.16,4.07,-6.94
308,702,-199.8984,Crash,7.45,4.09,4.39,-6.77
309,702,-211.9112,Crash,9.15,4.56,4.78,-7.54
310,702,-197.0524,Crash,6.22,5.71,5.76,-6.02
311,702,-209.5805,Crash,8.34,5.09,4.97,-5.57
312,702,-211.3614,Crash,9.32,4.1,3.86,-6.38
313,702,-199.6339,Crash,8.26,2.05,2.18,-7.53
314,702,-180.2958,Crash,4.61,4.11,4.15,-4.81
315,703,-215.2878,Crash,10.06,4.55,4.70,-8.67
316,703,1096.2705,Success,2.87,3.12,3.07,-2.44
317,703,-224.8944,Crash,11.49,5.43,5.25,-9.70
318,703,1069.2366,Success,5.36,5.83,5.91,-3.10
319,703,-198.6053,Crash,7.83,2.98,3.06,-7.63
320,703,1081.7107,Success,4.38,3.1,2.98,-2.83
321,703,-197.4307,Crash,6.78,4.46,4.52,-5.32
322,703,-181.2667,Crash,4.52,5.07,5.04,-4.37
323,703,1085.1188,Success,3.75,4.26,4.10,-1.89
324,703,-216.2894,Crash,10.59,4.08,4.06,-8.97
325,703,-198.6595,Crash,7.96,2.2,2.12,-7.88
326,703,-185.952,Crash,5.42,4.39,4.22,-6.08
327,703,-208.2489,Crash,9.77,2.58,2.74,-8.64
328,703,1101.2154,Success,3.14,0.93,0.94,-3.38
329,704,-207.9682,Crash,9.71,2.88,2.79,-8.70
330,704,-170.148,Crash,3.7,2.52,2.52,-3.52
331,704,-225.2102,Crash,11.63,5.28,5.30,-9.89
332,704,-220.7606,Crash,11.21,4.46,4.23,-9.32
333,704,-200.1758,Crash,7.76,4.2,4.17,-7.79
334,704,-192.2374,Crash,7.0,2.1,2.05,-6.49
335,704,-179.701,Crash,4.27,6.16,6.09,-4.65
336,704,1107.9416,Success,2.2,5.36,5.38,-1.22
337,704,-201.9797,Crash,8.23,3.49,3.33,-6.49
338,704,-187.469,Crash,5.1,5.82,5.81,-6.17
339,704,-229.967,Crash,11.54,6.76,7.05,-6.89
340,704,-202.1791,Crash,6.85,4.85,4.65,-4.30
341,704,-210.2827,Crash,10.21,2.25,2.21,-8.94
342,705,-199.3364,Crash,8.35,1.95,1.97,-8.07
343,705,-187.4696,Crash,5.18,4.16,4.44,-3.54
344,705,-203.8053,Crash,8.35,3.66,3.62,-7.40
345,705,-190.0031,Crash,5.61,4.58,4.63,-4.48
346,705,1103.9396,Success,2.59,2.41,2.41,-2.79
347,705,1088.9887,Success,3.89,1.75,1.69,-3.04
348,705,-200.7261,Crash,7.25,4.97,4.96,-6.70
349,705,-196.0245,Crash,6.83,3.48,3.72,-4.85
350,705,-212.3131,Crash,10.8,2.25,2.27,-8.69
351,705,-198.0609,Crash,7.1,4.2,4.32,-4.73
352,705,-211.994,Crash,10.43,2.28,2.49,-8.56
353,705,-175.0738,Crash,4.53,1.1,1.12,-5.23
354,705,-211.8619,Crash,10.85,1.93,1.75,-10.46
355,706,-191.2748,Crash,7.17,0.94,0.97,-7.41
356,706,1092.2485,Success,3.31,3.46,3.52,-2.65
357,706,-180.6199,Crash,4.28,4.35,4.67,-3.45
358,706,-212.7378,Crash,10.04,4.1,4.01,-8.01
359,706,-216.2766,Crash,10.16,4.61,4.58,-6.88
360,706,-210.0756,Crash,8.97,4.3,4.34,-6.99
361,706,1088.967,Success,3.59,3.35,3.28,-2.21
362,706,1105.961,Success,2.18,5.23,5.27,-1.27
363,706,-208.0852,Crash,8.5,4.69,4.52,-5.82
364,706,-191.5117,Crash,6.01,3.52,3.28,-3.98
365,706,1105.3274,Success,2.57,1.52,1.55,-1.28
366,706,-214.2503,Crash,11.13,2.12,2.27,-8.53
367,707,1072.6059,Success,4.6,4.53,4.41,-2.78
368,707,1110.1872,Success,2.18,5.08,5.07,-1.71
369,707,-210.4463,Crash,9.01,4.89,5.22,-7.21
370,707,-210.2931,Crash,8.86,4.9,4.77,-6.79
371,707,-202.2732,Crash,7.38,5.12,5.23,-5.66
372,707,-181.2045,Crash,5.54,1.19,1.27,-4.68
373,707,-207.7671,Crash,9.3,2.98,3.15,-6.24
374,707,1104.0626,Success,2.6,2.68,2.70,-2.45
375,707,1083.6105,Success,4.35,2.23,2.45,-2.56
376,707,-221.8537,Crash,10.99,5.39,5.43,-9.40
377,707,1075.7003,Success,5.01,4.43,4.37,-3.23
378,707,1082.3921,Success,3.94,5.37,5.29,-3.14
379,707,1112.016,Success,2.03,2.9,2.94,-1.10
380,707,-207.2691,Crash,8.08,5.39,5.23,-6.60
381,708,-196.192,Crash,7.68,2.24,2.03,-5.98
382,708,1096.1027,Success,2.89,3.15,3.21,-2.73
383,708,-206.2378,Crash,9.26,2.13,2.40,-7.17
384,708,1065.5751,Success,5.46,4.92,4.67,-2.87
385,708,-186.4766,Crash,5.4,3.94,4.03,-4.11
386,708,-222.4331,Crash,11.45,4.53,4.62,-8.41
387,708,-204.3871,Crash,8.8,2.69,2.76,-7.45
388,708,-180.4284,Crash,3.76,3.58,4.89,-2.32
389,708,-199.2507,Crash,7.99,2.8,2.74,-8.25
390,708,-205.8726,Crash,8.71,3.41,3.53,-6.98
391,708,-173.3081,Crash,3.89,3.83,3.95,-3.85
392,708,1113.6639,Success,2.01,2.3,2.31,-1.68
393,709,-207.2781,Crash,9.66,2.05,2.32,-6.25
394,709,-212.8822,Crash,9.05,5.05,4.72,-7.22
395,709,1072.2739,Success,4.55,4.08,3.39,-3.41
396,709,-213.4916,Crash,9.87,4.1,4.25,-8.75
397,709,-210.9626,Crash,10.2,2.27,2.26,-8.06
398,709,-219.8042,Crash,10.4,5.27,5.16,-6.41
399,709,-190.8001,Crash,6.49,2.54,2.79,-4.13
400,709,-221.3766,Crash,11.24,4.18,3.88,-7.26
401,709,1097.0546,Success,2.89,5.74,5.79,-1.84
402,709,1052.0245,Success,6.47,6.34,6.14,-2.33
403,709,1099.3882,Success,2.96,0.92,0.96,-2.46
404,710,-185.0895,Crash,4.05,5.6,5.38,-2.25
405,710,-221.0509,Crash,11.43,4.93,5.04,-10.35
406,710,-209.7901,Crash,9.26,3.54,3.87,-7.69
407,710,1082.1266,Success,4.14,5.16,5.21,-3.29
408,710,-190.0133,Crash,6.11,3.73,3.68,-4.92
409,710,1084.6414,Success,3.63,4.74,4.52,-2.11
410,710,1065.4111,Success,4.78,5.56,5.27,-1.97
411,710,1108.239,Success,2.35,1.8,1.81,-1.61
412,710,-209.4809,Crash,9.28,3.91,4.03,-7.34
413,710,1108.5523,Success,2.24,3.1,3.13,-0.91
414,710,-209.8186,Crash,9.38,4.19,4.29,-6.85
415,710,-201.7272,Crash,7.94,3.44,3.43,-5.24
416,710,1087.1568,Success,3.36,5.64,5.72,-1.97
417,711,-204.1525,Crash,8.35,3.74,3.64,-7.15
418,711,-215.674,Crash,10.53,4.16,4.29,-9.62
419,711,-197.3997,Crash,7.58,3.38,3.31,-6.36
420,711,-195.9865,Crash,6.33,5.37,5.45,-4.49
421,711,-195.1662,Crash,7.22,2.23,2.53,-5.02
422,711,-181.5463,Crash,5.29,2.34,2.62,-5.92
423,711,-226.3466,Crash,11.53,5.3,5.47,-8.54
424,711,1109.8163,Success,2.17,4.75,4.77,-1.61
425,711,1114.5302,Success,1.83,4.67,4.68,-0.99
426,711,1078.1719,Success,4.47,3.28,3.22,-1.72
427,711,-208.6386,Crash,8.95,3.86,3.87,-5.65
428,711,1115.2095,Success,1.98,1.61,1.60,-1.32
429,711,1119.2514,Success,1.73,4.38,4.37,-0.74
430,711,-184.8798,Crash,4.86,4.62,4.53,-3.69
431,711,-208.2946,Crash,8.14,5.45,5.70,-6.31
432,712,-208.1714,Crash,9.58,2.76,3.06,-6.25
433,712,-205.2911,Crash,8.65,4.1,4.02,-7.75
434,712,-214.1162,Crash,10.33,3.54,3.72,-7.49
435,712,-191.4243,Crash,5.86,4.9,4.89,-5.51
436,712,1101.0668,Success,2.33,4.96,4.88,-1.82
437,712,-220.7943,Crash,10.75,4.83,4.86,-7.67
438,712,-217.0385,Crash,9.98,5.12,4.92,-7.11
439,712,1111.5447,Success,2.14,2.53,2.54,-1.48
440,712,-179.6583,Crash,3.58,3.97,4.54,-2.71
441,712,-201.4228,Crash,8.52,2.63,2.80,-7.36
442,712,-184.4306,Crash,4.44,4.74,4.40,-3.60
443,712,1087.3352,Success,3.92,2.92,2.86,-2.58
444,713,-211.3792,Crash,9.53,4.64,4.55,-8.17
445,713,-199.9236,Crash,8.35,2.43,2.47,-8.06
446,713,1119.1822,Success,1.71,3.85,3.85,-0.06
447,713,-208.9667,Crash,8.86,4.92,4.79,-7.20
448,713,-205.2924,Crash,8.14,4.45,4.50,-4.86
449,713,1108.6669,Success,2.13,2.25,2.16,-1.18
450,713,-212.2827,Crash,9.59,4.65,4.44,-7.06
451,713,1092.2915,Success,3.66,2.47,2.65,-2.53
452,713,-190.3727,Crash,6.96,1.48,1.18,-4.13
453,713,-207.1375,Crash,10.5,1.28,1.14,-8.65
454,713,1105.9287,Success,2.54,1.79,1.79,-1.68
455,713,1107.2236,Success,2.48,1.9,1.89,-1.78
