Episode,Update,Return,Reason,StartAlt,StartDist,final_dist,final_vel
84,1950,748.7148,Success,25.23,2.14,0.86,-2.43
85,1950,741.7153,Success,26.33,2.25,1.04,-2.43
86,1950,724.4414,Success,30.33,1.76,4.00,-2.48
87,1950,711.2003,Success,30.96,3.07,4.39,-3.33
88,1950,729.6221,Success,25.39,2.59,3.80,-2.53
89,1950,-212.3586,Crash,28.59,2.03,1.98,-4.52
90,1951,727.5325,Success,28.09,2.66,1.79,-2.20
91,1951,-213.6732,Crash,30.7,1.55,3.11,-3.06
92,1951,752.5063,Success,25.94,0.91,2.01,-2.35
93,1951,766.375,Success,23.07,0.6,0.69,-1.37
94,1951,727.9424,Success,23.75,3.43,6.80,-1.73
95,1951,747.1666,Success,26.43,1.74,1.91,-2.51
96,1951,728.7579,Success,24.95,3.08,4.44,-0.53
97,1951,728.2811,Success,30.87,1.68,3.16,-2.77
98,1952,-215.261,Crash,30.73,1.7,2.77,-5.82
99,1952,728.4136,Success,25.98,2.41,5.31,-1.81
100,1952,-209.6061,Crash,24.49,2.56,4.63,-5.00
101,1952,727.5531,Success,24.33,3.02,5.00,-0.86
102,1952,725.7564,Success,27.7,2.4,5.79,-1.25
103,1952,-220.5164,Crash,28.56,2.28,4.42,-1.13
104,1952,-231.9418,Crash,25.13,2.79,8.35,-0.54
105,1952,761.4851,Success,23.55,1.3,1.02,-2.32
106,1953,735.9917,Success,27.0,3.2,0.29,-3.46
107,1953,744.7039,Success,28.54,1.85,0.80,-4.36
108,1953,725.1878,Success,28.22,3.24,4.52,-2.76
109,1953,744.8641,Success,23.93,2.9,1.70,-3.91
110,1953,750.3307,Success,23.0,1.91,2.26,-1.44
111,1953,720.7107,Success,26.65,4.06,4.82,-2.05
112,1953,725.6262,Success,29.09,2.95,4.15,-4.47
113,1953,741.9901,Success,25.44,2.72,3.43,-4.01
114,1953,757.4202,Success,24.16,0.77,2.50,-3.08
115,1954,720.9312,Success,31.22,3.4,1.11,-3.63
116,1954,741.3435,Success,23.38,2.88,4.26,-2.94
117,1954,741.5607,Success,27.83,1.21,4.46,-3.51
118,1954,751.22,Success,27.61,0.82,1.89,-2.98
119,1954,748.6707,Success,23.77,3.29,1.25,-2.60
120,1954,741.2553,Success,27.2,1.41,2.33,-1.71
121,1954,-218.166,Crash,30.56,2.45,1.80,-5.43
122,1954,740.5666,Success,27.51,1.95,4.15,-2.21
123,1954,740.9108,Success,26.54,2.46,3.75,-4.15
124,1955,-212.841,Crash,28.27,2.4,2.25,-5.94
125,1955,738.1339,Success,25.07,2.77,5.17,-4.00
126,1955,-207.471,Crash,29.87,0.88,2.64,-6.02
127,1955,-206.1909,Crash,28.43,0.88,2.68,-5.30
128,1955,755.6049,Success,22.65,2.43,0.62,-2.86
129,1955,-216.9816,Crash,27.46,3.48,3.06,-5.91
130,1955,722.8027,Success,30.19,2.61,3.84,-2.81
131,1955,745.5663,Success,27.64,1.36,3.20,-3.82
132,1955,740.214,Success,28.6,1.72,2.57,-4.08
133,1956,736.2102,Success,30.79,0.94,3.11,-3.75
134,1956,757.3126,Success,23.87,1.48,3.85,-4.30
135,1956,-210.0367,Crash,22.97,2.65,7.25,-2.78
136,1956,-208.1556,Crash,27.0,1.89,3.10,-4.71
137,1956,738.1387,Success,26.51,2.02,3.39,-4.46
138,1956,756.3564,Success,23.31,1.51,3.27,-1.22
139,1956,-214.5522,Crash,23.57,2.91,6.23,-2.71
140,1956,746.9024,Success,23.78,3.37,1.51,-2.95
141,1956,750.7862,Success,23.17,2.99,1.52,-3.43
142,1956,-220.2528,Crash,31.42,1.65,5.54,-6.55
143,1957,740.7392,Success,23.41,3.21,4.42,-2.11
144,1957,729.474,Success,31.45,1.37,3.38,-4.34
145,1957,746.0577,Success,29.23,1.48,0.85,-4.21
146,1957,741.4945,Success,23.85,3.54,3.87,-1.57
147,1957,733.8587,Success,25.32,2.24,6.80,-2.10
148,1957,726.5747,Success,31.28,2.72,3.39,-4.16
149,1957,738.149,Success,28.18,2.07,3.13,-3.45
150,1957,-221.5281,Crash,30.3,2.73,3.53,-5.76
151,1957,-201.6602,Crash,27.75,0.66,1.27,-6.02
152,1958,757.4565,Success,23.02,1.07,1.71,-0.44
153,1958,-212.6693,Crash,24.05,3.91,2.56,-5.06
154,1958,757.0406,Success,22.68,2.5,3.83,-3.18
155,1958,733.411,Success,29.24,2.97,3.33,-3.91
156,1958,726.8005,Success,31.54,2.4,0.94,-4.10
157,1958,751.503,Success,26.4,1.79,2.97,-3.80
158,1958,-204.5738,Crash,29.8,0.41,0.48,-6.58
159,1958,726.2375,Success,29.42,2.86,2.17,-3.84
160,1958,752.1722,Success,29.19,0.46,1.24,-4.25
161,1958,-228.7915,Crash,31.35,2.88,4.08,-5.39
162,1959,741.4866,Success,24.52,3.45,0.71,-2.09
163,1959,746.5119,Success,26.09,1.83,1.60,-3.02
164,1959,748.0965,Success,23.15,3.14,3.00,-2.83
165,1959,750.4217,Success,24.4,2.8,1.28,-2.66
166,1959,732.4698,Success,26.03,3.13,3.63,-2.50
167,1959,745.6569,Success,26.57,2.15,1.52,-3.23
168,1959,723.8516,Success,29.2,2.04,4.56,-1.75
169,1959,748.7876,Success,24.46,2.58,3.42,-2.91
170,1959,746.6908,Success,23.61,2.62,3.63,-2.93
171,1960,749.9959,Success,26.07,1.57,3.30,-4.31
172,1960,-211.5489,Crash,27.75,2.49,2.92,-4.92
173,1960,729.3479,Success,30.8,2.05,4.52,-3.56
174,1960,-220.4556,Crash,29.09,3.16,3.37,-5.90
