Episode,Update,Return,Reason,StartAlt,StartDist,final_dist,final_vel
34,1643,810.082,Success,5.95,3.09,3.09,-4.28
35,1643,809.0357,Success,4.91,3.2,3.46,-1.16
36,1643,832.4356,Success,3.66,2.19,2.28,-2.97
37,1643,-145.9636,Crash,8.41,2.06,2.14,-5.46
38,1643,817.5939,Success,5.44,1.71,1.79,-2.64
39,1643,816.159,Success,4.75,2.94,2.73,-2.26
40,1643,807.6886,Success,4.83,3.05,3.13,-1.46
41,1643,811.4372,Success,6.3,2.56,2.37,-2.40
42,1643,804.598,Success,8.3,1.28,1.18,-3.71
43,1643,815.6332,Success,6.23,1.99,2.17,-2.72
44,1643,802.6755,Success,8.43,1.44,1.51,-4.30
45,1643,-140.7858,Crash,7.02,2.7,2.68,-5.03
46,1643,813.0461,Success,5.07,2.48,2.82,-3.19
47,1643,809.5594,Success,5.61,3.23,3.16,-2.87
48,1643,817.2856,Success,6.5,0.51,0.35,-2.61
49,1643,-147.386,Crash,8.42,2.39,2.45,-4.98
50,1643,-143.7851,Crash,8.22,1.72,1.72,-4.74
51,1643,831.5251,Success,3.79,2.31,2.48,-3.90
52,1644,812.3458,Success,6.85,2.14,2.16,-3.91
53,1644,817.0742,Success,6.16,1.33,1.51,-3.02
54,1644,788.1551,Success,8.56,2.63,3.51,-3.22
55,1644,756.2615,Success,4.08,3.69,7.99,-2.87
56,1644,815.8982,Success,6.15,1.99,1.96,-3.91
57,1644,-146.3512,Crash,7.87,2.8,2.75,-5.38
58,1644,-146.4332,Crash,8.36,2.42,2.59,-5.36
59,1644,814.6327,Success,6.17,2.12,1.94,-3.00
60,1644,-149.103,Crash,8.38,2.38,1.94,-4.62
61,1644,820.2474,Success,5.22,2.55,2.65,-3.52
62,1644,822.3152,Success,4.26,2.95,2.82,-3.25
63,1644,808.2968,Success,8.5,0.42,0.37,-4.45
64,1644,805.3925,Success,7.7,2.1,1.93,-3.97
65,1644,814.7142,Success,5.18,2.0,2.32,-1.69
66,1644,814.4284,Success,6.26,1.66,1.46,-2.66
67,1644,817.038,Success,4.5,2.15,1.51,-1.73
68,1644,-141.5033,Crash,8.15,1.13,1.75,-4.95
69,1645,830.9227,Success,3.95,0.77,0.86,-3.09
70,1645,819.5898,Success,5.81,2.28,2.51,-4.17
71,1645,806.8391,Success,5.57,3.15,3.82,-1.51
72,1645,822.7193,Success,4.84,1.21,0.41,-2.13
73,1645,822.2081,Success,4.85,1.24,1.03,-3.00
74,1645,-137.2215,Crash,6.68,1.57,1.58,-6.34
75,1645,820.7527,Success,4.78,1.83,1.92,-2.46
76,1645,-149.8202,Crash,8.34,3.05,2.85,-5.07
77,1645,-139.7081,Crash,6.32,3.08,3.10,-4.58
78,1645,-150.3553,Crash,8.11,3.43,3.50,-4.84
79,1645,817.7085,Success,5.09,2.72,2.55,-3.06
80,1645,-140.696,Crash,8.26,0.65,0.80,-4.86
81,1645,820.1647,Success,4.4,3.37,3.30,-2.08
82,1645,814.4044,Success,4.63,2.45,2.97,-2.28
83,1645,-140.9694,Crash,7.62,1.74,2.07,-4.57
84,1645,-133.7175,Crash,5.31,3.16,3.24,-4.74
85,1645,829.6074,Success,4.88,0.78,0.79,-3.68
86,1645,823.5871,Success,4.74,1.01,1.61,-2.14
87,1645,-138.0738,Crash,8.05,0.83,0.75,-5.56
88,1645,814.1892,Success,5.77,3.5,3.61,-3.31
89,1646,804.6462,Success,7.47,2.7,2.64,-4.20
90,1646,811.657,Success,5.4,3.0,3.07,-3.25
91,1646,-143.5113,Crash,8.11,2.06,2.05,-5.88
92,1646,816.7059,Success,5.61,2.98,2.61,-2.62
93,1646,824.7384,Success,4.36,2.47,2.54,-2.17
94,1646,-133.4588,Crash,5.96,2.03,1.88,-5.49
95,1646,810.9044,Success,6.58,2.47,2.00,-4.45
96,1646,826.4788,Success,4.42,2.0,2.12,-2.68
97,1646,808.9892,Success,8.15,0.18,0.80,-4.06
98,1646,-136.7646,Crash,6.44,2.0,2.14,-6.15
99,1646,815.6695,Success,6.12,2.03,2.03,-4.39
100,1646,802.567,Success,7.49,3.2,3.11,-3.62
101,1646,804.9646,Success,7.31,2.78,3.02,-3.79
102,1646,825.1431,Success,3.67,3.37,3.12,-2.01
103,1646,-132.6381,Crash,5.33,2.93,2.96,-4.56
104,1646,-133.4517,Crash,6.55,1.04,0.86,-5.06
105,1646,-143.1022,Crash,7.44,2.34,1.98,-5.88
106,1646,811.5826,Success,6.17,2.95,2.97,-3.99
107,1646,807.8802,Success,6.75,3.06,2.83,-3.73
108,1646,-142.7387,Crash,7.44,2.33,2.66,-5.79
109,1646,796.7816,Success,7.47,3.33,3.49,-1.95
110,1647,-146.8372,Crash,8.08,2.57,2.74,-4.58
111,1647,811.1969,Success,7.47,0.55,0.86,-3.35
112,1647,797.5032,Success,8.01,1.1,1.37,-2.05
113,1647,797.8043,Success,8.16,1.59,2.31,-2.37
114,1647,807.407,Success,8.11,1.09,1.14,-4.43
115,1647,806.1537,Success,6.7,2.02,1.37,-1.83
116,1647,798.2531,Success,4.03,1.36,4.36,-1.16
117,1647,799.6639,Success,8.54,1.24,1.10,-3.37
118,1647,814.5444,Success,4.13,2.48,1.43,-1.69
119,1647,804.6325,Success,7.04,2.89,2.42,-3.91
120,1647,812.1369,Success,6.19,2.82,3.10,-3.07
121,1647,807.0744,Success,6.61,3.04,3.02,-2.56
122,1647,808.5522,Success,4.58,3.17,2.92,-1.39
123,1647,810.3166,Success,6.9,0.99,1.25,-2.42
124,1648,801.4936,Success,4.08,2.42,3.81,-2.47
125,1648,813.3315,Success,6.39,1.43,1.17,-2.35
126,1648,830.4028,Success,3.67,3.37,3.13,-2.76
127,1648,-144.5189,Crash,8.33,2.1,2.00,-5.46
128,1648,807.9473,Success,5.27,3.42,2.95,-1.17
129,1648,796.458,Success,8.61,2.87,3.25,-3.19
130,1648,827.1639,Success,4.53,1.52,1.46,-2.23
131,1648,811.8585,Success,6.55,2.6,2.47,-3.99
132,1648,817.5645,Success,6.31,0.56,0.34,-2.71
133,1648,799.1713,Success,6.79,2.79,2.56,-1.89
134,1648,807.0764,Success,6.44,3.85,4.06,-1.89
135,1648,804.3502,Success,6.35,2.19,2.85,-1.44
136,1648,811.7765,Success,6.24,2.78,2.64,-4.07
137,1648,829.5065,Success,3.8,1.93,2.02,-1.87
138,1648,806.3871,Success,5.79,3.44,3.94,-1.97
139,1648,831.7902,Success,3.76,2.07,2.04,-2.81
140,1648,818.607,Success,5.31,2.09,1.83,-3.27
141,1648,819.0563,Success,6.11,1.34,1.37,-4.49
142,1648,834.6651,Success,3.67,2.37,2.30,-3.33
143,1648,829.2213,Success,3.92,2.7,2.43,-1.70
144,1649,819.7752,Success,4.4,2.61,2.41,-1.51
145,1649,802.0028,Success,7.05,3.14,2.95,-1.56
146,1649,807.5804,Success,8.27,0.75,1.23,-4.39
147,1649,827.392,Success,4.09,1.86,1.93,-1.16
148,1649,811.3273,Success,4.91,2.9,2.98,-2.08
149,1649,817.5354,Success,5.56,2.25,2.47,-2.26
150,1649,820.3238,Success,5.34,3.08,2.96,-2.14
151,1649,821.1845,Success,3.98,2.99,2.60,-2.45
152,1649,821.6254,Success,4.8,2.5,2.78,-2.92
153,1649,824.6306,Success,4.2,2.5,2.89,-2.81
154,1649,791.3403,Success,8.56,3.11,3.04,-2.71
155,1649,812.5145,Success,3.76,3.24,3.24,-2.46
156,1649,817.2037,Success,5.35,1.33,1.27,-2.27
157,1649,812.1459,Success,6.64,2.18,2.13,-3.67
158,1649,822.5573,Success,4.38,2.76,2.49,-2.09
159,1649,804.6614,Success,6.1,3.99,3.84,-1.65
160,1649,807.1259,Success,6.74,2.79,2.69,-3.07
161,1649,814.5529,Success,6.36,2.19,2.36,-2.96
162,1650,-149.4724,Crash,7.39,3.02,1.59,-1.35
163,1650,809.1473,Success,5.19,3.12,3.20,-1.16
164,1650,805.7898,Success,6.95,3.09,3.38,-4.03
165,1650,807.4245,Success,7.84,1.81,1.45,-4.34
166,1650,807.1061,Success,7.22,1.05,1.42,-4.11
167,1650,813.183,Success,4.89,3.57,3.83,-2.30
168,1650,811.5919,Success,4.71,3.07,3.04,-3.18
169,1650,809.2699,Success,6.73,2.82,3.15,-2.99
170,1650,830.7422,Success,3.73,2.95,2.96,-2.59
171,1650,828.7884,Success,4.12,2.18,2.12,-2.59
172,1650,830.7187,Success,3.93,3.19,3.02,-2.94
173,1650,809.0035,Success,7.44,2.21,2.08,-4.39
174,1650,833.9332,Success,4.28,0.71,0.76,-3.43
175,1650,799.2857,Success,7.38,2.77,2.60,-1.12
176,1650,804.1126,Success,8.1,1.65,1.42,-4.01
177,1650,830.7847,Success,4.25,1.31,1.62,-2.00
178,1650,816.6581,Success,5.22,2.16,2.06,-3.44
179,1650,811.8705,Success,5.57,3.39,2.72,-2.52
180,1650,806.5296,Success,7.4,1.88,2.19,-3.16
181,1651,831.6017,Success,3.83,3.07,2.78,-2.69
182,1651,813.0892,Success,5.77,1.82,1.79,-1.59
183,1651,819.5123,Success,5.47,1.58,1.49,-3.79
184,1651,813.9953,Success,4.97,3.65,3.56,-2.68
185,1651,834.1225,Success,3.73,2.82,2.97,-2.35
186,1651,793.8289,Success,8.52,3.54,3.07,-4.24
187,1651,832.8373,Success,3.65,2.72,2.48,-1.23
188,1651,809.0274,Success,7.43,2.55,2.71,-4.48
189,1651,-140.133,Crash,7.14,2.08,1.97,-4.78
190,1651,813.3567,Success,5.04,1.61,1.15,-2.57
191,1651,820.8335,Success,6.05,0.77,1.19,-4.33
192,1651,836.6721,Success,3.81,1.35,1.38,-2.26
193,1651,823.1537,Success,5.31,2.24,2.07,-4.07
194,1651,-145.7421,Crash,7.97,2.72,2.71,-4.70
195,1651,-144.7629,Crash,8.45,1.94,1.94,-5.92
196,1651,809.6008,Success,6.18,3.17,3.37,-3.22
197,1651,808.2483,Success,5.69,3.47,3.18,-2.31
198,1651,812.4836,Success,6.02,1.71,1.06,-2.63
199,1651,832.2866,Success,3.75,2.51,2.37,-2.17
200,1651,830.5435,Success,4.11,2.98,2.99,-4.26
201,1651,826.5919,Success,4.82,1.37,1.21,-4.49
202,1652,813.4368,Success,5.45,2.87,2.73,-3.12
203,1652,-144.3534,Crash,8.31,1.89,2.00,-5.63
204,1652,838.6933,Success,3.69,0.11,0.24,-2.50
205,1652,797.1209,Success,8.36,3.01,3.12,-3.89
206,1652,806.3908,Success,7.23,3.11,2.90,-4.39
207,1652,834.6745,Success,3.77,0.67,0.17,-2.02
208,1652,822.6174,Success,4.31,3.31,2.91,-1.33
209,1652,816.3911,Success,5.51,3.02,2.96,-3.53
210,1652,806.0657,Success,5.82,3.17,2.76,-2.85
211,1652,811.7922,Success,6.36,1.21,1.53,-3.55
212,1652,809.815,Success,7.26,2.27,2.19,-4.07
213,1652,818.315,Success,5.03,2.94,2.43,-2.96
214,1652,813.8358,Success,6.57,1.5,1.58,-3.14
215,1652,803.7065,Success,7.81,1.91,1.74,-2.60
216,1652,812.8879,Success,7.55,0.73,0.52,-4.17
217,1652,819.9825,Success,5.24,0.75,0.80,-2.26
218,1652,822.891,Success,4.32,3.38,3.26,-2.48
219,1652,802.7939,Success,7.59,2.47,2.55,-4.34
220,1652,820.8528,Success,4.7,2.54,2.64,-2.82
221,1653,817.2349,Success,4.31,3.26,2.84,-1.76
222,1653,815.7515,Success,4.88,2.55,1.82,-3.09
223,1653,805.2203,Success,6.21,2.81,2.34,-2.36
224,1653,807.2836,Success,6.99,1.61,2.09,-2.81
225,1653,827.0341,Success,4.79,0.76,0.85,-3.67
226,1653,813.7823,Success,5.22,2.34,2.36,-2.78
227,1653,804.1993,Success,7.8,2.57,2.54,-4.12
228,1653,814.3168,Success,5.16,2.84,2.88,-2.41
229,1653,-146.12,Crash,8.05,2.55,2.32,-4.99
230,1653,804.0234,Success,7.22,3.76,3.79,-3.53
231,1653,811.5916,Success,6.86,2.77,2.58,-4.46
232,1653,826.3807,Success,4.74,0.8,0.78,-2.37
233,1653,806.629,Success,7.85,1.66,1.64,-2.98
234,1653,818.7676,Success,6.13,0.88,0.80,-3.40
235,1653,811.3099,Success,5.14,3.03,2.97,-2.20
236,1653,814.9148,Success,4.97,2.81,2.68,-2.80
237,1653,834.4397,Success,3.66,1.84,1.71,-2.60
238,1653,-142.093,Crash,6.85,2.81,3.01,-4.74
239,1653,-144.024,Crash,7.8,2.24,1.93,-6.82
240,1654,-142.1547,Crash,8.31,1.21,1.32,-5.09
241,1654,797.5359,Success,8.44,2.92,2.40,-4.23
242,1654,825.2742,Success,4.37,3.03,3.05,-2.03
243,1654,825.1373,Success,3.77,2.23,2.87,-1.96
244,1654,805.3376,Success,7.34,2.87,2.70,-4.19
245,1654,816.4132,Success,4.51,1.66,2.55,-1.62
246,1654,809.9787,Success,6.27,3.16,2.99,-4.09
247,1654,824.8943,Success,4.56,2.24,2.21,-3.74
248,1654,820.5158,Success,4.4,3.32,3.67,-1.42
249,1654,830.4522,Success,3.83,2.7,2.97,-2.12
250,1654,-143.041,Crash,6.94,3.43,3.38,-4.69
251,1654,807.1572,Success,7.07,2.89,2.69,-3.21
252,1654,815.3835,Success,7.09,0.73,0.60,-3.62
253,1654,-137.8239,Crash,6.97,1.65,1.71,-5.64
254,1654,807.8531,Success,6.06,3.12,2.56,-1.86
255,1654,806.5313,Success,6.68,2.98,3.19,-3.31
256,1654,-146.057,Crash,8.5,2.2,2.04,-4.66
257,1654,803.2981,Success,7.99,1.71,1.27,-3.47
258,1654,824.9764,Success,4.8,1.75,1.64,-2.21
259,1654,-142.3667,Crash,7.74,1.69,1.58,-5.00
260,1654,818.7005,Success,5.64,1.06,0.86,-2.82
261,1655,814.3393,Success,6.4,2.33,2.10,-3.72
262,1655,-141.2541,Crash,7.93,1.42,1.41,-5.82
263,1655,821.3625,Success,5.11,1.56,1.37,-1.82
264,1655,834.4538,Success,3.85,1.49,1.17,-2.29
265,1655,816.6493,Success,6.36,0.5,0.82,-3.05
266,1655,819.4802,Success,4.07,2.26,3.17,-1.70
267,1655,795.7685,Success,7.85,2.7,3.51,-2.76
268,1655,806.9475,Success,7.48,1.23,1.26,-3.15
269,1655,815.7519,Success,4.6,2.13,1.75,-2.44
270,1655,-149.1977,Crash,8.11,3.49,3.47,-4.61
271,1655,813.2904,Success,5.62,3.19,3.33,-3.34
272,1655,800.9313,Success,7.45,2.48,3.12,-2.88
273,1655,796.6653,Success,8.59,2.93,2.67,-4.35
274,1655,-143.9292,Crash,8.53,1.54,1.58,-5.32
275,1655,-142.7996,Crash,8.14,1.76,1.55,-4.56
276,1655,801.8108,Success,5.79,3.44,2.48,-1.93
277,1655,-138.6548,Crash,7.87,0.82,0.90,-5.42
278,1655,-148.4321,Crash,8.31,2.81,2.74,-5.12
279,1656,-139.9855,Crash,7.88,1.16,1.52,-4.52
280,1656,-147.3098,Crash,5.37,2.7,4.95,-2.54
281,1656,817.0211,Success,4.9,2.34,2.91,-3.50
282,1656,810.1781,Success,6.75,2.97,2.51,-4.03
283,1656,824.07,Success,4.71,2.19,2.15,-2.07
284,1656,810.2609,Success,3.89,2.89,5.33,-1.01
285,1656,821.2313,Success,5.57,1.35,1.52,-2.41
286,1656,796.4679,Success,5.79,3.53,1.90,-2.58
287,1656,813.5474,Success,5.64,3.28,3.46,-2.11
288,1656,797.6299,Success,8.21,2.42,2.24,-3.13
289,1656,818.1985,Success,5.78,2.05,2.20,-3.00
290,1656,-140.7947,Crash,6.89,2.47,2.32,-4.70
291,1656,770.776,Success,7.51,3.81,4.09,-2.30
292,1656,801.22,Success,7.81,2.27,2.47,-2.43
293,1656,822.7466,Success,4.41,1.16,1.61,-2.52
294,1656,823.6716,Success,4.91,1.06,1.16,-2.23
295,1657,802.9365,Success,7.61,2.42,2.38,-3.45
296,1657,814.9522,Success,6.53,2.16,2.41,-4.46
297,1657,808.6864,Success,6.59,3.42,3.50,-4.46
298,1657,819.3764,Success,5.88,1.75,1.67,-3.01
299,1657,823.9137,Success,5.34,1.09,1.27,-2.37
300,1657,822.1133,Success,4.78,2.51,2.71,-2.78
301,1657,825.6784,Success,4.5,2.02,2.09,-2.22
302,1657,827.1215,Success,5.02,0.3,0.73,-1.64
303,1657,803.6153,Success,7.83,2.89,2.91,-4.32
304,1657,825.2541,Success,4.22,2.21,2.62,-2.35
305,1657,821.4866,Success,4.92,3.34,3.05,-2.96
306,1657,799.8412,Success,7.99,1.65,1.82,-2.29
307,1657,808.7623,Success,6.73,3.4,3.54,-3.94
308,1657,-136.9952,Crash,6.9,1.65,1.48,-4.83
309,1657,818.2953,Success,5.92,1.43,1.46,-3.26
310,1657,834.1287,Success,3.9,2.0,1.98,-2.43
311,1657,826.8356,Success,4.03,1.63,1.87,-1.37
312,1657,807.2549,Success,8.51,0.62,1.07,-4.40
313,1657,812.9971,Success,6.95,1.69,1.75,-4.45
314,1657,-146.5985,Crash,8.22,2.73,2.48,-4.76
315,1657,835.51,Success,3.77,1.79,1.52,-3.43
316,1657,-141.4025,Crash,7.69,1.73,1.82,-5.74
317,1658,814.8532,Success,6.52,2.12,2.26,-4.14
318,1658,810.5112,Success,6.58,3.0,3.19,-2.87
319,1658,-129.3243,Crash,5.61,0.89,1.03,-5.12
320,1658,834.4919,Success,3.73,2.52,2.48,-2.85
321,1658,-141.0749,Crash,6.17,4.05,4.07,-5.31
322,1658,813.7094,Success,5.21,1.72,1.02,-1.47
323,1658,800.0573,Success,8.58,2.37,2.22,-4.19
324,1658,824.0412,Success,4.68,3.61,3.51,-4.33
325,1658,814.1004,Success,5.93,2.77,2.78,-4.40
326,1658,813.045,Success,7.02,0.28,0.24,-2.29
327,1658,812.9327,Success,4.86,3.04,2.81,-1.66
328,1658,-141.7646,Crash,8.01,1.75,1.67,-4.82
329,1658,811.7802,Success,5.17,3.32,3.08,-1.97
330,1658,815.3106,Success,5.65,2.39,2.13,-2.85
331,1658,817.5318,Success,6.38,1.65,1.57,-4.46
332,1658,812.2624,Success,5.34,3.84,3.82,-2.09
333,1658,808.1919,Success,5.48,3.05,3.46,-1.76
334,1658,818.0457,Success,5.16,2.65,2.65,-3.00
335,1658,822.2829,Success,4.11,3.1,3.48,-2.23
336,1658,807.6223,Success,7.31,2.64,2.29,-4.11
337,1659,822.6714,Success,4.28,1.7,1.76,-1.78
338,1659,822.2993,Success,4.83,1.36,1.33,-2.14
339,1659,-140.4026,Crash,6.71,2.95,3.30,-4.69
340,1659,-143.602,Crash,7.59,2.13,2.06,-6.03
341,1659,814.9715,Success,5.81,3.13,3.44,-3.78
342,1659,823.4025,Success,4.26,3.5,3.37,-3.04
343,1659,805.5206,Success,8.06,1.65,1.42,-4.21
344,1659,-149.7138,Crash,8.4,3.22,3.45,-6.05
345,1659,830.2689,Success,3.91,2.39,2.00,-2.30
346,1659,813.5295,Success,5.24,3.98,4.27,-4.00
347,1659,-146.0961,Crash,8.61,1.73,1.79,-6.82
348,1659,817.02,Success,5.65,2.29,1.87,-2.46
349,1659,825.8699,Success,4.06,3.1,2.76,-2.02
350,1659,809.1719,Success,6.05,3.52,3.28,-1.91
351,1659,814.8348,Success,4.65,3.77,4.18,-0.99
352,1659,800.7258,Success,7.87,3.62,3.47,-3.91
353,1659,829.417,Success,4.1,1.7,1.90,-2.49
354,1659,814.0619,Success,6.51,2.08,2.25,-4.01
355,1659,807.7768,Success,7.07,2.73,2.66,-4.17
356,1659,811.3585,Success,6.4,3.05,2.98,-3.47
357,1659,821.3671,Success,5.34,1.26,1.20,-2.83
358,1660,827.4162,Success,4.57,0.58,1.08,-1.25
359,1660,-140.564,Crash,6.71,2.77,2.71,-5.71
360,1660,809.4514,Success,6.18,3.35,3.39,-2.54
361,1660,792.1214,Success,8.42,3.42,3.80,-3.60
