Episode,Update,Return,Reason,StartAlt,StartDist,final_dist,final_vel
109,790,-222.6662,MissedZone,9.63,6.09,14.83,-1.33
110,790,873.8399,Success,4.6,1.79,1.85,-2.13
111,790,-212.1797,Spin,12.98,1.16,1.48,1.79
112,790,890.76,Success,2.76,5.86,5.84,-2.11
113,790,874.8614,Success,3.94,6.32,6.46,-2.64
114,790,-243.0137,Spin,6.05,0.84,2.84,5.37
115,790,879.1733,Success,3.23,6.15,6.05,-2.18
116,790,-240.186,Spin,12.0,6.99,7.70,0.44
117,790,855.3915,Success,4.21,4.09,4.68,-1.95
118,790,-234.2187,Spin,9.63,3.49,3.02,0.72
119,790,-257.4687,Spin,6.97,4.72,8.45,0.58
120,790,909.79,Success,1.65,4.91,4.91,-0.33
121,791,-768.4736,OutOfBounds,11.41,4.77,48.26,-2.06
122,791,-222.7349,Spin,13.31,1.75,1.25,-1.28
123,791,896.5345,Success,2.34,5.33,5.29,-1.88
124,791,818.5336,Success,10.21,3.76,6.10,-2.60
125,791,-231.6369,Spin,15.35,3.67,4.13,0.54
126,791,-257.9106,Spin,13.55,5.21,7.78,2.74
127,791,-219.2094,MissedZone,6.22,0.16,17.38,-4.24
128,791,-422.6375,Spin,9.25,4.52,18.24,1.77
129,791,877.6447,Success,2.84,1.7,2.34,-1.38
130,791,-244.6232,Spin,16.14,5.49,3.21,0.17
131,792,-273.1315,Spin,4.02,6.44,4.92,1.38
132,792,-224.7045,Spin,11.97,4.14,4.20,-2.51
133,792,893.1739,Success,1.96,4.31,4.38,-1.40
134,792,-138.0421,Crash,7.27,1.63,4.35,-2.21
135,792,-249.3711,Spin,10.9,4.38,7.06,-0.40
136,792,-137.8888,Crash,9.53,1.25,2.86,-3.75
137,792,-238.2359,Spin,13.63,4.77,2.94,-0.82
138,792,-234.2496,Spin,11.31,4.49,4.60,-1.01
139,792,-167.1281,MissedZone,6.98,4.77,11.73,-4.84
140,793,-152.4633,Crash,11.52,1.71,1.94,-2.71
141,793,-657.3963,OutOfBounds,4.45,3.56,36.11,7.49
142,793,-184.3809,Crash,11.64,5.52,4.00,-4.92
143,793,-254.8574,Spin,13.86,5.36,2.04,5.19
144,793,-217.9652,Spin,10.17,2.22,2.53,1.11
145,793,-273.7529,Spin,5.56,2.47,10.25,2.68
146,793,-255.6355,Spin,11.43,5.61,7.27,1.78
147,794,-346.6029,Spin,6.86,7.22,14.44,3.70
148,794,-243.1745,Spin,12.24,4.22,5.69,1.97
149,794,904.4434,Success,1.92,0.6,0.53,-0.92
150,794,-118.6203,Crash,3.33,4.08,4.08,-3.61
151,794,884.2122,Success,3.4,4.44,4.38,-2.48
152,794,-642.7671,OutOfBounds,4.78,4.05,43.60,-4.63
153,794,-260.0995,Spin,6.07,4.85,7.30,0.07
154,794,-296.8291,MissedZone,10.41,4.38,22.19,-2.62
155,794,-214.7718,Spin,15.76,1.73,0.95,0.18
156,794,908.6512,Success,1.74,5.47,5.47,-0.56
157,795,-683.3376,OutOfBounds,11.4,7.01,47.73,-3.78
158,795,-778.061,Spin,8.19,4.95,35.14,5.66
159,795,-249.6532,Spin,16.16,6.04,5.79,1.95
160,795,-301.8058,Spin,7.42,4.55,8.44,3.08
161,795,-256.9786,Spin,15.57,5.62,3.96,2.97
162,795,-170.4678,Crash,3.83,4.96,4.25,-1.28
163,796,-283.0614,Spin,14.5,5.56,4.18,4.17
164,796,882.3431,Success,3.09,6.65,6.75,-2.94
165,796,-487.6616,Spin,9.16,3.37,27.20,4.65
166,796,-697.4483,OutOfBounds,6.21,2.89,36.03,-0.60
167,796,-250.7724,Spin,13.52,4.64,5.44,1.51
168,796,-309.31,Spin,8.58,4.23,8.35,6.39
169,797,-609.6815,OutOfBounds,9.51,2.38,36.69,2.51
170,797,824.1253,Success,8.7,5.21,6.67,-3.49
171,797,-537.2436,OutOfBounds,6.89,1.65,37.59,0.13
172,797,-696.2505,Spin,13.79,5.13,37.54,4.78
173,797,-354.2168,Spin,8.82,5.0,14.02,5.70
174,797,903.0312,Success,2.13,1.97,1.97,-1.77
175,798,-594.6099,OutOfBounds,3.86,5.2,37.15,8.54
176,798,884.7353,Success,3.19,3.94,3.95,-2.88
177,798,-241.8473,Spin,15.86,2.47,2.67,3.94
178,798,788.6741,Success,12.34,4.64,5.11,-2.62
179,798,-154.3663,Crash,8.7,2.67,4.92,-4.63
180,798,-1111.7141,OutOfBounds,4.83,4.51,35.64,14.42
181,798,-302.666,Spin,15.85,2.68,7.12,7.04
182,798,909.79,Success,1.7,5.21,5.21,-0.37
183,798,-251.6387,Spin,13.14,3.63,3.14,5.25
184,799,-1166.2247,CeilingHit,6.42,5.31,20.64,13.56
185,799,-297.017,Spin,6.68,4.72,9.60,3.67
186,799,-148.1291,Crash,7.22,3.27,4.56,-3.65
187,799,-1039.2543,CeilingHit,7.33,6.07,4.12,15.42
188,799,895.0244,Success,2.41,3.46,3.60,-2.21
189,800,-1026.6364,CeilingHit,16.43,5.59,8.18,14.36
190,800,-228.6691,MissedZone,10.35,2.97,10.41,-4.45
191,800,831.5499,Success,8.75,2.55,3.64,-2.80
192,800,-745.1564,OutOfBounds,6.31,5.0,41.06,10.62
193,800,-517.3117,MissedZone,10.2,2.55,31.37,-4.86
194,801,856.5303,Success,4.49,4.45,4.21,-2.31
195,801,-150.5212,Crash,9.36,3.37,3.96,-4.99
196,801,-213.0912,MissedZone,4.79,3.89,13.45,-3.55
197,801,-144.1995,Crash,8.12,2.52,3.35,-3.42
198,801,835.7991,Success,3.2,2.87,3.29,-2.60
199,801,-955.9191,CeilingHit,14.93,4.28,4.25,16.56
200,801,-1059.7177,CeilingHit,15.67,4.8,15.93,15.23
201,802,-196.0897,Crash,11.7,5.53,8.58,-6.43
202,802,-156.2876,Crash,8.01,3.67,4.61,-4.44
203,802,-1225.9832,OutOfBounds,16.59,4.91,47.72,10.26
204,802,-951.9981,CeilingHit,15.57,2.66,5.99,16.43
205,802,-201.2503,MissedZone,7.67,5.05,13.96,-3.08
206,802,809.3422,Success,9.68,6.36,7.22,-2.94
207,803,-194.6369,Crash,6.78,6.49,6.20,-3.36
208,803,834.4353,Success,9.51,2.04,2.00,-1.80
209,803,-156.079,Crash,7.44,2.33,6.01,-4.66
210,803,823.6219,Success,4.27,4.19,6.18,-1.78
211,803,-968.0765,CeilingHit,16.03,4.64,6.08,16.71
212,803,-174.3024,Crash,12.15,5.25,4.59,-4.94
213,803,-161.7388,Crash,10.15,3.11,4.77,-4.27
214,803,859.0022,Success,3.05,0.93,2.23,-0.84
215,804,-157.0617,Crash,11.12,3.05,3.89,-4.54
216,804,-944.7002,CeilingHit,15.24,3.18,4.38,17.12
217,804,-152.2353,Crash,5.45,5.83,6.36,-2.89
218,804,-154.6705,Crash,11.18,2.99,2.36,-5.71
219,804,-960.5124,CeilingHit,15.77,2.58,4.88,15.42
220,804,817.7639,Success,7.43,3.46,5.63,-2.41
221,804,-131.7112,Crash,7.66,2.0,1.28,-4.11
222,804,-956.264,CeilingHit,15.39,4.22,4.85,16.75
223,805,-173.1258,Crash,9.63,5.42,7.11,-3.56
224,805,805.3894,Success,5.61,5.52,9.21,-1.70
225,805,-1107.428,CeilingHit,14.64,3.75,21.03,16.41
226,805,-166.4486,Crash,11.21,4.68,2.50,-5.13
227,805,906.7326,Success,1.82,0.79,0.75,-0.92
228,805,-1012.4056,CeilingHit,16.1,2.29,8.65,14.58
229,805,839.6056,Success,4.62,3.99,2.38,-1.01
230,805,-1004.2464,CeilingHit,16.29,4.89,9.02,15.99
231,806,-185.3257,MissedZone,6.27,6.28,11.07,-2.66
232,806,-145.5155,Crash,6.93,2.95,5.12,-3.62
233,806,-162.506,MissedZone,10.72,4.72,10.71,-5.07
234,806,903.0081,Success,1.92,3.0,3.00,-1.07
235,806,-215.605,Crash,14.03,6.13,9.23,-6.33
236,806,-174.8998,Crash,12.87,4.93,5.51,-5.42
237,806,-169.2671,Crash,8.21,4.53,2.54,-3.66
238,806,-148.5198,Crash,7.07,4.67,3.92,-3.78
239,807,785.1569,Success,8.83,1.63,5.35,-2.15
240,807,-158.2621,Crash,13.32,0.87,5.81,-4.09
241,807,-464.8064,Spin,14.67,5.41,20.36,-1.03
242,807,-336.156,MissedZone,10.9,3.48,20.96,-1.59
243,807,756.3978,Success,11.21,4.23,8.88,-3.31
244,807,-162.4396,Crash,6.28,6.46,5.21,-3.54
245,808,-166.6847,Crash,8.02,3.01,7.02,-3.95
246,808,-420.3759,MissedZone,10.27,3.91,22.55,-4.38
247,808,-162.3001,Crash,12.14,2.65,3.57,-4.61
248,808,-157.937,Crash,9.68,2.05,4.86,-3.32
249,808,-198.7148,Crash,14.51,6.43,7.13,-5.23
250,808,887.7665,Success,2.88,5.27,5.31,-2.65
251,808,-246.4798,MissedZone,10.21,5.0,15.04,-2.68
252,809,-394.2863,MissedZone,7.79,3.52,20.75,-5.35
253,809,-186.6086,Crash,10.47,4.71,4.58,-6.10
254,809,-154.0343,MissedZone,9.06,3.48,10.27,-3.48
255,809,-121.1291,Crash,3.47,4.45,4.50,-3.61
256,809,-750.537,OutOfBounds,10.83,5.06,35.45,0.64
257,809,805.0519,Success,8.81,5.22,4.98,-3.16
258,809,-128.4964,Crash,3.9,5.77,5.67,-4.22
259,810,-161.7389,Crash,10.06,4.58,2.88,-4.87
260,810,-200.6926,Crash,5.13,4.79,8.93,-4.40
261,810,-196.5851,Crash,4.84,2.39,7.65,-3.32
262,810,899.8577,Success,2.21,3.49,3.51,-2.23
263,810,-1020.1425,CeilingHit,16.27,4.22,9.44,13.38
264,810,-183.1476,Crash,13.86,5.86,5.21,-5.26
265,810,-159.4127,Crash,14.28,2.42,2.81,-6.06
266,811,-175.3451,Crash,10.32,4.66,5.31,-3.71
267,811,-186.6096,Crash,16.06,4.7,3.67,-4.06
268,811,-449.3638,Spin,7.73,6.39,18.45,2.48
269,811,-178.4155,Crash,14.06,3.84,4.89,-4.34
270,811,-154.6609,Crash,14.43,1.53,0.93,-7.91
271,811,-319.2396,Spin,8.2,1.93,14.50,1.31
272,812,-253.9373,Spin,4.62,2.68,7.65,0.03
273,812,-160.1858,Crash,10.06,4.42,5.61,-4.10
274,812,-179.9125,Crash,13.98,4.83,6.00,-6.61
275,812,-994.6841,CeilingHit,15.44,6.57,4.60,16.09
276,812,-152.9671,Crash,13.1,1.64,0.94,-4.44
277,812,-783.0297,OutOfBounds,8.17,1.47,36.54,0.57
278,812,-155.4418,Crash,14.1,2.01,0.31,-4.47
279,813,-200.7888,Crash,15.31,4.79,5.74,-1.13
280,813,-166.4864,Crash,8.8,6.12,6.99,-3.58
281,813,-1048.6014,CeilingHit,16.38,0.73,14.50,12.81
282,813,-193.6822,MissedZone,12.35,5.0,11.72,-3.24
283,813,909.79,Success,1.65,3.41,3.41,-0.34
284,813,-1297.3439,CeilingHit,16.46,2.95,29.07,11.51
285,814,-1249.239,OutOfBounds,3.55,4.53,35.21,9.31
286,814,-268.8218,MissedZone,8.46,3.88,12.44,-3.97
287,814,-1286.1971,OutOfBounds,10.91,1.34,36.13,7.22
288,815,820.665,Success,6.28,4.33,5.11,-0.63
289,815,-160.8261,Crash,9.22,0.81,8.43,-3.89
290,815,-1603.9582,OutOfBounds,15.51,2.72,40.80,6.19
291,815,812.7527,Success,10.74,3.74,1.78,-3.38
292,815,852.5969,Success,4.68,0.84,1.38,-3.49
293,816,-894.9336,OutOfBounds,5.29,3.68,35.19,4.53
294,816,-811.7097,MissedZone,8.32,1.6,33.40,-1.71
295,816,-1086.8795,CeilingHit,4.69,2.95,14.54,12.96
296,817,-739.1622,OutOfBounds,8.8,3.38,35.09,7.67
297,817,-1254.3118,CeilingHit,14.5,3.43,23.56,8.88
298,817,-552.8276,OutOfBounds,13.67,5.05,38.17,1.40
299,817,-929.4449,OutOfBounds,2.23,3.3,36.15,5.39
300,817,-1060.8034,OutOfBounds,14.04,1.39,36.41,7.51
301,818,843.1809,Success,8.04,2.48,2.35,-3.31
302,818,-173.4664,Crash,9.34,4.92,2.64,-5.93
303,818,803.748,Success,6.77,5.08,1.35,-2.92
304,818,-155.788,Crash,8.02,4.81,5.08,-3.95
305,818,-1286.1015,OutOfBounds,6.58,5.44,37.01,9.74
306,818,828.7879,Success,8.0,4.55,2.88,-2.74
307,819,-324.378,TimeLimit,8.52,5.96,15.71,-0.42
308,819,-1022.5427,OutOfBounds,7.06,4.49,38.56,4.97
309,820,-1190.7191,OutOfBounds,6.43,6.08,37.50,5.95
310,820,-1128.7696,CeilingHit,3.84,2.09,23.32,14.05
311,820,-1193.7943,CeilingHit,3.84,4.0,24.39,11.27
312,820,-300.686,Spin,5.5,3.54,11.89,-0.13
313,821,-1571.105,CeilingHit,6.94,1.5,23.99,4.82
314,821,-781.5157,OutOfBounds,13.19,2.57,36.17,5.22
315,821,-1519.429,CeilingHit,1.98,2.65,27.64,8.56
316,822,-1120.2979,CeilingHit,7.87,2.33,15.41,8.81
317,822,-1321.7448,CeilingHit,9.67,5.3,27.35,9.65
318,822,-1397.4167,CeilingHit,4.2,4.48,21.31,9.95
319,822,-275.8183,Spin,8.32,5.35,2.70,0.52
320,823,-1145.7775,OutOfBounds,12.85,1.32,35.26,7.86
321,823,-1071.7474,OutOfBounds,12.63,2.15,48.68,1.34
322,823,-1210.5389,OutOfBounds,3.27,2.2,43.14,6.90
323,823,-1528.1837,CeilingHit,14.28,3.94,31.30,6.53
324,824,-1939.9127,CeilingHit,5.98,4.27,41.52,6.43
325,824,-250.7807,Spin,3.29,3.25,7.46,-1.74
326,824,-1184.8625,CeilingHit,13.67,2.37,14.10,8.54
327,824,-1267.2306,CeilingHit,16.32,5.65,23.89,8.99
328,824,-807.2624,OutOfBounds,11.38,5.01,35.56,7.62
329,825,-977.387,OutOfBounds,9.55,1.22,36.04,2.41
330,825,-1868.9382,OutOfBounds,8.91,0.13,41.20,0.21
331,825,-1399.3416,CeilingHit,16.54,5.61,24.47,6.17
332,825,909.79,Success,1.69,2.12,2.12,-0.04
333,826,-1341.6973,CeilingHit,13.88,2.68,20.11,6.89
334,826,-1044.2935,OutOfBounds,6.91,2.23,38.50,3.28
335,826,-1188.3688,OutOfBounds,12.86,3.83,35.53,8.34
336,826,-1187.5972,CeilingHit,14.32,4.68,6.66,7.97
337,826,-264.1769,Spin,7.07,3.63,6.79,-0.14
338,827,-681.421,OutOfBounds,9.13,1.73,35.14,2.41
339,827,-1546.1635,CeilingHit,2.52,6.62,29.09,5.64
