Episode,Update,Return,Reason,StartAlt,StartDist,final_dist,final_vel
35,612,-830.6665,Spin,2.29,2.9,32.55,4.88
36,612,-213.2514,Crash,8.58,5.11,4.91,-4.42
37,612,1004.7907,Success,11.33,4.4,1.63,-1.97
38,613,-676.8006,Spin,7.0,5.58,19.65,4.47
39,613,-153.9403,MissedZone,9.49,5.91,6.98,-2.81
40,613,1042.814,Success,8.27,2.65,1.77,-2.20
41,613,-159.4475,MissedZone,8.04,4.71,7.44,-1.84
42,613,1051.2465,Success,7.1,2.96,3.77,-1.04
43,614,1060.7764,Success,6.39,2.89,2.66,-2.08
44,614,-843.2691,OutOfBounds,4.2,5.11,35.46,4.70
45,614,-400.7946,MissedZone,8.1,3.9,27.67,-1.18
46,615,1049.5149,Success,5.42,4.57,5.73,-0.77
47,615,1043.1696,Success,6.98,4.77,5.15,-1.22
48,615,1106.5643,Success,2.04,4.26,4.44,-0.97
49,615,989.0523,Success,7.98,4.76,4.44,-2.39
50,616,-527.3093,MissedZone,6.65,3.55,26.06,-1.25
51,616,-377.0755,MissedZone,6.26,2.1,23.19,-3.27
52,617,-470.1127,MissedZone,4.4,5.22,34.10,-6.62
53,617,1004.8897,Success,11.34,4.49,1.77,-1.34
54,618,-477.2886,TimeLimit,8.55,4.75,15.46,2.97
55,618,-726.1302,OutOfBounds,5.2,6.29,40.27,2.29
56,618,-274.0197,MissedZone,2.06,1.67,13.27,-3.68
57,619,-783.7498,OutOfBounds,5.67,4.62,49.04,-2.24
58,619,-215.2472,Crash,8.28,5.53,4.55,-4.57
59,619,-390.4183,MissedZone,11.48,6.01,17.59,-2.08
60,620,-230.5135,Crash,11.03,4.73,6.49,-4.41
61,620,1061.7974,Success,5.09,6.16,5.65,-2.45
62,620,-221.3058,Crash,10.89,3.72,2.69,-4.95
63,620,1030.6603,Success,10.16,1.01,3.24,-3.39
64,621,-692.2363,OutOfBounds,7.36,3.72,36.94,-0.23
65,621,-635.4983,OutOfBounds,2.75,3.51,35.93,-4.35
66,621,1047.0958,Success,6.03,4.15,2.99,-1.59
67,622,-420.6729,MissedZone,5.91,3.29,21.71,-4.54
68,622,-1003.19,OutOfBounds,2.6,6.43,46.01,3.97
69,622,-162.4653,MissedZone,9.94,2.55,7.00,-4.40
70,623,-803.5301,OutOfBounds,1.85,1.91,35.11,0.74
71,623,-799.4527,OutOfBounds,5.74,3.54,43.24,1.03
72,624,-599.8902,TimeLimit,7.31,3.99,27.25,-2.18
73,625,-323.0706,MissedZone,6.71,1.96,13.95,-0.43
74,625,-206.4072,Crash,9.56,2.22,2.28,-6.27
75,625,1045.7514,Success,7.61,4.97,5.22,-3.48
76,625,-217.4044,Crash,10.5,3.73,3.65,-4.79
77,625,1037.4357,Success,7.12,4.43,5.55,-1.62
78,626,-655.1907,OutOfBounds,2.83,0.66,42.47,-2.30
79,626,-707.6978,OutOfBounds,10.33,2.42,44.47,0.43
80,627,-762.5109,OutOfBounds,3.02,4.07,35.26,-5.71
81,627,-539.6832,OutOfBounds,3.1,3.83,35.86,1.32
82,627,1050.5155,Success,5.67,5.01,5.20,-2.37
83,627,1109.2916,Success,2.14,3.57,3.61,-0.11
84,627,-205.397,Crash,9.16,2.33,2.17,-3.54
85,628,-741.3355,OutOfBounds,8.71,5.38,35.55,-1.17
86,628,-224.6555,MissedZone,8.94,3.19,11.16,-3.35
87,628,-146.0405,MissedZone,7.58,5.49,7.04,-2.39
88,629,988.9416,Success,11.49,5.42,0.88,-2.21
89,629,-898.611,OutOfBounds,2.03,5.13,35.39,2.27
90,630,-1002.2487,OutOfBounds,3.98,6.03,38.80,0.75
91,630,-1033.5322,CeilingHit,2.01,5.38,6.28,5.81
92,631,1026.3947,Success,8.33,4.36,5.63,-3.48
93,631,1046.2628,Success,8.1,1.63,0.35,-0.53
94,631,-779.6233,OutOfBounds,1.72,4.63,35.91,0.03
95,632,-563.2806,OutOfBounds,2.38,2.97,35.30,-1.13
96,632,-666.1381,OutOfBounds,3.74,2.21,39.65,-2.20
97,632,1011.9953,Success,10.59,3.85,3.68,-2.72
98,633,-294.6088,MissedZone,5.03,2.95,14.54,-2.90
99,633,1031.2703,Success,9.71,4.49,4.39,-2.69
100,633,-454.7646,MissedZone,3.94,1.89,32.40,-4.25
101,633,1056.1993,Success,5.28,4.42,4.34,-2.47
102,634,-454.8262,MissedZone,2.11,6.11,20.99,-1.95
103,634,1041.2982,Success,8.31,4.15,4.49,-2.55
104,634,-226.0552,Crash,10.56,4.27,5.20,-4.11
105,634,1004.8809,Success,10.04,4.53,5.75,-1.13
106,635,-676.1985,OutOfBounds,3.64,5.34,38.70,1.33
107,635,1077.1305,Success,5.04,0.5,0.26,-1.84
108,635,-836.955,OutOfBounds,3.11,3.97,38.86,3.46
109,635,1037.7059,Success,8.85,3.51,2.76,-2.47
110,636,-177.9437,MissedZone,8.4,4.42,7.20,-0.73
111,636,-714.087,OutOfBounds,2.04,3.84,36.63,1.95
112,637,-1224.0286,CeilingHit,2.08,4.05,27.92,7.75
113,637,-938.8489,OutOfBounds,2.65,3.26,49.44,2.59
114,637,-163.4303,MissedZone,5.47,2.68,8.35,-2.23
115,638,-274.7274,MissedZone,4.71,1.92,11.28,-5.32
116,638,1004.2346,Success,10.57,2.9,5.17,-1.37
117,638,1022.4218,Success,8.71,5.29,3.90,-2.75
118,638,-221.0459,Crash,8.68,4.97,3.58,-0.71
119,639,-401.7951,MissedZone,3.04,4.18,23.58,-7.69
120,639,-365.5518,MissedZone,3.82,1.21,29.07,-3.96
121,639,1060.6676,Success,5.0,3.46,2.21,-1.83
122,640,1011.098,Success,8.25,4.04,2.94,-2.16
123,640,1018.9055,Success,10.76,4.05,3.52,-2.30
124,640,-225.6312,Crash,11.47,4.14,2.58,-4.82
125,640,-218.7498,Crash,4.05,4.72,5.45,-3.12
126,640,1046.0606,Success,6.06,4.16,5.47,-0.46
127,641,-249.1648,Crash,6.12,4.83,4.08,-1.91
128,641,-193.89,Crash,5.55,5.15,5.48,-3.59
129,641,-1049.4413,OutOfBounds,3.16,4.96,35.16,5.09
130,642,-665.4117,OutOfBounds,4.52,4.38,35.80,3.22
131,642,1004.4154,Success,8.4,3.89,4.46,-1.87
132,642,1024.2486,Success,11.01,3.49,3.30,-2.08
133,642,1119.85,Success,1.66,1.51,1.51,-0.23
134,642,1060.5278,Success,6.19,0.39,2.76,-1.12
135,643,-337.9031,MissedZone,9.12,4.47,14.39,-1.78
136,643,-222.4155,Crash,11.57,3.81,3.51,-5.26
137,643,1097.3177,Success,2.58,2.15,2.29,-2.05
138,643,990.6527,Success,6.83,4.89,4.16,-0.52
139,643,1109.8327,Success,2.11,3.59,3.59,-0.36
140,644,1036.1318,Success,8.72,4.31,4.94,-2.92
141,644,-1030.4973,OutOfBounds,3.27,2.91,42.67,0.89
142,645,-386.8409,MissedZone,5.46,6.27,20.38,-0.50
143,645,-478.7466,MissedZone,3.05,4.71,27.41,-1.66
144,645,1119.0215,Success,1.72,3.44,3.44,-0.40
145,645,-227.3468,MissedZone,2.8,3.77,10.69,-3.30
146,646,-520.1484,MissedZone,3.45,3.96,25.15,-5.23
147,646,-175.5777,MissedZone,5.45,2.32,9.61,-1.60
148,647,-318.8667,MissedZone,5.95,6.3,11.96,-0.83
149,647,-201.1044,Crash,9.22,0.89,0.92,-4.00
150,647,-154.7675,MissedZone,8.86,5.3,7.01,-3.01
151,647,1029.4223,Success,4.69,3.85,5.22,-0.70
152,647,-205.4541,MissedZone,2.9,3.65,9.50,-3.92
153,648,-224.7162,Crash,9.35,6.24,4.98,-3.63
154,648,1112.9311,Success,1.91,2.73,2.75,-1.06
155,648,-811.5222,OutOfBounds,3.8,4.41,43.73,6.20
156,648,-207.8295,MissedZone,8.62,4.17,9.69,-1.29
157,649,-735.0264,OutOfBounds,3.01,2.88,35.88,3.01
158,649,1017.873,Success,6.98,3.11,4.74,-1.39
159,649,1030.1933,Success,5.94,3.0,0.71,-2.84
160,650,-207.3776,Crash,5.71,3.91,5.37,-4.09
161,650,-363.6684,MissedZone,2.41,2.82,14.36,-5.98
162,650,-218.621,Crash,9.53,4.55,3.80,-4.78
163,651,-435.662,MissedZone,8.06,5.77,24.84,-5.44
164,651,-166.7256,MissedZone,11.04,1.62,7.54,-0.17
165,651,1024.059,Success,8.07,3.14,4.24,-3.04
166,651,1040.6487,Success,6.0,3.47,6.39,-2.23
167,652,1038.5621,Success,4.85,2.97,3.19,-3.15
168,652,1026.8038,Success,6.42,3.65,2.88,-2.15
169,652,-488.7663,MissedZone,5.99,2.21,27.95,-1.49
170,653,-796.9818,OutOfBounds,3.07,3.63,36.35,-0.43
171,653,-203.5304,MissedZone,5.89,6.45,8.37,-3.59
172,653,1054.8162,Success,5.56,1.58,3.19,-3.35
173,653,1115.5272,Success,1.87,1.51,1.52,-0.85
174,654,-723.4167,OutOfBounds,4.69,3.71,44.88,2.45
175,654,-229.3806,Crash,9.9,6.39,6.20,-3.69
176,654,1049.7972,Success,6.92,2.76,2.94,-3.17
177,654,-200.6615,Crash,6.4,4.14,4.71,-3.59
178,654,1030.329,Success,8.76,3.24,3.79,-2.35
179,655,-270.6697,MissedZone,9.32,3.28,13.66,-1.35
180,655,1014.8543,Success,9.49,5.59,4.92,-2.75
181,655,-130.0989,MissedZone,5.6,4.71,6.71,-2.00
182,655,-149.1548,MissedZone,4.25,5.69,7.47,-2.96
183,655,1071.8816,Success,3.59,5.3,5.09,-1.72
184,656,-223.2459,Crash,10.27,4.6,5.40,-4.43
185,656,-202.0021,MissedZone,7.49,4.29,10.10,-2.75
186,656,-214.4113,Crash,10.59,2.34,2.50,-4.26
187,656,1028.7484,Success,9.52,1.86,2.77,-3.48
188,656,-216.9606,Crash,10.72,3.23,3.02,-6.20
189,657,-710.673,MissedZone,4.28,5.15,25.24,-6.84
190,657,-217.1802,Crash,7.48,4.86,5.15,-3.66
191,657,995.3987,Success,11.54,6.18,3.40,-3.08
192,657,1101.626,Success,2.6,3.81,3.76,-1.78
193,658,-168.4331,MissedZone,5.39,4.07,9.55,-2.35
194,658,-215.7919,Crash,9.12,3.76,4.60,-4.26
195,658,1026.2098,Success,3.92,0.64,1.18,-3.26
196,658,1105.173,Success,2.37,4.58,4.61,-1.22
197,658,1101.2578,Success,2.52,5.32,5.34,-2.04
198,659,-274.7015,MissedZone,9.2,3.67,12.80,-2.29
199,659,-770.694,OutOfBounds,6.89,5.7,40.66,8.24
200,659,-201.4921,Crash,8.02,2.0,3.19,-4.41
201,659,-237.844,Crash,8.8,5.31,5.85,-3.05
202,660,-220.871,Crash,8.36,4.8,2.19,-3.82
203,660,1093.7796,Success,2.83,6.31,6.46,-0.19
204,660,1099.2844,Success,1.9,2.57,2.59,-0.85
205,660,-750.3415,OutOfBounds,2.91,2.43,44.52,3.72
206,661,-729.003,OutOfBounds,2.05,4.8,35.58,1.68
207,661,-896.6935,OutOfBounds,5.49,3.97,41.74,5.64
208,662,-943.4032,OutOfBounds,3.23,4.53,49.34,1.57
209,662,-217.5271,Crash,9.75,3.65,3.30,-3.70
210,662,1022.2949,Success,10.52,3.52,2.47,-2.39
211,662,1029.9532,Success,8.38,4.91,3.36,-2.91
212,663,-157.1004,MissedZone,9.87,6.64,6.82,-3.31
213,663,1028.6339,Success,9.16,3.15,2.81,-1.32
214,663,1050.294,Success,6.34,1.32,4.89,-0.53
215,663,-712.7715,OutOfBounds,5.32,4.39,43.87,0.42
216,663,1054.197,Success,5.56,4.93,5.90,-1.40
217,664,-871.0865,OutOfBounds,9.94,4.25,43.18,1.41
218,664,-230.0934,MissedZone,7.68,1.62,12.38,-2.95
219,665,-547.8174,MissedZone,6.61,5.45,27.82,-2.11
220,665,-399.9521,MissedZone,4.21,3.83,16.75,-1.56
221,666,-755.5387,OutOfBounds,9.81,6.28,35.13,-1.44
222,666,-363.1309,MissedZone,8.77,4.67,15.94,-2.89
223,666,-213.6173,Crash,9.76,3.19,3.29,-3.87
224,667,-184.5962,MissedZone,7.05,3.37,9.61,-2.78
225,667,-303.7304,MissedZone,9.05,4.92,13.72,-1.62
226,668,-631.1087,OutOfBounds,6.57,3.99,43.22,-0.11
227,668,-325.862,MissedZone,4.35,5.2,14.48,-1.00
228,669,-675.4445,OutOfBounds,9.27,5.05,37.48,-1.31
229,669,1030.0735,Success,7.87,2.93,5.40,-1.62
230,669,1117.8753,Success,1.77,5.19,5.19,-0.96
231,669,-221.7681,Crash,10.13,4.46,3.76,-3.91
