Episode,Update,Return,Reason,StartAlt,StartDist,final_dist,final_vel
89,1407,-126.8368,Crash,3.94,2.26,3.59,-1.69
90,1408,804.7685,Success,4.6,2.82,2.55,-1.06
91,1408,796.3763,Success,2.22,2.94,3.06,-3.15
92,1408,-119.6771,Crash,3.0,2.39,2.42,-3.14
93,1408,813.1898,Success,2.33,2.11,2.26,-2.30
94,1408,815.345,Success,5.66,3.09,3.09,-2.61
95,1408,818.3328,Success,5.18,2.26,1.97,-2.29
96,1408,-122.6185,Crash,4.81,0.73,0.57,-1.37
97,1408,813.5421,Success,6.61,2.27,2.21,-3.70
98,1408,819.157,Success,6.01,0.92,0.97,-3.21
99,1408,859.3323,Success,1.81,2.69,2.69,-0.35
100,1408,825.1083,Success,2.29,2.3,2.49,-2.05
101,1408,-135.248,Crash,5.97,2.34,2.54,-5.30
102,1408,853.654,Success,1.88,2.21,2.31,-0.48
103,1408,821.5984,Success,5.11,2.52,2.33,-2.73
104,1408,808.3598,Success,6.62,2.89,2.93,-3.06
105,1408,833.8217,Success,3.45,2.11,2.21,-1.74
106,1408,825.3861,Success,5.49,0.83,0.75,-3.16
107,1408,824.9377,Success,4.29,2.86,2.96,-2.32
108,1409,-131.5436,Crash,3.09,3.09,1.83,-3.66
109,1409,-119.4758,Crash,4.66,0.48,0.14,-1.97
110,1409,-135.9187,Crash,2.04,2.1,5.85,-2.72
111,1409,837.2412,Success,3.78,0.94,1.02,-2.46
112,1409,-123.8572,Crash,2.63,3.1,2.09,-2.27
113,1409,826.3593,Success,4.27,2.22,2.14,-1.09
114,1409,836.5298,Success,3.14,1.83,1.90,-0.43
115,1409,838.4487,Success,3.57,0.89,0.74,-1.88
116,1409,837.182,Success,3.55,1.29,1.18,-1.70
117,1409,-393.2171,OutOfBounds,2.11,2.82,22.47,-0.81
118,1409,-132.2673,Crash,6.35,1.0,1.00,-5.63
119,1409,826.6694,Success,4.19,2.05,1.72,-1.63
120,1409,802.4661,Success,5.59,2.6,1.83,-0.60
121,1410,-125.5559,Crash,3.53,2.75,0.65,-1.92
122,1410,826.6545,Success,5.23,0.52,0.50,-2.58
123,1410,824.9129,Success,4.92,1.59,1.41,-3.13
124,1410,813.7125,Success,5.98,4.03,3.85,-3.53
125,1410,810.2341,Success,6.46,2.31,2.29,-4.21
126,1410,-135.2836,Crash,5.89,2.63,2.60,-5.08
127,1410,-136.3491,Crash,2.23,2.9,8.78,-1.61
128,1410,808.9788,Success,6.59,3.46,3.58,-3.75
129,1410,849.2659,Success,1.9,2.5,2.59,-0.88
130,1410,-162.949,Crash,4.42,2.06,7.70,-3.77
131,1410,832.5852,Success,4.39,1.13,1.17,-2.26
132,1410,837.8765,Success,3.42,1.0,1.03,-1.99
133,1410,827.5099,Success,4.11,3.12,3.38,-2.65
134,1410,772.1068,Success,1.82,2.76,6.35,-2.99
135,1410,820.3878,Success,4.72,2.91,2.65,-2.76
136,1411,802.9896,Success,2.02,3.74,2.88,-1.77
137,1411,-112.6658,Crash,2.51,1.21,1.22,-1.89
138,1411,814.6625,Success,4.85,3.24,3.31,-1.19
139,1411,854.4523,Success,1.91,1.88,1.88,-0.95
140,1411,817.1219,Success,6.58,1.0,1.13,-4.29
141,1411,-133.9363,Crash,5.84,2.01,2.20,-4.76
142,1411,836.3922,Success,2.28,2.07,1.73,-1.76
143,1411,842.2022,Success,1.91,1.74,1.62,-0.48
144,1411,815.9892,Success,2.19,1.82,1.45,-2.49
145,1411,828.7198,Success,4.29,1.15,1.21,-1.69
146,1411,825.7491,Success,3.09,2.75,0.62,-0.34
147,1411,828.5121,Success,2.61,0.64,1.66,-2.00
148,1411,813.8262,Success,5.14,3.53,3.49,-0.69
149,1411,820.8694,Success,5.2,2.67,2.77,-3.94
150,1411,804.3348,Success,6.23,3.03,3.41,-2.38
151,1411,801.8906,Success,5.32,1.66,2.45,-3.73
152,1411,823.2669,Success,5.77,1.2,1.33,-4.30
153,1412,819.6474,Success,2.28,3.04,3.93,-3.13
154,1412,-116.438,Crash,2.69,1.65,2.55,-2.96
155,1412,816.3081,Success,6.03,2.16,2.24,-4.24
156,1412,-133.225,Crash,5.84,1.8,1.66,-5.69
157,1412,831.1005,Success,4.22,1.57,1.68,-2.57
158,1412,836.2576,Success,3.23,3.06,3.05,-2.09
159,1412,830.0945,Success,3.94,2.25,2.09,-1.57
160,1412,840.8726,Success,1.89,0.8,0.41,-1.76
161,1412,826.3819,Success,3.81,3.07,2.81,-2.75
162,1412,817.919,Success,6.13,1.29,0.91,-2.52
163,1412,837.9031,Success,3.48,1.53,1.32,-2.26
164,1412,830.7403,Success,4.15,2.52,2.66,-1.93
165,1412,844.6935,Success,3.01,1.13,1.08,-2.30
166,1412,832.6649,Success,4.09,2.63,2.74,-2.49
167,1412,837.7879,Success,3.67,0.79,0.82,-2.49
168,1412,862.54,Success,1.66,1.23,1.23,-0.10
169,1412,821.0155,Success,5.05,3.25,3.41,-2.77
170,1412,-116.448,Crash,2.01,2.87,3.31,-2.07
171,1412,830.1271,Success,2.46,2.38,2.06,-0.99
172,1412,810.6844,Success,3.25,3.47,1.69,-1.79
173,1412,832.2397,Success,3.68,2.39,2.40,-1.06
174,1412,851.1837,Success,2.58,0.39,0.30,-1.90
175,1412,852.8886,Success,2.1,2.59,2.50,-0.77
176,1413,830.8152,Success,3.89,2.0,2.15,-3.05
177,1413,-138.8036,Crash,6.41,2.64,2.76,-4.69
178,1413,822.3787,Success,5.58,1.12,1.03,-3.65
179,1413,861.3618,Success,1.77,1.4,1.40,-0.85
180,1413,835.8312,Success,3.59,3.06,3.12,-3.58
181,1413,827.6479,Success,4.18,3.4,3.43,-2.70
182,1413,-129.6323,Crash,5.15,1.95,2.03,-4.75
183,1413,857.1501,Success,1.98,1.56,1.59,-1.03
184,1413,837.0146,Success,3.46,1.08,1.31,-2.93
185,1413,834.3175,Success,3.88,1.63,1.61,-2.20
186,1413,813.3792,Success,6.15,2.91,3.06,-4.32
187,1413,-122.4874,Crash,3.37,2.82,3.46,-1.32
188,1413,820.0586,Success,5.26,3.34,3.57,-4.06
189,1413,832.2018,Success,3.9,3.13,3.24,-3.10
190,1413,837.2029,Success,3.24,1.59,1.67,-1.56
191,1413,-134.0333,Crash,6.15,1.94,2.00,-5.70
192,1413,-135.2786,Crash,5.68,2.76,2.71,-4.96
193,1413,836.7902,Success,3.7,1.76,1.93,-2.22
194,1413,834.8937,Success,3.76,2.61,2.78,-3.53
195,1413,834.5244,Success,2.9,2.87,2.91,-2.16
196,1413,832.7373,Success,2.09,1.57,1.49,-2.38
197,1413,-137.1528,Crash,5.68,3.63,3.61,-4.96
198,1413,-135.1765,Crash,5.65,2.81,2.83,-4.82
199,1413,857.6624,Success,1.91,2.94,2.95,-1.01
200,1413,832.708,Success,3.94,1.03,1.38,-2.21
201,1413,833.7365,Success,3.62,2.71,2.90,-2.79
202,1413,852.1319,Success,2.04,2.88,2.78,-0.59
203,1414,805.9985,Success,3.12,3.53,4.40,-0.62
204,1414,849.9451,Success,2.12,3.41,3.38,-1.61
205,1414,-128.4394,Crash,5.31,1.34,1.24,-5.01
206,1414,810.19,Success,6.05,3.49,3.41,-2.81
207,1414,832.7471,Success,3.73,3.47,3.57,-1.79
208,1414,849.3387,Success,2.29,2.85,2.93,-1.58
209,1414,820.6849,Success,5.31,2.39,2.46,-3.08
210,1414,826.1973,Success,2.75,2.68,2.47,-0.92
211,1414,828.3909,Success,4.93,1.4,1.35,-3.84
212,1414,-130.765,Crash,5.34,1.83,1.93,-4.95
213,1414,828.9687,Success,4.25,2.86,2.81,-3.50
214,1414,835.068,Success,3.57,3.49,3.56,-2.06
215,1414,823.6008,Success,1.8,2.63,3.32,-0.87
216,1414,-136.317,Crash,6.02,2.65,2.58,-4.96
217,1414,830.4718,Success,4.09,2.41,2.44,-2.35
218,1414,-119.9318,Crash,2.39,3.4,2.51,-2.21
219,1414,828.2744,Success,5.39,0.12,0.05,-4.33
220,1414,830.4386,Success,4.51,1.01,0.92,-3.43
221,1414,-129.119,Crash,5.76,1.11,1.03,-5.35
222,1414,850.9448,Success,2.19,2.05,2.10,-1.19
223,1414,825.5095,Success,4.45,3.05,2.99,-2.84
224,1414,826.0885,Success,5.11,1.82,1.73,-3.72
225,1414,855.7189,Success,2.0,2.76,2.77,-0.70
226,1414,827.3253,Success,3.07,1.28,1.86,-3.27
227,1414,-136.7383,Crash,6.34,2.44,2.53,-4.79
228,1415,820.3644,Success,5.27,2.81,2.91,-4.09
229,1415,838.1525,Success,3.43,3.13,3.11,-3.58
230,1415,813.9884,Success,5.9,2.46,2.13,-4.22
231,1415,-129.1812,Crash,5.44,0.92,0.91,-4.80
232,1415,819.1852,Success,5.53,3.52,3.62,-4.49
233,1415,842.4759,Success,2.69,2.37,2.36,-1.30
234,1415,-136.8414,Crash,5.74,3.77,3.60,-5.30
235,1415,859.2614,Success,1.84,2.06,2.08,-0.76
236,1415,839.5111,Success,3.39,1.67,1.81,-3.10
237,1415,828.5599,Success,4.32,2.8,2.77,-3.83
238,1415,-132.5871,Crash,5.41,2.58,2.60,-5.50
239,1415,832.2646,Success,4.51,0.95,0.73,-3.52
240,1415,854.5817,Success,2.11,1.75,1.79,-1.73
241,1415,832.9127,Success,3.53,1.49,1.71,-1.87
242,1415,848.3293,Success,2.48,3.62,3.58,-1.71
243,1415,829.5991,Success,4.32,2.18,2.31,-2.76
244,1415,847.1464,Success,2.28,2.79,2.79,-0.93
245,1415,839.8354,Success,3.12,0.33,0.63,-1.73
246,1415,-136.5911,Crash,6.26,1.98,1.87,-6.18
247,1415,838.8377,Success,2.61,1.75,1.76,-2.17
248,1415,816.9491,Success,5.02,3.61,3.50,-2.38
249,1415,828.1623,Success,2.52,1.64,2.30,-1.70
250,1415,823.1781,Success,4.83,3.06,2.89,-3.25
251,1415,837.5907,Success,3.33,1.59,1.80,-2.05
252,1415,816.1255,Success,5.87,2.6,2.70,-3.83
253,1415,831.7862,Success,3.83,2.11,2.30,-2.62
254,1415,826.3843,Success,4.45,3.29,3.46,-3.15
255,1416,826.762,Success,5.11,2.04,1.86,-4.20
256,1416,810.3687,Success,6.29,3.22,3.27,-3.19
257,1416,841.5045,Success,2.73,2.81,2.53,-1.22
258,1416,848.5557,Success,2.43,1.7,1.72,-1.07
259,1416,821.7642,Success,4.89,2.9,2.97,-3.29
260,1416,839.8886,Success,2.68,3.73,3.86,-1.77
261,1416,855.4928,Success,2.06,1.66,1.67,-2.42
262,1416,835.7445,Success,3.46,2.66,2.86,-2.68
263,1416,823.5646,Success,5.31,1.6,1.54,-4.23
264,1416,823.4788,Success,3.2,2.93,3.98,-1.08
265,1416,831.7033,Success,2.97,2.52,2.56,-1.63
266,1416,832.836,Success,4.18,2.54,2.57,-3.76
267,1416,822.7055,Success,4.93,3.7,3.76,-4.34
268,1416,839.851,Success,3.37,3.04,3.08,-3.46
269,1416,833.7128,Success,4.03,3.0,3.10,-3.71
270,1416,859.4682,Success,1.81,1.26,1.24,-0.44
271,1416,845.4508,Success,2.82,1.38,1.33,-1.51
272,1416,819.564,Success,5.55,2.7,2.86,-3.35
273,1416,834.9048,Success,3.02,2.09,2.31,-2.93
274,1416,819.3444,Success,5.39,2.89,3.05,-3.74
275,1416,843.1506,Success,2.87,1.78,1.69,-1.32
276,1416,859.6381,Success,1.76,3.58,3.59,-0.92
277,1416,836.0197,Success,3.83,1.91,2.07,-2.49
278,1416,832.3151,Success,4.05,2.01,1.94,-2.22
279,1416,825.3162,Success,5.14,1.96,1.75,-3.53
280,1416,836.8701,Success,3.07,3.63,3.43,-1.71
281,1416,-134.8136,Crash,6.1,1.83,1.83,-5.04
282,1416,819.7234,Success,5.76,2.3,2.32,-3.14
283,1416,-135.8768,Crash,5.53,3.77,3.87,-4.70
284,1416,841.5736,Success,3.21,2.32,2.31,-2.93
285,1417,858.4165,Success,1.88,1.35,1.36,-0.40
286,1417,817.347,Success,5.7,2.62,2.48,-2.63
287,1417,827.8264,Success,3.8,2.96,3.19,-2.20
288,1417,837.9173,Success,3.46,1.69,1.80,-1.99
289,1417,823.4525,Success,4.63,2.59,2.61,-2.76
290,1417,819.8916,Success,5.35,2.96,3.06,-3.44
291,1417,826.4568,Success,5.18,1.22,1.18,-4.12
292,1417,831.1536,Success,3.68,2.65,2.58,-1.96
293,1417,-137.6446,Crash,5.94,3.17,3.21,-5.06
294,1417,829.9558,Success,4.62,1.39,1.50,-3.06
295,1417,828.6821,Success,4.27,2.79,2.75,-2.51
296,1417,830.562,Success,4.08,2.76,2.67,-2.63
297,1417,-135.12,Crash,5.79,2.32,2.46,-4.71
298,1417,819.66,Success,4.33,2.88,2.67,-0.40
299,1417,825.6198,Success,5.32,0.87,0.98,-3.22
300,1417,-132.3551,Crash,5.72,1.61,1.62,-5.43
301,1417,836.7237,Success,3.68,2.38,2.35,-3.33
302,1417,-142.9762,Crash,6.64,3.86,4.00,-5.92
303,1417,808.4928,Success,4.18,3.2,2.83,-2.77
304,1417,-133.7537,Crash,5.91,1.77,1.74,-4.59
305,1417,825.4886,Success,4.8,2.21,2.27,-3.83
306,1417,852.1566,Success,2.17,2.68,2.62,-1.19
307,1417,822.977,Success,5.09,2.78,2.55,-4.24
308,1417,857.2384,Success,1.89,3.24,3.22,-0.77
309,1417,814.8446,Success,5.69,2.77,2.60,-4.29
310,1417,842.7214,Success,2.86,0.67,0.94,-2.07
311,1417,839.6417,Success,3.42,2.17,2.18,-3.25
312,1418,830.373,Success,4.21,2.08,2.33,-2.06
313,1418,843.8348,Success,2.77,0.96,0.64,-1.46
314,1418,-122.312,Crash,3.99,2.05,2.01,-2.93
315,1418,847.1449,Success,2.64,1.74,1.64,-2.84
316,1418,823.241,Success,5.2,2.45,2.33,-3.23
317,1418,815.3931,Success,6.27,2.55,2.54,-3.46
318,1418,821.409,Success,4.64,3.29,3.40,-3.05
319,1418,813.866,Success,5.74,3.48,3.31,-3.50
320,1418,834.3955,Success,3.6,2.2,2.30,-3.00
321,1418,827.4439,Success,4.61,2.48,2.39,-3.22
322,1418,-135.6733,Crash,5.93,2.43,2.53,-4.60
323,1418,825.8868,Success,5.08,1.91,2.13,-3.99
324,1418,837.2277,Success,3.25,2.58,2.70,-0.88
325,1418,821.1333,Success,5.25,2.86,3.02,-3.91
326,1418,851.2134,Success,2.49,2.03,2.04,-2.11
327,1418,824.0147,Success,5.2,2.24,2.27,-4.39
328,1418,-136.4476,Crash,5.76,3.51,3.40,-5.05
329,1418,850.9294,Success,1.97,3.96,4.08,-0.65
330,1418,-137.95,Crash,6.63,2.23,2.23,-5.33
331,1418,822.5866,Success,6.09,0.63,0.86,-4.09
332,1418,837.102,Success,3.17,2.19,2.46,-1.79
333,1418,831.4296,Success,4.37,1.54,1.41,-3.11
334,1418,821.693,Success,5.0,3.31,3.17,-3.23
335,1418,-137.0544,Crash,5.76,3.15,3.35,-5.45
336,1418,834.8243,Success,2.8,1.49,1.38,-1.03
337,1419,-126.1783,Crash,3.7,2.66,3.17,-3.62
338,1419,828.8045,Success,4.27,2.45,2.30,-3.19
339,1419,854.6722,Success,2.16,1.54,1.62,-1.22
340,1419,-134.4385,Crash,5.46,3.22,3.29,-4.55
341,1419,825.8025,Success,5.5,0.71,0.85,-3.93
342,1419,-134.6159,Crash,6.31,1.45,1.59,-4.93
343,1419,855.7654,Success,2.08,1.97,2.01,-1.48
344,1419,827.7923,Success,4.1,3.54,3.71,-3.07
345,1419,-134.5755,Crash,5.21,3.95,3.96,-4.83
346,1419,858.2859,Success,1.86,3.26,3.25,-0.50
347,1419,861.6086,Success,1.73,1.91,1.91,-0.54
348,1419,-139.2508,Crash,6.13,3.7,3.80,-5.04
349,1419,821.485,Success,3.91,3.9,4.10,-1.93
350,1419,820.767,Success,4.32,4.1,4.09,-1.93
351,1419,837.9787,Success,3.16,2.21,2.21,-1.73
352,1419,-140.3784,Crash,6.15,3.38,3.42,-4.72
353,1419,-136.9349,Crash,5.58,3.88,3.79,-4.62
354,1419,808.9935,Success,2.89,2.33,3.84,-3.66
355,1419,830.0847,Success,4.65,1.21,1.29,-4.46
356,1419,859.3785,Success,1.82,2.91,2.92,-0.75
357,1419,-136.7124,Crash,5.96,2.75,2.58,-5.68
358,1419,835.2303,Success,2.7,2.48,2.64,-1.55
359,1419,-138.2886,Crash,5.76,3.84,3.70,-5.31
360,1419,826.2956,Success,4.71,2.73,2.46,-2.10
361,1419,858.812,Success,1.89,0.46,0.48,-0.39
362,1419,843.3044,Success,2.09,2.6,2.40,-1.47
363,1419,825.5403,Success,4.6,2.02,1.84,-2.36
364,1419,-130.9473,Crash,4.92,3.07,3.08,-4.78
365,1419,813.6643,Success,6.5,2.6,2.63,-4.46
366,1419,862.54,Success,1.69,0.58,0.58,-0.03
367,1419,861.7237,Success,1.71,1.42,1.41,-0.39
368,1420,-136.3954,Crash,5.74,2.97,2.89,-4.84
369,1420,825.1185,Success,5.46,1.03,0.90,-3.40
370,1420,821.8057,Success,5.03,3.25,3.30,-2.85
371,1420,828.226,Success,3.68,1.89,2.73,-2.72
372,1420,825.0353,Success,4.15,2.21,2.33,-1.53
373,1420,823.7751,Success,5.28,0.96,0.91,-2.77
374,1420,820.4008,Success,3.33,1.62,0.82,-2.88
375,1420,828.0281,Success,4.06,3.04,3.12,-2.79
376,1420,836.0898,Success,3.27,1.91,1.86,-0.90
377,1420,836.5338,Success,3.12,1.95,2.07,-1.42
378,1420,838.9361,Success,2.63,1.67,1.58,-2.29
379,1420,833.7377,Success,3.81,2.11,2.02,-2.04
380,1420,-143.6969,Crash,4.9,2.64,6.98,-0.71
381,1420,836.5365,Success,3.43,2.17,1.84,-2.81
382,1420,830.2091,Success,2.25,2.2,2.21,-2.20
383,1420,849.1555,Success,1.98,3.96,3.92,-1.60
384,1420,851.3114,Success,2.09,2.87,2.87,-0.67
385,1420,824.2548,Success,4.88,1.14,1.72,-2.11
386,1420,822.7013,Success,5.66,1.42,1.45,-3.76
387,1420,824.9863,Success,3.32,3.5,3.25,-1.16
388,1421,828.8112,Success,4.52,2.36,2.20,-2.55
389,1421,827.711,Success,4.53,3.05,3.00,-4.17
390,1421,-135.1004,Crash,6.23,1.97,2.03,-4.83
391,1421,-134.7865,Crash,5.78,2.51,2.88,-4.57
392,1421,-133.4621,Crash,5.66,2.35,2.31,-4.75
393,1421,839.6592,Success,2.76,1.85,2.02,-0.99
394,1421,822.0453,Success,5.45,1.78,1.65,-3.10
395,1421,840.196,Success,3.16,1.11,1.38,-1.66
396,1421,-130.1505,Crash,5.43,1.84,1.97,-4.57
397,1421,846.5899,Success,2.66,1.85,1.82,-1.88
398,1421,823.2237,Success,5.16,1.7,1.92,-3.90
399,1421,853.1907,Success,1.91,0.9,1.05,-1.39
400,1421,827.3589,Success,4.86,1.36,1.39,-2.70
401,1421,839.8882,Success,2.78,3.54,3.48,-1.60
402,1421,-135.1866,Crash,5.91,2.66,2.86,-4.74
403,1421,830.9938,Success,3.19,2.27,2.33,-1.98
404,1421,820.9247,Success,6.19,0.84,0.78,-4.05
405,1421,-133.0032,Crash,6.39,0.55,0.49,-4.67
406,1421,-130.1787,Crash,5.15,1.97,1.97,-5.07
407,1421,855.5795,Success,2.03,2.44,2.45,-1.57
408,1421,-131.8443,Crash,5.24,2.27,2.40,-5.10
409,1421,862.54,Success,1.67,2.79,2.79,-0.26
410,1421,-136.0338,Crash,6.33,1.56,1.59,-4.68
411,1421,862.54,Success,1.65,2.64,2.64,-0.02
412,1421,829.6647,Success,4.44,1.35,1.49,-2.17
413,1421,838.0058,Success,3.69,0.99,0.96,-2.98
414,1421,849.8597,Success,2.43,1.14,1.05,-1.87
415,1421,862.54,Success,1.65,2.38,2.38,-0.02
416,1421,825.0566,Success,3.6,3.02,3.51,-2.06
417,1421,-133.8525,Crash,5.97,1.47,1.54,-5.45
418,1422,827.2033,Success,4.72,1.97,2.13,-2.94
419,1422,-129.6925,Crash,4.88,2.73,2.68,-4.55
420,1422,837.2164,Success,3.37,2.37,2.60,-2.05
421,1422,819.0065,Success,5.66,3.32,3.31,-4.02
422,1422,-139.8651,Crash,6.37,2.96,3.03,-5.16
423,1422,853.6944,Success,2.15,1.99,1.93,-0.58
424,1422,831.7572,Success,3.82,3.25,3.36,-2.89
425,1422,841.215,Success,3.22,2.09,2.03,-3.51
426,1422,845.6071,Success,2.3,1.68,1.68,-1.17
427,1422,820.2777,Success,5.36,3.07,3.23,-4.01
428,1422,839.3707,Success,3.49,1.39,1.49,-2.77
429,1422,-131.1535,Crash,2.18,3.39,4.66,-3.06
430,1422,828.1753,Success,4.98,1.59,1.54,-4.35
431,1422,-138.5979,Crash,6.3,2.89,2.69,-4.66
432,1422,830.3655,Success,4.72,0.68,0.62,-2.00
433,1422,-135.159,Crash,6.21,1.78,1.79,-6.41
434,1422,-140.1796,Crash,6.57,2.8,2.81,-5.62
435,1422,832.2784,Success,4.01,2.09,2.16,-1.97
436,1422,821.5151,Success,5.38,2.1,2.01,-3.57
437,1422,819.8564,Success,5.55,3.71,3.70,-3.80
438,1422,852.3738,Success,2.13,1.79,2.00,-1.60
439,1422,-135.1303,Crash,5.64,3.24,3.09,-5.89
440,1422,829.7882,Success,3.87,2.68,2.62,-1.57
441,1422,825.8768,Success,5.44,0.71,0.83,-3.60
