Episode,Update,Return,Reason,StartAlt,StartDist,final_dist,final_vel
43,2025,-225.0228,Crash,28.88,2.51,7.25,-2.18
44,2025,747.9234,Success,24.76,2.28,3.21,-2.47
45,2025,-204.8691,Crash,29.41,0.46,2.18,-5.14
46,2026,732.9896,Success,26.26,2.76,5.14,-2.91
47,2026,-217.6206,Crash,24.77,1.82,10.17,-2.62
48,2026,-218.1743,Crash,25.54,3.51,3.68,-1.93
49,2026,734.0852,Success,31.77,0.5,3.89,-1.21
50,2026,719.5195,Success,32.97,2.48,4.80,-4.07
51,2026,-223.9668,Crash,31.61,2.47,3.19,-2.48
52,2026,-206.3709,Crash,26.09,1.18,5.01,-2.71
53,2026,742.5814,Success,28.08,1.27,2.36,-3.09
54,2027,716.868,Success,32.41,2.84,5.18,-2.98
55,2027,737.6866,Success,28.8,2.56,1.79,-2.25
56,2027,-219.1487,Crash,28.38,2.72,2.56,-3.31
57,2027,-221.951,Crash,31.98,1.81,2.62,-7.14
58,2027,736.6224,Success,29.05,2.33,4.54,-3.83
59,2027,730.6583,Success,29.49,3.37,4.34,-3.22
60,2027,-220.1949,Crash,26.66,3.22,4.30,-4.63
61,2027,715.6978,Success,29.72,3.35,5.65,-2.43
62,2027,-205.245,Crash,26.78,1.18,4.21,-4.87
63,2028,-202.884,Crash,24.85,1.17,5.56,-2.34
64,2028,752.7068,Success,24.96,1.42,2.31,-3.38
65,2028,-226.3919,Crash,31.27,2.73,3.23,-7.86
66,2028,731.0895,Success,27.05,3.29,2.84,-1.71
67,2028,738.3896,Success,28.03,2.91,2.68,-4.30
68,2028,726.0403,Success,30.71,2.45,1.95,-3.26
69,2028,719.0664,Success,30.23,3.15,1.30,-2.51
70,2028,-241.0152,Crash,31.54,4.19,6.35,-8.80
71,2028,725.5538,Success,32.9,1.89,1.39,-3.48
72,2029,-211.3969,Crash,25.73,1.88,4.68,-2.66
73,2029,-213.0047,Crash,27.24,2.32,2.58,-5.88
74,2029,746.3278,Success,27.39,2.04,0.39,-2.91
75,2029,733.5877,Success,29.25,2.3,2.72,-4.46
76,2029,740.6242,Success,30.62,1.12,0.42,-2.99
77,2029,-228.832,Crash,31.16,2.03,4.40,-2.92
78,2029,747.2893,Success,29.95,0.11,2.81,-4.08
79,2029,-216.3756,Crash,33.0,1.25,0.84,-5.14
80,2029,744.2634,Success,26.26,2.09,3.14,-2.83
81,2030,722.0611,Success,32.59,2.22,4.00,-3.28
82,2030,-285.8688,Spin,28.95,2.77,2.32,-11.17
83,2030,752.5292,Success,26.07,1.88,1.27,-2.68
84,2030,-293.5624,Spin,28.71,2.88,3.30,-10.50
85,2030,750.8959,Success,26.18,1.53,1.87,-4.42
86,2030,710.8348,Success,29.71,3.17,6.25,-3.35
87,2030,732.5479,Success,28.83,1.95,1.46,-2.61
88,2030,-288.5143,Spin,29.97,3.64,4.06,-10.42
89,2030,-220.4864,Crash,33.22,1.46,2.66,-6.75
90,2030,-234.1926,Crash,31.41,3.91,1.08,-2.50
91,2031,722.46,Success,32.47,2.99,1.84,-3.61
92,2031,737.3271,Success,30.13,1.5,0.44,-2.10
93,2031,-230.0887,Crash,32.69,1.9,4.26,-4.61
94,2031,-202.9024,Crash,25.24,1.56,3.42,-4.56
95,2031,-230.0691,Crash,32.91,1.13,5.44,-3.03
96,2031,718.7115,Success,30.61,3.84,5.56,-4.40
97,2031,730.5169,Success,29.79,2.03,0.03,-1.89
98,2031,728.7699,Success,29.72,2.68,0.83,-3.20
99,2032,727.5537,Success,33.04,1.02,1.55,-3.72
100,2032,739.2078,Success,24.78,2.66,4.83,-3.26
101,2032,725.0606,Success,31.94,1.75,1.88,-2.56
102,2032,728.2733,Success,27.87,3.62,3.11,-3.10
103,2032,729.3637,Success,31.3,1.81,3.48,-2.68
104,2032,725.212,Success,32.29,2.66,0.70,-2.82
105,2032,720.0213,Success,29.51,3.49,4.58,-3.84
106,2032,730.4449,Success,28.38,2.6,4.11,-3.72
107,2032,733.1723,Success,29.46,1.16,3.82,-2.99
108,2033,731.3279,Success,25.65,2.7,4.82,-2.07
109,2033,727.0003,Success,28.95,3.42,4.01,-3.38
110,2033,739.1995,Success,27.16,3.02,2.10,-3.85
111,2033,717.4796,Success,32.59,3.36,3.49,-3.90
112,2033,740.8872,Success,27.29,1.94,1.38,-2.12
113,2033,733.7735,Success,32.87,0.81,3.38,-3.61
114,2033,-225.1143,Crash,27.76,3.37,4.57,-5.25
115,2033,-223.8616,Crash,31.37,2.57,2.33,-4.75
116,2033,735.152,Success,25.49,2.64,3.86,-2.20
117,2034,721.9767,Success,27.02,2.36,4.23,-1.41
118,2034,-229.4201,Crash,32.43,2.2,4.60,-1.32
119,2034,678.962,Success,28.72,3.83,9.31,-1.40
120,2034,-285.0566,Spin,25.08,1.51,0.82,-8.26
121,2034,-279.4958,Spin,25.48,1.82,2.01,-9.48
122,2034,732.1172,Success,25.74,1.69,4.62,-0.99
123,2034,720.7506,Success,32.87,1.32,4.10,-2.73
124,2034,-222.6495,Crash,27.8,2.97,6.90,-4.06
125,2035,684.9826,Success,31.8,1.86,6.94,-1.16
126,2035,716.9218,Success,27.83,3.56,5.55,-1.12
127,2035,740.1582,Success,25.71,0.46,5.94,-1.39
128,2035,-237.6592,Crash,33.43,3.3,4.09,-1.86
129,2035,-241.0593,Crash,31.87,3.95,4.95,-4.79
130,2035,741.9527,Success,30.31,0.57,0.60,-1.89
131,2035,-273.4944,Spin,32.03,2.75,2.68,-11.13
132,2035,-217.6657,Crash,26.0,2.79,4.28,-2.92
133,2036,715.3065,Success,32.82,2.91,1.19,-1.18
134,2036,-319.2127,Spin,28.64,3.84,4.29,-9.20
135,2036,719.0137,Success,32.52,1.03,5.32,-2.38
136,2036,746.9028,Success,26.7,1.94,0.60,-2.83
137,2036,730.5016,Success,27.24,2.45,3.73,-1.70
138,2036,737.9502,Success,33.44,0.54,2.63,-4.13
139,2036,714.9523,Success,32.29,2.59,1.67,-1.73
140,2036,-299.2853,Spin,29.84,2.86,3.56,-10.82
141,2036,730.0495,Success,31.26,1.51,3.26,-1.35
142,2037,728.5513,Success,29.2,2.88,2.70,-1.05
143,2037,-206.9657,Crash,26.38,2.4,2.77,-5.70
144,2037,-214.7628,Crash,26.95,0.54,9.16,-1.80
145,2037,736.9215,Success,25.76,0.85,6.24,-1.86
146,2037,734.1073,Success,29.07,1.08,5.40,-2.03
147,2037,723.8827,Success,30.73,2.49,5.16,-4.30
148,2037,-212.0894,Crash,30.23,1.16,3.34,-4.82
149,2037,731.1862,Success,29.6,1.9,3.63,-2.31
150,2037,748.9988,Success,26.81,1.22,2.35,-3.96
151,2038,732.6382,Success,28.48,2.28,4.16,-1.93
152,2038,725.288,Success,29.44,0.8,4.94,-0.70
153,2038,739.8376,Success,28.51,1.52,2.45,-2.70
154,2038,-227.5537,Crash,29.32,2.22,8.62,-1.14
155,2038,715.0287,Success,28.77,1.63,4.81,-1.56
156,2038,-219.9563,Crash,25.15,3.35,6.25,-3.65
157,2038,741.1408,Success,27.2,1.98,2.21,-2.47
158,2039,733.3675,Success,30.5,1.2,3.74,-1.78
159,2039,-220.6799,Crash,28.71,2.74,6.32,-5.22
160,2039,-233.6128,Crash,32.78,2.83,5.12,-5.61
161,2039,721.8745,Success,32.62,2.74,1.43,-3.14
162,2039,736.5041,Success,26.66,2.46,4.95,-3.17
163,2039,708.6039,Success,32.66,2.99,3.78,-0.25
164,2039,705.8859,Success,26.0,2.1,7.92,-0.91
165,2039,729.2558,Success,32.55,1.8,1.30,-2.00
166,2040,-235.8623,Crash,32.57,3.16,3.30,-2.91
167,2040,704.997,Success,32.81,3.26,4.62,-0.65
168,2040,727.9288,Success,28.52,1.89,2.63,-1.02
169,2040,-208.3888,Crash,24.93,3.04,3.17,-1.82
170,2040,749.7085,Success,25.15,1.62,1.62,-1.91
171,2040,-619.4055,OutOfBounds,33.49,1.7,24.16,0.13
172,2041,703.351,Success,30.0,4.08,6.02,-1.35
173,2041,744.3187,Success,24.92,2.45,2.15,-1.65
174,2041,711.6825,Success,28.84,3.94,2.56,-1.23
175,2041,738.3242,Success,26.91,2.61,3.82,-1.43
176,2041,729.493,Success,28.46,2.76,1.34,-1.37
177,2041,728.1548,Success,25.06,2.44,2.20,-1.23
178,2041,738.7746,Success,24.85,3.34,4.59,-1.93
179,2041,738.3576,Success,26.66,3.03,1.31,-0.78
180,2042,-483.3073,OutOfBounds,26.28,1.61,21.82,0.74
181,2042,-217.1406,Crash,28.2,2.4,4.00,-2.60
182,2042,727.7657,Success,28.58,2.37,4.31,-0.89
183,2042,-452.2847,OutOfBounds,25.74,3.0,20.49,1.39
184,2042,-206.4739,Crash,27.3,2.01,2.34,-1.41
185,2043,732.7648,Success,31.42,1.64,2.76,-3.16
186,2043,730.8474,Success,32.2,2.09,0.78,-2.96
187,2043,741.9179,Success,30.56,1.28,1.31,-3.70
188,2043,749.2067,Success,26.65,0.89,3.38,-2.14
189,2043,740.6161,Success,27.95,2.34,1.36,-3.19
190,2043,726.21,Success,32.16,2.95,1.20,-3.69
191,2043,-223.0307,Crash,31.94,1.84,4.81,-6.00
192,2043,-215.4791,Crash,28.82,2.5,1.62,-5.38
193,2043,705.1522,Success,33.51,3.69,4.79,-2.47
194,2044,755.6425,Success,26.6,1.45,0.46,-4.42
195,2044,729.5914,Success,27.96,3.17,3.25,-2.84
196,2044,-207.9464,Crash,26.65,2.64,2.31,-4.78
197,2044,-226.7772,Crash,32.46,3.2,2.16,-6.56
198,2044,745.4406,Success,25.26,2.57,2.91,-1.56
199,2044,740.1051,Success,29.87,1.15,2.86,-2.02
200,2044,736.5788,Success,30.74,1.84,0.48,-3.97
201,2044,-213.5819,Crash,30.92,1.76,1.50,-5.68
202,2044,735.2813,Success,26.63,2.77,4.74,-2.70
203,2045,720.7701,Success,30.99,3.3,5.60,-2.58
204,2045,727.12,Success,31.9,1.75,2.61,-2.45
205,2045,721.4179,Success,31.63,3.33,3.63,-4.14
206,2045,742.4761,Success,26.45,2.91,2.54,-1.85
207,2045,728.0081,Success,30.18,1.63,3.60,-3.77
208,2045,707.3084,Success,33.49,3.84,4.53,-2.62
209,2045,745.1079,Success,30.87,0.98,0.75,-2.31
210,2045,-200.4986,Crash,26.46,0.94,3.62,-5.13
211,2045,-200.4836,Crash,28.19,0.91,0.96,-5.18
212,2046,740.4524,Success,29.57,1.59,1.90,-4.18
213,2046,746.5553,Success,27.74,1.44,2.65,-0.90
214,2046,725.463,Success,30.6,3.7,5.09,-4.45
215,2046,736.9122,Success,29.3,2.69,2.83,-3.97
216,2046,760.1611,Success,25.5,0.66,2.18,-2.26
217,2046,735.2012,Success,31.3,1.5,4.07,-4.39
218,2046,733.2469,Success,27.62,3.83,2.09,-2.95
219,2046,738.6148,Success,32.48,1.32,2.47,-3.76
220,2046,734.1785,Success,26.75,3.2,4.58,-0.92
221,2047,720.2898,Success,30.4,3.42,6.25,-4.43
222,2047,739.1578,Success,27.83,2.7,0.68,-3.67
223,2047,-232.9498,Crash,33.55,2.71,3.60,-6.33
224,2047,727.5726,Success,30.24,2.86,1.61,-3.98
225,2047,743.432,Success,27.15,1.69,2.84,-4.47
226,2047,732.158,Success,28.52,2.75,0.10,-4.37
227,2047,735.9169,Success,26.99,3.48,3.08,-3.64
228,2047,736.6765,Success,31.25,1.66,1.23,-3.08
229,2047,757.8895,Success,25.6,0.76,0.82,-2.96
230,2047,741.2853,Success,26.58,2.79,3.09,-4.16
231,2048,-223.2938,Crash,31.05,1.71,5.06,-2.54
232,2048,-211.9017,Crash,29.32,1.57,3.86,-2.92
233,2048,743.7275,Success,24.66,2.26,2.68,-0.97
234,2048,-210.3764,Crash,28.91,1.55,2.74,-4.62
235,2048,731.5996,Success,28.52,3.28,1.79,-2.63
236,2048,713.6097,Success,28.87,3.97,5.70,-2.24
237,2048,730.2123,Success,26.1,2.75,4.67,-1.07
238,2048,749.5311,Success,26.61,1.63,1.19,-2.66
239,2049,-230.3315,Crash,32.42,3.42,1.15,-5.27
240,2049,-224.8501,Crash,31.63,2.59,4.10,-4.75
241,2049,-217.433,Crash,29.53,2.59,2.25,-5.48
242,2049,724.3725,Success,31.56,3.04,3.54,-4.24
243,2049,-200.337,Crash,27.03,1.07,0.30,-5.50
244,2049,735.9625,Success,29.58,2.94,3.25,-3.85
245,2049,-206.544,Crash,25.66,2.28,1.01,-4.73
246,2049,-214.0176,Crash,27.19,2.71,5.67,-3.84
247,2049,732.3008,Success,29.26,2.58,2.46,-1.77
248,2049,-221.8947,Crash,32.47,2.1,2.57,-7.10
249,2050,754.3072,Success,27.13,1.31,1.06,-2.64
250,2050,725.8348,Success,31.17,2.56,2.02,-1.18
251,2050,719.081,Success,32.78,3.46,2.17,-2.84
252,2050,712.2244,Success,33.12,2.57,2.96,-0.68
253,2050,742.4677,Success,26.83,1.97,2.75,-2.74
254,2050,750.1935,Success,24.72,0.83,3.14,-0.46
255,2050,726.4491,Success,32.9,1.68,3.70,-2.40
256,2050,696.7419,Success,32.67,2.91,6.67,-0.93
257,2051,-224.5373,Crash,24.75,3.33,8.68,-1.90
258,2051,723.7945,Success,31.63,2.86,4.30,-4.28
259,2051,752.6586,Success,25.4,0.93,1.93,-0.54
260,2051,-223.8366,Crash,28.9,3.69,3.89,-5.07
261,2051,723.8514,Success,32.61,2.25,3.74,-2.78
262,2051,-229.4817,Crash,31.28,2.97,4.09,-5.87
263,2051,731.0291,Success,27.67,3.47,4.04,-2.69
264,2051,-301.0949,Spin,29.15,3.0,2.12,-9.97
265,2051,732.1975,Success,25.95,3.06,4.94,-1.36
266,2052,753.0082,Success,28.62,0.88,0.93,-2.68
267,2052,-210.9184,Crash,27.01,2.19,2.30,-4.64
268,2052,739.3978,Success,30.03,1.92,1.37,-3.76
269,2052,732.6283,Success,27.56,3.57,2.60,-2.13
270,2052,-224.8954,Crash,32.18,1.95,2.63,-5.33
271,2052,736.9489,Success,30.81,1.59,4.42,-3.53
272,2052,725.6717,Success,32.06,2.86,3.82,-3.49
273,2052,735.1942,Success,28.76,2.21,3.67,-2.99
274,2052,746.0123,Success,26.09,2.89,1.88,-2.46
275,2053,744.4385,Success,26.68,1.72,1.54,-1.86
276,2053,737.5799,Success,27.67,2.21,2.82,-1.49
277,2053,743.8633,Success,30.1,1.11,2.18,-2.96
278,2053,737.3444,Success,24.74,3.29,4.82,-4.25
279,2053,735.9944,Success,29.24,1.5,1.50,-1.96
280,2053,-234.2407,Crash,31.91,3.42,7.50,-3.01
281,2053,742.1727,Success,26.88,1.88,3.12,-2.17
282,2053,751.3664,Success,24.85,2.36,3.16,-3.44
283,2053,710.6316,Success,32.64,2.67,3.86,-2.09
284,2054,-230.4991,Crash,33.13,3.02,0.88,-5.57
285,2054,-219.7137,Crash,31.85,2.07,0.24,-5.16
286,2054,719.2676,Success,32.38,2.46,2.91,-3.09
287,2054,735.7823,Success,28.67,1.71,3.35,-3.13
288,2054,-215.4515,Crash,28.29,2.51,3.18,-4.69
289,2054,-212.83,Crash,28.74,1.92,2.58,-6.39
290,2054,-209.4448,Crash,28.68,0.91,3.78,-5.29
291,2054,735.824,Success,28.8,2.03,1.65,-2.75
292,2054,722.2334,Success,29.54,3.46,3.62,-4.17
293,2055,-271.4471,Crash,25.77,3.17,12.05,-1.96
294,2055,720.7644,Success,32.92,2.41,3.73,-2.74
295,2055,733.6005,Success,26.48,2.56,4.04,-3.53
296,2055,744.2196,Success,26.82,1.23,2.84,-1.48
297,2055,746.5944,Success,27.88,0.37,3.35,-1.99
298,2055,-235.5871,Crash,33.33,2.87,2.76,-5.20
299,2055,744.0759,Success,26.71,1.24,3.07,-1.20
300,2056,700.553,Success,30.49,3.32,6.17,-0.84
301,2056,739.5229,Success,31.81,1.05,1.83,-3.69
302,2056,-233.6263,Crash,30.78,3.04,5.72,-2.88
303,2056,-227.8328,Crash,31.73,2.74,4.01,-3.50
304,2056,-239.2638,Crash,32.13,3.4,8.18,-3.74
305,2056,-223.81,Crash,30.19,3.12,3.44,-2.49
306,2056,731.3884,Success,25.85,3.03,2.53,-0.92
307,2056,752.9029,Success,24.91,1.03,2.52,-1.83
308,2056,747.0234,Success,24.88,2.72,2.87,-2.04
309,2057,-286.0823,Spin,28.0,1.65,2.02,-11.07
310,2057,-283.3223,Spin,31.06,2.24,2.59,-11.07
311,2057,734.9178,Success,26.79,3.04,2.70,-2.86
312,2057,-219.1643,Crash,28.83,2.27,4.82,-5.31
313,2057,727.268,Success,25.71,3.82,4.17,-3.14
314,2057,-226.1994,Crash,33.59,1.79,3.97,-5.05
315,2057,723.8847,Success,29.4,2.06,3.21,-0.34
316,2057,740.7358,Success,29.36,1.48,2.85,-3.95
317,2057,715.6531,Success,29.86,3.26,0.80,-2.17
318,2058,-221.0963,Crash,32.92,1.28,3.69,-5.99
319,2058,725.0227,Success,31.98,2.92,3.35,-1.87
320,2058,737.604,Success,28.82,2.19,1.49,-2.73
321,2058,742.7659,Success,26.76,2.75,3.15,-3.73
322,2058,-223.7987,Crash,33.53,1.68,2.77,-4.61
323,2058,713.5497,Success,27.39,3.46,4.19,-2.06
324,2058,-216.8893,Crash,28.9,1.26,5.10,-4.02
325,2058,731.415,Success,32.24,1.52,1.39,-3.22
326,2058,724.6009,Success,30.26,3.23,3.04,-2.29
327,2059,720.9629,Success,26.98,2.3,4.42,-0.42
328,2059,745.7051,Success,26.81,1.98,0.80,-2.81
